"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"2023","Washington Wizards",9,22,0.29,"18.5",11,20,116.4,121.5,"2019-12-28"
"2024","New York Knicks",9,24,0.273,"19.5",8,25,103.3,111.4,"2019-12-28"
"2025","Atlanta Hawks",6,27,0.182,"22.5",7,26,107.3,118.3,"2019-12-28"
"2026","Los Angeles Lakers*",25,7,0.781,"—",23,9,112.6,105.6,"2019-12-28"
"2027","Denver Nuggets*",22,9,0.71,"2.5",21,10,107.9,102.7,"2019-12-28"
"2028","Houston Rockets*",22,10,0.688,"3.0",21,11,119.3,113.9,"2019-12-28"
"2029","Dallas Mavericks*",21,10,0.677,"3.5",23,8,117.5,108.9,"2019-12-28"
"2030","Los Angeles Clippers*",23,11,0.676,"3.0",24,10,115.3,108.8,"2019-12-28"
"2031","Utah Jazz*",20,12,0.625,"5.0",18,14,108.2,106.6,"2019-12-28"
"2032","Oklahoma City Thunder*",16,15,0.516,"8.5",16,15,108.6,107.8,"2019-12-28"
"2033","Portland Trail Blazers*",14,19,0.424,"11.5",15,18,112.5,113.7,"2019-12-28"
"2034","San Antonio Spurs",13,18,0.419,"11.5",14,17,113.3,115,"2019-12-28"
"2035","Phoenix Suns",12,20,0.375,"13.0",15,17,114,115,"2019-12-28"
"2036","Sacramento Kings",12,20,0.375,"13.0",13,19,105.2,108.1,"2019-12-28"
"2037","Memphis Grizzlies",12,21,0.364,"13.5",11,22,110.9,116.6,"2019-12-28"
"2038","Minnesota Timberwolves",11,20,0.355,"13.5",12,19,111.9,115.9,"2019-12-28"
"2039","New Orleans Pelicans",10,23,0.303,"15.5",12,21,111.8,116.6,"2019-12-28"
"2040","Golden State Warriors",9,25,0.265,"17.0",9,25,105.7,113.3,"2019-12-28"
"2041","Milwaukee Bucks*",29,5,0.853,"—",28,6,119.7,106.7,"2019-12-29"
"2042","Miami Heat*",24,8,0.75,"4.0",21,11,112.6,107.7,"2019-12-29"
"2043","Boston Celtics*",22,8,0.733,"5.0",22,8,111.5,104,"2019-12-29"
"2044","Toronto Raptors*",22,11,0.667,"6.5",22,11,111.3,106.2,"2019-12-29"
"2045","Philadelphia 76ers*",23,12,0.657,"6.5",23,12,109.9,105.1,"2019-12-29"
"2046","Indiana Pacers*",21,12,0.636,"7.5",20,13,108.9,105.7,"2019-12-29"
"2047","Brooklyn Nets*",16,15,0.516,"11.5",15,16,110.5,111,"2019-12-29"
"2048","Orlando Magic*",14,18,0.438,"14.0",14,18,103.2,104.9,"2019-12-29"
"2049","Chicago Bulls",13,20,0.394,"15.5",16,17,106,106.5,"2019-12-29"
"2050","Charlotte Hornets",13,22,0.371,"16.5",10,25,104.1,110.8,"2019-12-29"
"2051","Detroit Pistons",12,21,0.364,"16.5",14,19,109.1,111.2,"2019-12-29"
"2052","Cleveland Cavaliers",10,22,0.313,"18.0",8,24,104.6,113.2,"2019-12-29"
"2053","Washington Wizards",9,22,0.29,"18.5",11,20,116.4,121.5,"2019-12-29"
"2054","New York Knicks",9,24,0.273,"19.5",8,25,103.3,111.4,"2019-12-29"
"2055","Atlanta Hawks",6,27,0.182,"22.5",7,26,107.3,118.3,"2019-12-29"
"2056","Los Angeles Lakers*",26,7,0.788,"—",24,9,112.4,105.3,"2019-12-29"
"2057","Denver Nuggets*",23,9,0.719,"2.5",21,11,108.3,103.1,"2019-12-29"
"2058","Los Angeles Clippers*",23,11,0.676,"3.5",24,10,115.3,108.8,"2019-12-29"
"2059","Houston Rockets*",22,11,0.667,"4.0",21,12,119.1,114.3,"2019-12-29"
"2060","Dallas Mavericks*",21,11,0.656,"4.5",23,9,116.8,108.9,"2019-12-29"
"2061","Utah Jazz*",20,12,0.625,"5.5",18,14,108.2,106.6,"2019-12-29"
"2062","Oklahoma City Thunder*",17,15,0.531,"8.5",17,15,108.3,107.5,"2019-12-29"
"2063","Portland Trail Blazers*",14,19,0.424,"12.0",15,18,112.5,113.7,"2019-12-29"
"2064","San Antonio Spurs",13,18,0.419,"12.0",14,17,113.3,115,"2019-12-29"
"2065","Memphis Grizzlies",13,21,0.382,"13.5",12,22,111.1,116.2,"2019-12-29"
"2066","Phoenix Suns",12,20,0.375,"13.5",15,17,114,115,"2019-12-29"
"2067","Sacramento Kings",12,21,0.364,"14.0",13,20,105.5,108.4,"2019-12-29"
"2068","Minnesota Timberwolves",11,20,0.355,"14.0",12,19,111.9,115.9,"2019-12-29"
"2069","New Orleans Pelicans",11,23,0.324,"15.5",13,21,112.3,116.4,"2019-12-29"
"2070","Golden State Warriors",9,25,0.265,"17.5",9,25,105.7,113.3,"2019-12-29"
"2071","Milwaukee Bucks*",30,5,0.857,"—",29,6,119.8,106.6,"2019-12-30"
"2072","Boston Celtics*",22,8,0.733,"5.5",22,8,111.5,104,"2019-12-30"
"2073","Miami Heat*",24,9,0.727,"5.0",21,12,112.4,108.2,"2019-12-30"
"2074","Toronto Raptors*",22,11,0.667,"7.0",22,11,111.3,106.2,"2019-12-30"
"2075","Philadelphia 76ers*",23,12,0.657,"7.0",23,12,109.9,105.1,"2019-12-30"
"2076","Indiana Pacers*",21,12,0.636,"8.0",20,13,108.9,105.7,"2019-12-30"
"2077","Brooklyn Nets*",16,16,0.5,"12.5",15,17,110.6,111.4,"2019-12-30"
"2078","Orlando Magic*",14,19,0.424,"15.0",14,19,102.9,104.8,"2019-12-30"
"2079","Chicago Bulls",13,21,0.382,"16.5",16,18,105.9,107,"2019-12-30"
"2080","Charlotte Hornets",13,22,0.371,"17.0",10,25,104.1,110.8,"2019-12-30"
"2081","Detroit Pistons",12,22,0.353,"17.5",14,20,108.3,110.9,"2019-12-30"
"2082","Cleveland Cavaliers",10,22,0.313,"18.5",8,24,104.6,113.2,"2019-12-30"
"2083","Washington Wizards",10,22,0.313,"18.5",12,20,116.6,121,"2019-12-30"
"2084","New York Knicks",9,24,0.273,"20.0",8,25,103.3,111.4,"2019-12-30"
"2085","Atlanta Hawks",7,27,0.206,"22.5",7,27,107.1,117.6,"2019-12-30"
"2086","Los Angeles Lakers*",26,7,0.788,"—",24,9,112.4,105.3,"2019-12-30"
"2087","Denver Nuggets*",23,9,0.719,"2.5",21,11,108.3,103.1,"2019-12-30"
"2088","Los Angeles Clippers*",23,11,0.676,"3.5",24,10,115.3,108.8,"2019-12-30"
"2089","Houston Rockets*",22,11,0.667,"4.0",21,12,119.1,114.3,"2019-12-30"
"2090","Dallas Mavericks*",21,11,0.656,"4.5",23,9,116.8,108.9,"2019-12-30"
"2091","Utah Jazz*",21,12,0.636,"5.0",19,14,108,105.8,"2019-12-30"
"2092","Oklahoma City Thunder*",17,15,0.531,"8.5",17,15,108.3,107.5,"2019-12-30"
"2093","San Antonio Spurs",13,18,0.419,"12.0",14,17,113.3,115,"2019-12-30"
"2094","Portland Trail Blazers*",14,20,0.412,"12.5",16,18,112.6,114,"2019-12-30"
"2095","Phoenix Suns",13,20,0.394,"13.0",16,17,114.3,115.1,"2019-12-30"
"2096","Memphis Grizzlies",13,21,0.382,"13.5",12,22,111.1,116.2,"2019-12-30"
"2097","Minnesota Timberwolves",12,20,0.375,"13.5",13,19,112.3,115.8,"2019-12-30"
"2098","Sacramento Kings",12,21,0.364,"14.0",13,20,105.5,108.4,"2019-12-30"
"2099","New Orleans Pelicans",11,23,0.324,"15.5",13,21,112.3,116.4,"2019-12-30"
"2100","Golden State Warriors",9,25,0.265,"17.5",9,25,105.7,113.3,"2019-12-30"
"2101","Milwaukee Bucks*",30,5,0.857,"—",29,6,119.8,106.6,"2019-12-31"
"2102","Boston Celtics*",23,8,0.742,"5.0",23,8,111.5,103.6,"2019-12-31"
"2103","Miami Heat*",24,9,0.727,"5.0",21,12,112.4,108.2,"2019-12-31"
"2104","Toronto Raptors*",23,11,0.676,"6.5",23,11,111.5,105.9,"2019-12-31"
"2105","Indiana Pacers*",22,12,0.647,"7.5",21,13,109.1,105.4,"2019-12-31"
"2106","Philadelphia 76ers*",23,13,0.639,"7.5",23,13,109.6,105.4,"2019-12-31"
"2107","Brooklyn Nets*",16,16,0.5,"12.5",15,17,110.6,111.4,"2019-12-31"
"2108","Orlando Magic*",14,19,0.424,"15.0",14,19,102.9,104.8,"2019-12-31"
"2109","Chicago Bulls",13,21,0.382,"16.5",16,18,105.9,107,"2019-12-31"
"2110","Charlotte Hornets",13,23,0.361,"17.5",10,26,103.8,110.8,"2019-12-31"
"2111","Detroit Pistons",12,22,0.353,"17.5",14,20,108.3,110.9,"2019-12-31"
"2112","Washington Wizards",10,22,0.313,"18.5",12,20,116.6,121,"2019-12-31"
"2113","Cleveland Cavaliers",10,23,0.303,"19.0",8,25,104.3,113.3,"2019-12-31"
"2114","New York Knicks",9,24,0.273,"20.0",8,25,103.3,111.4,"2019-12-31"
"2115","Atlanta Hawks",7,27,0.206,"22.5",7,27,107.1,117.6,"2019-12-31"
"2116","Los Angeles Lakers*",26,7,0.788,"—",24,9,112.4,105.3,"2019-12-31"
"2117","Denver Nuggets*",23,10,0.697,"3.0",21,12,108.2,103.9,"2019-12-31"
"2118","Los Angeles Clippers*",24,11,0.686,"3.0",25,10,115,108.2,"2019-12-31"
"2119","Houston Rockets*",23,11,0.676,"3.5",22,12,119.4,114,"2019-12-31"
"2120","Dallas Mavericks*",21,12,0.636,"5.0",24,9,116.3,108.8,"2019-12-31"
"2121","Utah Jazz*",21,12,0.636,"5.0",19,14,108,105.8,"2019-12-31"
"2122","Oklahoma City Thunder*",18,15,0.545,"8.0",18,15,108.2,107.3,"2019-12-31"
"2123","San Antonio Spurs",14,18,0.438,"11.5",14,18,113.4,114.9,"2019-12-31"
"2124","Portland Trail Blazers*",14,20,0.412,"12.5",16,18,112.6,114,"2019-12-31"
"2125","Phoenix Suns",13,20,0.394,"13.0",16,17,114.3,115.1,"2019-12-31"
"2126","Memphis Grizzlies",13,21,0.382,"13.5",12,22,111.1,116.2,"2019-12-31"
"2127","Minnesota Timberwolves",12,20,0.375,"13.5",13,19,112.3,115.8,"2019-12-31"
"2128","Sacramento Kings",12,22,0.353,"14.5",13,21,104.9,108.3,"2019-12-31"
"2129","New Orleans Pelicans",11,23,0.324,"15.5",13,21,112.3,116.4,"2019-12-31"
"2130","Golden State Warriors",9,26,0.257,"18.0",10,25,105.9,113.4,"2019-12-31"
"2131","Milwaukee Bucks*",31,5,0.861,"—",30,6,119.4,106.5,"2020-1-1"
"2132","Boston Celtics*",23,8,0.742,"5.5",23,8,111.5,103.6,"2020-1-1"
"2133","Miami Heat*",24,9,0.727,"5.5",21,12,112.4,108.2,"2020-1-1"
"2134","Toronto Raptors*",23,11,0.676,"7.0",23,11,111.5,105.9,"2020-1-1"
"2135","Indiana Pacers*",22,12,0.647,"8.0",21,13,109.1,105.4,"2020-1-1"
"2136","Philadelphia 76ers*",23,13,0.639,"8.0",23,13,109.6,105.4,"2020-1-1"
"2137","Brooklyn Nets*",16,16,0.5,"13.0",15,17,110.6,111.4,"2020-1-1"
"2138","Orlando Magic*",15,19,0.441,"15.0",16,18,103.4,104.6,"2020-1-1"
"2139","Chicago Bulls",13,21,0.382,"17.0",16,18,105.9,107,"2020-1-1"
"2140","Charlotte Hornets",13,23,0.361,"18.0",10,26,103.8,110.8,"2020-1-1"
"2141","Detroit Pistons",12,22,0.353,"18.0",14,20,108.3,110.9,"2020-1-1"
"2142","Cleveland Cavaliers",10,23,0.303,"19.5",8,25,104.3,113.3,"2020-1-1"
"2143","Washington Wizards",10,23,0.303,"19.5",12,21,116.2,121,"2020-1-1"
"2144","New York Knicks",10,24,0.294,"20.0",10,24,103.7,110.9,"2020-1-1"
"2145","Atlanta Hawks",7,27,0.206,"23.0",7,27,107.1,117.6,"2020-1-1"
"2146","Los Angeles Lakers*",27,7,0.794,"—",24,10,112.6,105.3,"2020-1-1"
"2147","Denver Nuggets*",23,10,0.697,"3.5",21,12,108.2,103.9,"2020-1-1"
"2148","Los Angeles Clippers*",24,11,0.686,"3.5",25,10,115,108.2,"2020-1-1"
"2149","Houston Rockets*",23,11,0.676,"4.0",22,12,119.4,114,"2020-1-1"
"2150","Dallas Mavericks*",21,12,0.636,"5.5",24,9,116.3,108.8,"2020-1-1"
"2151","Utah Jazz*",21,12,0.636,"5.5",19,14,108,105.8,"2020-1-1"
"2152","Oklahoma City Thunder*",18,15,0.545,"8.5",18,15,108.2,107.3,"2020-1-1"
"2153","San Antonio Spurs",14,18,0.438,"12.0",14,18,113.4,114.9,"2020-1-1"
"2154","Portland Trail Blazers*",14,21,0.4,"13.5",15,20,112,114.1,"2020-1-1"
"2155","Memphis Grizzlies",13,21,0.382,"14.0",12,22,111.1,116.2,"2020-1-1"
"2156","Phoenix Suns",13,21,0.382,"14.0",16,18,114.1,115.1,"2020-1-1"
"2157","Minnesota Timberwolves",12,21,0.364,"14.5",13,20,112,115.5,"2020-1-1"
"2158","Sacramento Kings",12,22,0.353,"15.0",13,21,104.9,108.3,"2020-1-1"
"2159","New Orleans Pelicans",11,23,0.324,"16.0",13,21,112.3,116.4,"2020-1-1"
"2160","Golden State Warriors",9,26,0.257,"18.5",10,25,105.9,113.4,"2020-1-1"
"2161","Milwaukee Bucks*",31,5,0.861,"—",30,6,119.4,106.5,"2020-1-2"
"2162","Boston Celtics*",23,8,0.742,"5.5",23,8,111.5,103.6,"2020-1-2"
"2163","Miami Heat*",25,9,0.735,"5.0",22,12,111.6,107.2,"2020-1-2"
"2164","Toronto Raptors*",23,12,0.657,"7.5",23,12,110.5,105.3,"2020-1-2"
"2165","Philadelphia 76ers*",23,13,0.639,"8.0",23,13,109.6,105.4,"2020-1-2"
"2166","Indiana Pacers*",22,13,0.629,"8.5",21,14,109.3,105.9,"2020-1-2"
"2167","Brooklyn Nets*",16,17,0.485,"13.5",15,18,110.6,111.7,"2020-1-2"
"2168","Orlando Magic*",15,19,0.441,"15.0",16,18,103.4,104.6,"2020-1-2"
"2169","Charlotte Hornets",14,23,0.378,"17.5",11,26,103.9,110.6,"2020-1-2"
"2170","Chicago Bulls",13,22,0.371,"17.5",16,19,105.7,106.8,"2020-1-2"
"2171","Detroit Pistons",12,23,0.343,"18.5",14,21,108.4,111.4,"2020-1-2"
"2172","Washington Wizards",10,23,0.303,"19.5",12,21,116.2,121,"2020-1-2"
"2173","Cleveland Cavaliers",10,24,0.294,"20.0",8,26,104.4,113.2,"2020-1-2"
"2174","New York Knicks",10,24,0.294,"20.0",10,24,103.7,110.9,"2020-1-2"
"2175","Atlanta Hawks",7,27,0.206,"23.0",7,27,107.1,117.6,"2020-1-2"
"2176","Los Angeles Lakers*",27,7,0.794,"—",24,10,112.6,105.3,"2020-1-2"
"2177","Denver Nuggets*",24,10,0.706,"3.0",22,12,108.6,104.3,"2020-1-2"
"2178","Los Angeles Clippers*",25,11,0.694,"3.0",25,11,115.3,108.3,"2020-1-2"
"2179","Houston Rockets*",23,11,0.676,"4.0",22,12,119.4,114,"2020-1-2"
"2180","Dallas Mavericks*",22,12,0.647,"5.0",25,9,116.5,108.9,"2020-1-2"
"2181","Utah Jazz*",22,12,0.647,"5.0",20,14,107.9,105.6,"2020-1-2"
"2182","Oklahoma City Thunder*",19,15,0.559,"8.0",18,16,108.3,107.1,"2020-1-2"
"2183","San Antonio Spurs",14,19,0.424,"12.5",15,18,113.1,114.8,"2020-1-2"
"2184","Portland Trail Blazers*",14,21,0.4,"13.5",15,20,112,114.1,"2020-1-2"
"2185","Phoenix Suns",13,21,0.382,"14.0",16,18,114.1,115.1,"2020-1-2"
"2186","Minnesota Timberwolves",13,21,0.382,"14.0",14,20,111.6,114.6,"2020-1-2"
"2187","Memphis Grizzlies",13,22,0.371,"14.5",12,23,111.4,116.6,"2020-1-2"
"2188","Sacramento Kings",13,22,0.371,"14.5",14,21,105.6,108.7,"2020-1-2"
"2189","New Orleans Pelicans",11,23,0.324,"16.0",13,21,112.3,116.4,"2020-1-2"
"2190","Golden State Warriors",9,27,0.25,"19.0",10,26,105.3,113,"2020-1-2"
"2191","Milwaukee Bucks*",31,5,0.861,"—",30,6,119.4,106.5,"2020-1-3"
"2192","Boston Celtics*",24,8,0.75,"5.0",23,9,111.4,103.7,"2020-1-3"
"2193","Miami Heat*",25,10,0.714,"5.5",22,13,110.8,107.2,"2020-1-3"
"2194","Toronto Raptors*",23,12,0.657,"7.5",23,12,110.5,105.3,"2020-1-3"
"2195","Indiana Pacers*",22,13,0.629,"8.5",21,14,109.3,105.9,"2020-1-3"
"2196","Philadelphia 76ers*",23,14,0.622,"8.5",23,14,109.5,105.8,"2020-1-3"
"2197","Brooklyn Nets*",16,17,0.485,"13.5",15,18,110.6,111.7,"2020-1-3"
"2198","Orlando Magic*",16,19,0.457,"14.5",17,18,103.5,104.1,"2020-1-3"
"2199","Charlotte Hornets",14,23,0.378,"17.5",11,26,103.9,110.6,"2020-1-3"
"2200","Chicago Bulls",13,22,0.371,"17.5",16,19,105.7,106.8,"2020-1-3"
"2201","Detroit Pistons",12,23,0.343,"18.5",14,21,108.4,111.4,"2020-1-3"
"2202","Cleveland Cavaliers",10,24,0.294,"20.0",8,26,104.4,113.2,"2020-1-3"
"2203","Washington Wizards",10,24,0.294,"20.0",12,22,115.8,121.1,"2020-1-3"
"2204","New York Knicks",10,25,0.286,"20.5",10,25,103.9,111.1,"2020-1-3"
"2205","Atlanta Hawks",7,28,0.2,"23.5",8,27,107.1,117.3,"2020-1-3"
"2206","Los Angeles Lakers*",28,7,0.8,"—",25,10,112.9,105.5,"2020-1-3"
"2207","Denver Nuggets*",24,10,0.706,"3.5",22,12,108.6,104.3,"2020-1-3"
"2208","Los Angeles Clippers*",25,11,0.694,"3.5",25,11,115.3,108.3,"2020-1-3"
"2209","Houston Rockets*",24,11,0.686,"4.0",23,12,119.4,113.9,"2020-1-3"
"2210","Dallas Mavericks*",22,12,0.647,"5.5",25,9,116.5,108.9,"2020-1-3"
"2211","Utah Jazz*",22,12,0.647,"5.5",20,14,107.9,105.6,"2020-1-3"
"2212","Oklahoma City Thunder*",19,15,0.559,"8.5",18,16,108.3,107.1,"2020-1-3"
"2213","San Antonio Spurs",14,19,0.424,"13.0",15,18,113.1,114.8,"2020-1-3"
"2214","Portland Trail Blazers*",15,21,0.417,"13.5",16,20,112.3,113.8,"2020-1-3"
"2215","Phoenix Suns",14,21,0.4,"14.0",17,18,114.2,115,"2020-1-3"
"2216","Minnesota Timberwolves",13,21,0.382,"14.5",14,20,111.6,114.6,"2020-1-3"
"2217","Memphis Grizzlies",13,22,0.371,"15.0",12,23,111.4,116.6,"2020-1-3"
"2218","Sacramento Kings",13,22,0.371,"15.0",14,21,105.6,108.7,"2020-1-3"
"2219","New Orleans Pelicans",11,24,0.314,"17.0",13,22,112.3,116.6,"2020-1-3"
"2220","Golden State Warriors",9,27,0.25,"19.5",10,26,105.3,113,"2020-1-3"
"2221","Milwaukee Bucks*",32,5,0.865,"—",31,6,119.6,106.8,"2020-1-4"
"2222","Boston Celtics*",25,8,0.758,"5.0",24,9,111.4,103.7,"2020-1-4"
"2223","Miami Heat*",25,10,0.714,"6.0",22,13,110.8,107.2,"2020-1-4"
"2224","Toronto Raptors*",24,12,0.667,"7.5",24,12,110.8,105.2,"2020-1-4"
"2225","Philadelphia 76ers*",23,14,0.622,"9.0",23,14,109.5,105.8,"2020-1-4"
"2226","Indiana Pacers*",22,14,0.611,"9.5",22,14,109.3,106.2,"2020-1-4"
"2227","Brooklyn Nets*",16,18,0.471,"14.5",15,19,110.4,112,"2020-1-4"
"2228","Orlando Magic*",16,20,0.444,"15.5",17,19,103.3,104.2,"2020-1-4"
"2229","Charlotte Hornets",15,23,0.395,"17.5",11,27,104.4,110.9,"2020-1-4"
"2230","Chicago Bulls",13,23,0.361,"18.5",16,20,105.6,106.9,"2020-1-4"
"2231","Detroit Pistons",13,23,0.361,"18.5",15,21,108.4,111.2,"2020-1-4"
"2232","Washington Wizards",11,24,0.314,"20.0",13,22,116.1,120.9,"2020-1-4"
"2233","Cleveland Cavaliers",10,25,0.286,"21.0",8,27,104.4,113.4,"2020-1-4"
"2234","New York Knicks",10,25,0.286,"21.0",10,25,103.9,111.1,"2020-1-4"
"2235","Atlanta Hawks",8,28,0.222,"23.5",8,28,107.3,117.2,"2020-1-4"
"2236","Los Angeles Lakers*",28,7,0.8,"—",25,10,112.9,105.5,"2020-1-4"
"2237","Denver Nuggets*",24,11,0.686,"4.0",22,13,108.8,104.9,"2020-1-4"
"2238","Houston Rockets*",24,11,0.686,"4.0",23,12,119.4,113.9,"2020-1-4"
"2239","Los Angeles Clippers*",25,12,0.676,"4.0",25,12,115.3,109.2,"2020-1-4"
"2240","Utah Jazz*",23,12,0.657,"5.0",20,15,107.9,105.3,"2020-1-4"
"2241","Dallas Mavericks*",22,13,0.629,"6.0",25,10,116.6,109.3,"2020-1-4"
"2242","Oklahoma City Thunder*",20,15,0.571,"8.0",19,16,108.6,107.1,"2020-1-4"
"2243","Portland Trail Blazers*",15,21,0.417,"13.5",16,20,112.3,113.8,"2020-1-4"
"2244","San Antonio Spurs",14,20,0.412,"13.5",15,19,113.2,115.1,"2020-1-4"
"2245","Phoenix Suns",14,21,0.4,"14.0",17,18,114.2,115,"2020-1-4"
"2246","Memphis Grizzlies",14,22,0.389,"14.5",13,23,112.2,116.5,"2020-1-4"
"2247","Minnesota Timberwolves",13,21,0.382,"14.5",14,20,111.6,114.6,"2020-1-4"
"2248","Sacramento Kings",13,23,0.361,"15.5",14,22,105.9,109,"2020-1-4"
"2249","New Orleans Pelicans",12,24,0.333,"16.5",14,22,112.4,116.6,"2020-1-4"
"2250","Golden State Warriors",9,28,0.243,"20.0",10,27,105.3,113,"2020-1-4"
"2251","Milwaukee Bucks*",32,5,0.865,"—",31,6,119.6,106.8,"2020-1-5"
"2252","Boston Celtics*",25,8,0.758,"5.0",24,9,111.4,103.7,"2020-1-5"
"2253","Miami Heat*",26,10,0.722,"5.5",22,14,111.1,107.3,"2020-1-5"
"2254","Toronto Raptors*",24,12,0.667,"7.5",24,12,110.8,105.2,"2020-1-5"
"2255","Philadelphia 76ers*",23,14,0.622,"9.0",23,14,109.5,105.8,"2020-1-5"
"2256","Indiana Pacers*",22,14,0.611,"9.5",22,14,109.3,106.2,"2020-1-5"
"2257","Brooklyn Nets*",16,18,0.471,"14.5",15,19,110.4,112,"2020-1-5"
"2258","Orlando Magic*",16,20,0.444,"15.5",17,19,103.3,104.2,"2020-1-5"
"2259","Charlotte Hornets",15,23,0.395,"17.5",11,27,104.4,110.9,"2020-1-5"
"2260","Chicago Bulls",13,23,0.361,"18.5",16,20,105.6,106.9,"2020-1-5"
"2261","Detroit Pistons",13,24,0.351,"19.0",15,22,108.2,111,"2020-1-5"
"2262","Washington Wizards",11,24,0.314,"20.0",13,22,116.1,120.9,"2020-1-5"
"2263","Cleveland Cavaliers",10,26,0.278,"21.5",8,28,104.4,113.6,"2020-1-5"
"2264","New York Knicks",10,26,0.278,"21.5",10,26,104.7,111.8,"2020-1-5"
"2265","Atlanta Hawks",8,28,0.222,"23.5",8,28,107.3,117.2,"2020-1-5"
"2266","Los Angeles Lakers*",29,7,0.806,"—",26,10,112.7,105.4,"2020-1-5"
"2267","Denver Nuggets*",24,11,0.686,"4.5",22,13,108.8,104.9,"2020-1-5"
