"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"1568","Miami Heat*",11,13,0.458,"9.5",9,15,100.2,104.2,"2017-12-8"
"1569","Brooklyn Nets",10,14,0.417,"10.5",10,14,109.4,111.5,"2017-12-8"
"1570","Orlando Magic",11,16,0.407,"11.0",10,17,106.9,110.6,"2017-12-8"
"1571","Charlotte Hornets",9,15,0.375,"11.5",11,13,104.9,106.7,"2017-12-8"
"1572","Atlanta Hawks",5,19,0.208,"15.5",8,16,102.8,108.6,"2017-12-8"
"1573","Chicago Bulls",4,20,0.167,"16.5",5,19,96.6,107,"2017-12-8"
"1574","Houston Rockets*",19,4,0.826,"—",19,4,114,102.7,"2017-12-8"
"1575","Golden State Warriors*",21,6,0.778,"—",22,5,117.2,106.1,"2017-12-8"
"1576","San Antonio Spurs*",18,8,0.692,"2.5",17,9,101.4,97.5,"2017-12-8"
"1577","Minnesota Timberwolves*",15,11,0.577,"5.5",14,12,107.5,106.8,"2017-12-8"
"1578","Denver Nuggets",14,11,0.56,"6.0",13,12,107,106.9,"2017-12-8"
"1579","Portland Trail Blazers*",13,11,0.542,"6.5",14,10,102.8,100.3,"2017-12-8"
"1580","New Orleans Pelicans*",13,13,0.5,"7.5",12,14,109.4,110.5,"2017-12-8"
"1581","Utah Jazz*",13,13,0.5,"7.5",16,10,103.2,99.3,"2017-12-8"
"1582","Oklahoma City Thunder*",11,13,0.458,"8.5",14,10,101.8,98.9,"2017-12-8"
"1583","Los Angeles Lakers",9,15,0.375,"10.5",9,15,105.8,109.1,"2017-12-8"
"1584","Los Angeles Clippers",8,15,0.348,"11.0",9,14,105,107.7,"2017-12-8"
"1585","Phoenix Suns",9,18,0.333,"12.0",7,20,107.3,115.4,"2017-12-8"
"1586","Memphis Grizzlies",8,17,0.32,"12.0",10,15,98.1,101.6,"2017-12-8"
"1587","Sacramento Kings",8,17,0.32,"12.0",5,20,96.4,105.6,"2017-12-8"
"1588","Dallas Mavericks",7,19,0.269,"13.5",10,16,100.4,103.7,"2017-12-8"
"1589","Boston Celtics*",22,5,0.815,"—",19,8,104.4,97.5,"2017-12-9"
"1590","Cleveland Cavaliers*",19,8,0.704,"3.0",16,11,110.5,107.2,"2017-12-9"
"1591","Toronto Raptors*",16,7,0.696,"4.0",17,6,111.7,104.2,"2017-12-9"
"1592","Milwaukee Bucks*",15,10,0.6,"6.0",13,12,103.9,103.8,"2017-12-9"
"1593","Indiana Pacers*",15,11,0.577,"6.5",14,12,108.3,107.2,"2017-12-9"
"1594","Detroit Pistons",14,11,0.56,"7.0",14,11,104,102.7,"2017-12-9"
"1595","Washington Wizards*",14,12,0.538,"7.5",15,11,106.4,104,"2017-12-9"
"1596","Philadelphia 76ers*",13,12,0.52,"8.0",12,13,107.6,107.9,"2017-12-9"
"1597","Miami Heat*",12,13,0.48,"9.0",10,15,100.2,103.6,"2017-12-9"
"1598","New York Knicks",12,13,0.48,"9.0",13,12,103.7,103.6,"2017-12-9"
"1599","Brooklyn Nets",10,15,0.4,"11.0",10,15,108.6,111.1,"2017-12-9"
"1600","Orlando Magic",11,17,0.393,"11.5",11,17,107,110.8,"2017-12-9"
"1601","Charlotte Hornets",9,16,0.36,"12.0",11,14,104.6,106.8,"2017-12-9"
"1602","Atlanta Hawks",6,19,0.24,"15.0",8,17,103.4,108.7,"2017-12-9"
"1603","Chicago Bulls",5,20,0.2,"16.0",5,20,96.9,106.8,"2017-12-9"
"1604","Houston Rockets*",20,4,0.833,"—",19,5,114.4,103.3,"2017-12-9"
"1605","Golden State Warriors*",21,6,0.778,"0.5",22,5,117.2,106.1,"2017-12-9"
"1606","San Antonio Spurs*",19,8,0.704,"2.5",17,10,101.5,97.6,"2017-12-9"
"1607","Minnesota Timberwolves*",15,11,0.577,"6.0",14,12,107.5,106.8,"2017-12-9"
"1608","Denver Nuggets",14,11,0.56,"6.5",13,12,107,106.9,"2017-12-9"
"1609","Portland Trail Blazers*",13,12,0.52,"7.5",14,11,103.3,101.2,"2017-12-9"
"1610","New Orleans Pelicans*",13,13,0.5,"8.0",12,14,109.4,110.5,"2017-12-9"
"1611","Utah Jazz*",13,14,0.481,"8.5",16,11,103.1,99.9,"2017-12-9"
"1612","Oklahoma City Thunder*",12,13,0.48,"8.5",15,10,101.8,99,"2017-12-9"
"1613","Los Angeles Lakers",10,15,0.4,"10.5",10,15,106,108.7,"2017-12-9"
"1614","Los Angeles Clippers",9,15,0.375,"11.0",10,14,105.3,107.9,"2017-12-9"
"1615","Phoenix Suns",9,19,0.321,"13.0",8,20,107.1,115,"2017-12-9"
"1616","Sacramento Kings",8,17,0.32,"12.5",5,20,96.4,105.6,"2017-12-9"
"1617","Memphis Grizzlies",8,18,0.308,"13.0",10,16,98.2,101.6,"2017-12-9"
"1618","Dallas Mavericks",7,19,0.269,"14.0",10,16,100.4,103.7,"2017-12-9"
"1619","Boston Celtics*",23,5,0.821,"—",20,8,103.9,96.9,"2017-12-10"
"1620","Toronto Raptors*",17,7,0.708,"4.0",18,6,111.3,103.5,"2017-12-10"
"1621","Cleveland Cavaliers*",19,8,0.704,"3.5",16,11,110.5,107.2,"2017-12-10"
"1622","Milwaukee Bucks*",15,10,0.6,"6.5",13,12,103.9,103.8,"2017-12-10"
"1623","Indiana Pacers*",16,11,0.593,"6.5",15,12,109,107.5,"2017-12-10"
"1624","Washington Wizards*",14,12,0.538,"8.0",15,11,106.4,104,"2017-12-10"
"1625","Detroit Pistons",14,12,0.538,"8.0",14,12,103.2,102.2,"2017-12-10"
"1626","Philadelphia 76ers*",13,13,0.5,"9.0",13,13,108.2,108.8,"2017-12-10"
"1627","New York Knicks",13,13,0.5,"9.0",13,13,104,103.8,"2017-12-10"
"1628","Miami Heat*",12,13,0.48,"9.5",10,15,100.2,103.6,"2017-12-10"
"1629","Brooklyn Nets",10,15,0.4,"11.5",10,15,108.6,111.1,"2017-12-10"
"1630","Orlando Magic",11,17,0.393,"12.0",11,17,107,110.8,"2017-12-10"
"1631","Charlotte Hornets",9,16,0.36,"12.5",11,14,104.6,106.8,"2017-12-10"
"1632","Atlanta Hawks",6,20,0.231,"16.0",9,17,103.5,108.8,"2017-12-10"
"1633","Chicago Bulls",5,20,0.2,"16.5",5,20,96.9,106.8,"2017-12-10"
"1634","Houston Rockets*",20,4,0.833,"—",19,5,114.4,103.3,"2017-12-10"
"1635","Golden State Warriors*",21,6,0.778,"0.5",22,5,117.2,106.1,"2017-12-10"
"1636","San Antonio Spurs*",19,8,0.704,"2.5",17,10,101.5,97.6,"2017-12-10"
"1637","Minnesota Timberwolves*",16,11,0.593,"5.5",14,13,107.1,106.3,"2017-12-10"
"1638","Denver Nuggets",14,12,0.538,"7.0",13,13,107.3,107.7,"2017-12-10"
"1639","Portland Trail Blazers*",13,12,0.52,"7.5",14,11,103.3,101.2,"2017-12-10"
"1640","New Orleans Pelicans*",14,13,0.519,"7.5",13,14,110.2,111,"2017-12-10"
"1641","Utah Jazz*",13,14,0.481,"8.5",16,11,103.1,99.9,"2017-12-10"
"1642","Oklahoma City Thunder*",12,13,0.48,"8.5",15,10,101.8,99,"2017-12-10"
"1643","Los Angeles Lakers",10,15,0.4,"10.5",10,15,106,108.7,"2017-12-10"
"1644","Los Angeles Clippers",9,15,0.375,"11.0",10,14,105.3,107.9,"2017-12-10"
"1645","Phoenix Suns",9,19,0.321,"13.0",8,20,107.1,115,"2017-12-10"
"1646","Memphis Grizzlies",8,18,0.308,"13.0",10,16,98.2,101.6,"2017-12-10"
"1647","Sacramento Kings",8,18,0.308,"13.0",6,20,96.1,105.5,"2017-12-10"
"1648","Dallas Mavericks",7,20,0.259,"14.5",10,17,100.1,103.5,"2017-12-10"
"1649","Boston Celtics*",23,6,0.793,"—",20,9,103.2,97.3,"2017-12-11"
"1650","Cleveland Cavaliers*",19,8,0.704,"3.0",16,11,110.5,107.2,"2017-12-11"
"1651","Toronto Raptors*",17,8,0.68,"4.0",18,7,110.5,103.2,"2017-12-11"
"1652","Milwaukee Bucks*",15,10,0.6,"6.0",13,12,103.9,103.8,"2017-12-11"
"1653","Indiana Pacers*",16,11,0.593,"6.0",15,12,109,107.5,"2017-12-11"
"1654","Washington Wizards*",14,12,0.538,"7.5",15,11,106.4,104,"2017-12-11"
"1655","Detroit Pistons",14,12,0.538,"7.5",14,12,103.2,102.2,"2017-12-11"
"1656","Miami Heat*",13,13,0.5,"8.5",11,15,100.5,102.8,"2017-12-11"
"1657","Philadelphia 76ers*",13,13,0.5,"8.5",13,13,108.2,108.8,"2017-12-11"
"1658","New York Knicks",13,13,0.5,"8.5",13,13,104,103.8,"2017-12-11"
"1659","Brooklyn Nets",10,15,0.4,"11.0",10,15,108.6,111.1,"2017-12-11"
"1660","Orlando Magic",11,17,0.393,"11.5",11,17,107,110.8,"2017-12-11"
"1661","Charlotte Hornets",10,16,0.385,"11.5",12,14,105.1,106.7,"2017-12-11"
"1662","Chicago Bulls",6,20,0.231,"15.5",6,20,97.3,106,"2017-12-11"
"1663","Atlanta Hawks",6,20,0.231,"15.5",9,17,103.5,108.8,"2017-12-11"
"1664","Houston Rockets*",21,4,0.84,"—",20,5,115,104,"2017-12-11"
"1665","Golden State Warriors*",22,6,0.786,"0.5",22,6,117,106,"2017-12-11"
"1666","San Antonio Spurs*",19,8,0.704,"3.0",17,10,101.5,97.6,"2017-12-11"
"1667","Minnesota Timberwolves*",16,11,0.593,"6.0",14,13,107.1,106.3,"2017-12-11"
"1668","Denver Nuggets",14,12,0.538,"7.5",13,13,107.3,107.7,"2017-12-11"
"1669","New Orleans Pelicans*",14,14,0.5,"8.5",13,15,110.7,111.6,"2017-12-11"
"1670","Portland Trail Blazers*",13,13,0.5,"8.5",15,11,103.3,101.6,"2017-12-11"
"1671","Utah Jazz*",13,14,0.481,"9.0",16,11,103.1,99.9,"2017-12-11"
"1672","Oklahoma City Thunder*",12,14,0.462,"9.5",15,11,101.8,99.6,"2017-12-11"
"1673","Los Angeles Clippers",10,15,0.4,"11.0",11,14,104.9,107.2,"2017-12-11"
"1674","Los Angeles Lakers",10,15,0.4,"11.0",10,15,106,108.7,"2017-12-11"
"1675","Phoenix Suns",9,19,0.321,"13.5",8,20,107.1,115,"2017-12-11"
"1676","Sacramento Kings",8,18,0.308,"13.5",6,20,96.1,105.5,"2017-12-11"
"1677","Memphis Grizzlies",8,19,0.296,"14.0",10,17,97.6,101.8,"2017-12-11"
"1678","Dallas Mavericks",7,20,0.259,"15.0",10,17,100.1,103.5,"2017-12-11"
"1679","Boston Celtics*",23,6,0.793,"—",20,9,103.2,97.3,"2017-12-12"
"1680","Cleveland Cavaliers*",20,8,0.714,"2.5",17,11,111,107.4,"2017-12-12"
"1681","Toronto Raptors*",17,8,0.68,"4.0",18,7,110.5,103.2,"2017-12-12"
"1682","Milwaukee Bucks*",15,10,0.6,"6.0",13,12,103.9,103.8,"2017-12-12"
"1683","Indiana Pacers*",16,11,0.593,"6.0",15,12,109,107.5,"2017-12-12"
"1684","Philadelphia 76ers*",14,13,0.519,"8.0",13,14,108.6,108.9,"2017-12-12"
"1685","Washington Wizards*",14,13,0.519,"8.0",15,12,106.1,104,"2017-12-12"
"1686","Detroit Pistons",14,13,0.519,"8.0",14,13,102.4,102.3,"2017-12-12"
"1687","New York Knicks",14,13,0.519,"8.0",14,13,104.3,104,"2017-12-12"
"1688","Miami Heat*",13,13,0.5,"8.5",11,15,100.5,102.8,"2017-12-12"
"1689","Brooklyn Nets",11,15,0.423,"10.5",11,15,108.3,110.6,"2017-12-12"
"1690","Orlando Magic",11,17,0.393,"11.5",11,17,107,110.8,"2017-12-12"
"1691","Charlotte Hornets",10,16,0.385,"11.5",12,14,105.1,106.7,"2017-12-12"
"1692","Chicago Bulls",6,20,0.231,"15.5",6,20,97.3,106,"2017-12-12"
"1693","Atlanta Hawks",6,21,0.222,"16.0",9,18,103.9,109.3,"2017-12-12"
"1694","Houston Rockets*",21,4,0.84,"—",20,5,115,104,"2017-12-12"
"1695","Golden State Warriors*",22,6,0.786,"0.5",22,6,117,106,"2017-12-12"
"1696","San Antonio Spurs*",19,9,0.679,"3.5",17,11,101.1,97.5,"2017-12-12"
"1697","Minnesota Timberwolves*",16,12,0.571,"6.5",15,13,107.3,106.7,"2017-12-12"
"1698","Denver Nuggets",15,12,0.556,"7.0",14,13,107.1,106.8,"2017-12-12"
"1699","New Orleans Pelicans*",14,14,0.5,"8.5",13,15,110.7,111.6,"2017-12-12"
"1700","Portland Trail Blazers*",13,13,0.5,"8.5",15,11,103.3,101.6,"2017-12-12"
"1701","Utah Jazz*",13,14,0.481,"9.0",16,11,103.1,99.9,"2017-12-12"
"1702","Oklahoma City Thunder*",12,14,0.462,"9.5",15,11,101.8,99.6,"2017-12-12"
"1703","Los Angeles Clippers",10,15,0.4,"11.0",11,14,104.9,107.2,"2017-12-12"
"1704","Los Angeles Lakers",10,16,0.385,"11.5",11,15,106.1,108.9,"2017-12-12"
"1705","Sacramento Kings",9,18,0.333,"13.0",6,21,96.2,105,"2017-12-12"
"1706","Phoenix Suns",9,20,0.31,"14.0",8,21,106.6,114.4,"2017-12-12"
"1707","Memphis Grizzlies",8,19,0.296,"14.0",10,17,97.6,101.8,"2017-12-12"
"1708","Dallas Mavericks",8,20,0.286,"14.5",11,17,99.9,103,"2017-12-12"
"1709","Boston Celtics*",24,6,0.8,"—",21,9,103.9,98,"2017-12-13"
"1710","Cleveland Cavaliers*",20,8,0.714,"3.0",17,11,111,107.4,"2017-12-13"
"1711","Toronto Raptors*",18,8,0.692,"4.0",19,7,110.7,103.4,"2017-12-13"
"1712","Milwaukee Bucks*",15,11,0.577,"7.0",13,13,104,104.2,"2017-12-13"
"1713","Indiana Pacers*",16,12,0.571,"7.0",15,13,108.5,107.2,"2017-12-13"
"1714","Washington Wizards*",15,13,0.536,"8.0",16,12,105.6,103.4,"2017-12-13"
"1715","Philadelphia 76ers*",14,13,0.519,"8.5",13,14,108.6,108.9,"2017-12-13"
"1716","Detroit Pistons",14,13,0.519,"8.5",14,13,102.4,102.3,"2017-12-13"
"1717","New York Knicks",14,13,0.519,"8.5",14,13,104.3,104,"2017-12-13"
"1718","Miami Heat*",13,14,0.481,"9.5",11,16,100.3,102.7,"2017-12-13"
"1719","Brooklyn Nets",11,15,0.423,"11.0",11,15,108.3,110.6,"2017-12-13"
"1720","Orlando Magic",11,18,0.379,"12.5",11,18,106.6,110.6,"2017-12-13"
"1721","Charlotte Hornets",10,17,0.37,"12.5",12,15,104.7,106.7,"2017-12-13"
"1722","Chicago Bulls",7,20,0.259,"15.5",7,20,97.6,105.7,"2017-12-13"
"1723","Atlanta Hawks",6,21,0.222,"16.5",9,18,103.9,109.3,"2017-12-13"
"1724","Houston Rockets*",22,4,0.846,"—",21,5,114.8,103.7,"2017-12-13"
"1725","Golden State Warriors*",22,6,0.786,"1.0",22,6,117,106,"2017-12-13"
"1726","San Antonio Spurs*",19,9,0.679,"4.0",17,11,101.1,97.5,"2017-12-13"
"1727","Minnesota Timberwolves*",16,12,0.571,"7.0",15,13,107.3,106.7,"2017-12-13"
"1728","Denver Nuggets",15,13,0.536,"8.0",14,14,107.5,107.4,"2017-12-13"
"1729","Portland Trail Blazers*",14,13,0.519,"8.5",15,12,103.3,101.3,"2017-12-13"
"1730","New Orleans Pelicans*",15,14,0.517,"8.5",14,15,110.8,111.5,"2017-12-13"
"1731","Oklahoma City Thunder*",13,14,0.481,"9.5",16,11,101.7,99.4,"2017-12-13"
"1732","Utah Jazz*",13,15,0.464,"10.0",17,11,103,100,"2017-12-13"
"1733","Los Angeles Clippers",11,15,0.423,"11.0",11,15,105,106.7,"2017-12-13"
"1734","Los Angeles Lakers",10,16,0.385,"12.0",11,15,106.1,108.9,"2017-12-13"
"1735","Sacramento Kings",9,18,0.333,"13.5",6,21,96.2,105,"2017-12-13"
"1736","Phoenix Suns",9,21,0.3,"15.0",8,22,106.6,114.5,"2017-12-13"
"1737","Dallas Mavericks",8,20,0.286,"15.0",11,17,99.9,103,"2017-12-13"
"1738","Memphis Grizzlies",8,20,0.286,"15.0",10,18,97.2,101.5,"2017-12-13"
"1739","Boston Celtics*",24,6,0.8,"—",21,9,103.9,98,"2017-12-14"
"1740","Cleveland Cavaliers*",21,8,0.724,"2.5",18,11,111.3,107.6,"2017-12-14"
"1741","Toronto Raptors*",18,8,0.692,"4.0",19,7,110.7,103.4,"2017-12-14"
"1742","Milwaukee Bucks*",15,11,0.577,"7.0",13,13,104,104.2,"2017-12-14"
"1743","Indiana Pacers*",16,12,0.571,"7.0",15,13,108.5,107.2,"2017-12-14"
"1744","Washington Wizards*",15,13,0.536,"8.0",16,12,105.6,103.4,"2017-12-14"
"1745","Detroit Pistons",15,13,0.536,"8.0",15,13,102.5,101.9,"2017-12-14"
"1746","New York Knicks",15,13,0.536,"8.0",15,13,104.6,104,"2017-12-14"
"1747","Philadelphia 76ers*",14,13,0.519,"8.5",13,14,108.6,108.9,"2017-12-14"
"1748","Miami Heat*",13,14,0.481,"9.5",11,16,100.3,102.7,"2017-12-14"
"1749","Brooklyn Nets",11,16,0.407,"11.5",11,16,108.2,110.6,"2017-12-14"
"1750","Orlando Magic",11,18,0.379,"12.5",11,18,106.6,110.6,"2017-12-14"
"1751","Charlotte Hornets",10,17,0.37,"12.5",12,15,104.7,106.7,"2017-12-14"
"1752","Chicago Bulls",7,20,0.259,"15.5",7,20,97.6,105.7,"2017-12-14"
"1753","Atlanta Hawks",6,22,0.214,"17.0",9,19,103.5,109.1,"2017-12-14"
"1754","Houston Rockets*",22,4,0.846,"—",21,5,114.8,103.7,"2017-12-14"
"1755","Golden State Warriors*",23,6,0.793,"0.5",23,6,116.8,105.7,"2017-12-14"
"1756","San Antonio Spurs*",19,9,0.679,"4.0",17,11,101.1,97.5,"2017-12-14"
"1757","Minnesota Timberwolves*",17,12,0.586,"6.5",16,13,107.7,106.3,"2017-12-14"
"1758","Denver Nuggets",15,13,0.536,"8.0",14,14,107.5,107.4,"2017-12-14"
"1759","Portland Trail Blazers*",14,13,0.519,"8.5",15,12,103.3,101.3,"2017-12-14"
"1760","New Orleans Pelicans*",15,14,0.517,"8.5",14,15,110.8,111.5,"2017-12-14"
"1761","Oklahoma City Thunder*",13,14,0.481,"9.5",16,11,101.7,99.4,"2017-12-14"
"1762","Utah Jazz*",13,15,0.464,"10.0",17,11,103,100,"2017-12-14"
"1763","Los Angeles Clippers",11,15,0.423,"11.0",11,15,105,106.7,"2017-12-14"
"1764","Los Angeles Lakers",10,17,0.37,"12.5",11,16,106.3,109.3,"2017-12-14"
"1765","Sacramento Kings",9,19,0.321,"14.0",6,22,96.2,105.5,"2017-12-14"
"1766","Phoenix Suns",9,21,0.3,"15.0",8,22,106.6,114.5,"2017-12-14"
"1767","Memphis Grizzlies",8,20,0.286,"15.0",10,18,97.2,101.5,"2017-12-14"
"1768","Dallas Mavericks",8,21,0.276,"15.5",11,18,99.8,103.3,"2017-12-14"
"1769","Boston Celtics*",24,7,0.774,"—",21,10,103.6,98.3,"2017-12-15"
"1770","Cleveland Cavaliers*",21,8,0.724,"2.0",18,11,111.3,107.6,"2017-12-15"
"1771","Toronto Raptors*",19,8,0.704,"3.0",20,7,111,102.8,"2017-12-15"
"1772","Milwaukee Bucks*",15,12,0.556,"7.0",13,14,104.2,104.6,"2017-12-15"
"1773","Indiana Pacers*",16,13,0.552,"7.0",15,14,108.1,107.1,"2017-12-15"
"1774","Washington Wizards*",16,13,0.552,"7.0",17,12,105.4,102.9,"2017-12-15"
"1775","Detroit Pistons",16,13,0.552,"7.0",15,14,102.6,101.7,"2017-12-15"
"1776","New York Knicks",15,13,0.536,"7.5",15,13,104.6,104,"2017-12-15"
"1777","Miami Heat*",14,14,0.5,"8.5",12,16,100.4,102.6,"2017-12-15"
"1778","Philadelphia 76ers*",14,14,0.5,"8.5",14,14,108.9,109.3,"2017-12-15"
"1779","Brooklyn Nets",11,17,0.393,"11.5",11,17,107.4,111,"2017-12-15"
"1780","Orlando Magic",11,19,0.367,"12.5",11,19,105.9,110.1,"2017-12-15"
"1781","Charlotte Hornets",10,18,0.357,"12.5",12,16,104.5,106.6,"2017-12-15"
"1782","Chicago Bulls",8,20,0.286,"14.5",7,21,98.2,105.9,"2017-12-15"
"1783","Atlanta Hawks",6,23,0.207,"17.0",9,20,103.1,108.7,"2017-12-15"
"1784","Houston Rockets*",23,4,0.852,"—",22,5,115.1,103.9,"2017-12-15"
"1785","Golden State Warriors*",23,6,0.793,"1.0",23,6,116.8,105.7,"2017-12-15"
"1786","San Antonio Spurs*",19,10,0.655,"5.0",17,12,101.3,98.4,"2017-12-15"
"1787","Minnesota Timberwolves*",17,12,0.586,"7.0",16,13,107.7,106.3,"2017-12-15"
"1788","Denver Nuggets",16,13,0.552,"8.0",15,14,107.9,107.5,"2017-12-15"
"1789","Portland Trail Blazers*",15,13,0.536,"8.5",16,12,103,100.9,"2017-12-15"
"1790","New Orleans Pelicans*",15,15,0.5,"9.5",14,16,110.8,111.7,"2017-12-15"
"1791","Oklahoma City Thunder*",14,14,0.5,"9.5",16,12,102.4,100.1,"2017-12-15"
"1792","Utah Jazz*",14,15,0.483,"10.0",18,11,103.1,99.9,"2017-12-15"
"1793","Los Angeles Clippers",11,16,0.407,"12.0",12,15,104.4,106.5,"2017-12-15"
"1794","Los Angeles Lakers",10,17,0.37,"13.0",11,16,106.3,109.3,"2017-12-15"
"1795","Sacramento Kings",9,19,0.321,"14.5",6,22,96.2,105.5,"2017-12-15"
"1796","Memphis Grizzlies",9,20,0.31,"15.0",10,19,97.2,101.2,"2017-12-15"
"1797","Phoenix Suns",9,21,0.3,"15.5",8,22,106.6,114.5,"2017-12-15"
"1798","Dallas Mavericks",8,21,0.276,"16.0",11,18,99.8,103.3,"2017-12-15"
"1799","Boston Celtics*",25,7,0.781,"—",22,10,103.6,98.1,"2017-12-16"
"1800","Cleveland Cavaliers*",22,8,0.733,"2.0",19,11,111.2,107.3,"2017-12-16"
"1801","Toronto Raptors*",19,8,0.704,"3.5",20,7,111,102.8,"2017-12-16"
"1802","Indiana Pacers*",16,13,0.552,"7.5",15,14,108.1,107.1,"2017-12-16"
"1803","Washington Wizards*",16,13,0.552,"7.5",17,12,105.4,102.9,"2017-12-16"
"1804","Detroit Pistons",16,13,0.552,"7.5",15,14,102.6,101.7,"2017-12-16"
"1805","New York Knicks",16,13,0.552,"7.5",16,13,104.8,103.7,"2017-12-16"
"1806","Milwaukee Bucks*",15,13,0.536,"8.0",13,15,104.5,105,"2017-12-16"
"1807","Miami Heat*",15,14,0.517,"8.5",13,16,100.1,102,"2017-12-16"
"1808","Philadelphia 76ers*",14,14,0.5,"9.0",14,14,108.9,109.3,"2017-12-16"
"1809","Brooklyn Nets",11,17,0.393,"12.0",11,17,107.4,111,"2017-12-16"
"1810","Orlando Magic",11,19,0.367,"13.0",11,19,105.9,110.1,"2017-12-16"
"1811","Charlotte Hornets",10,19,0.345,"13.5",12,17,104,106.2,"2017-12-16"
"1812","Chicago Bulls",8,20,0.286,"15.0",7,21,98.2,105.9,"2017-12-16"
"1813","Atlanta Hawks",6,23,0.207,"17.5",9,20,103.1,108.7,"2017-12-16"
"1814","Houston Rockets*",24,4,0.857,"—",22,6,115.1,104.2,"2017-12-16"
"1815","Golden State Warriors*",23,6,0.793,"1.5",23,6,116.8,105.7,"2017-12-16"
"1816","San Antonio Spurs*",20,10,0.667,"5.0",18,12,101.2,98.4,"2017-12-16"
"1817","Minnesota Timberwolves*",17,13,0.567,"8.0",16,14,107.6,106.4,"2017-12-16"
"1818","Portland Trail Blazers*",16,13,0.552,"8.5",17,12,102.7,100.5,"2017-12-16"
"1819","Denver Nuggets",16,13,0.552,"8.5",15,14,107.9,107.5,"2017-12-16"
"1820","New Orleans Pelicans*",15,15,0.5,"10.0",14,16,110.8,111.7,"2017-12-16"
"1821","Oklahoma City Thunder*",14,15,0.483,"10.5",16,13,102.1,100.4,"2017-12-16"
"1822","Utah Jazz*",14,16,0.467,"11.0",18,12,103,100.2,"2017-12-16"
"1823","Los Angeles Clippers",11,17,0.393,"13.0",12,16,103.8,105.9,"2017-12-16"
"1824","Los Angeles Lakers",10,17,0.37,"13.5",11,16,106.3,109.3,"2017-12-16"
"1825","Phoenix Suns",10,21,0.323,"15.5",9,22,106.7,114.2,"2017-12-16"
"1826","Sacramento Kings",9,19,0.321,"15.0",6,22,96.2,105.5,"2017-12-16"
"1827","Memphis Grizzlies",9,21,0.3,"16.0",11,19,97,101.2,"2017-12-16"
"1828","Dallas Mavericks",8,22,0.267,"17.0",12,18,99.7,103.1,"2017-12-16"
"1829","Boston Celtics*",25,7,0.781,"—",22,10,103.6,98.1,"2017-12-17"
"1830","Cleveland Cavaliers*",23,8,0.742,"1.5",19,12,111.1,107.1,"2017-12-17"
"1831","Toronto Raptors*",20,8,0.714,"3.0",21,7,110.9,102.5,"2017-12-17"
"1832","Indiana Pacers*",17,13,0.567,"7.0",16,14,108.2,106.8,"2017-12-17"
"1833","Detroit Pistons",17,13,0.567,"7.0",16,14,103,102,"2017-12-17"
"1834","New York Knicks",16,13,0.552,"7.5",16,13,104.8,103.7,"2017-12-17"
"1835","Milwaukee Bucks*",15,13,0.536,"8.0",13,15,104.5,105,"2017-12-17"
"1836","Washington Wizards*",16,14,0.533,"8.0",17,13,105.2,103,"2017-12-17"
"1837","Miami Heat*",15,14,0.517,"8.5",13,16,100.1,102,"2017-12-17"
"1838","Philadelphia 76ers*",14,14,0.5,"9.0",14,14,108.9,109.3,"2017-12-17"
"1839","Brooklyn Nets",11,18,0.379,"12.5",11,18,107.1,110.9,"2017-12-17"
"1840","Orlando Magic",11,20,0.355,"13.5",11,20,106.1,110.2,"2017-12-17"
"1841","Charlotte Hornets",10,19,0.345,"13.5",12,17,104,106.2,"2017-12-17"
"1842","Chicago Bulls",8,20,0.286,"15.0",7,21,98.2,105.9,"2017-12-17"
"1843","Atlanta Hawks",6,23,0.207,"17.5",9,20,103.1,108.7,"2017-12-17"
"1844","Houston Rockets*",24,4,0.857,"—",22,6,115.1,104.2,"2017-12-17"
"1845","Golden State Warriors*",23,6,0.793,"1.5",23,6,116.8,105.7,"2017-12-17"
"1846","San Antonio Spurs*",20,10,0.667,"5.0",18,12,101.2,98.4,"2017-12-17"
"1847","Minnesota Timberwolves*",17,13,0.567,"8.0",16,14,107.6,106.4,"2017-12-17"
"1848","Portland Trail Blazers*",16,13,0.552,"8.5",17,12,102.7,100.5,"2017-12-17"
"1849","Denver Nuggets",16,13,0.552,"8.5",15,14,107.9,107.5,"2017-12-17"
"1850","New Orleans Pelicans*",15,15,0.5,"10.0",14,16,110.8,111.7,"2017-12-17"
"1851","Oklahoma City Thunder*",14,15,0.483,"10.5",16,13,102.1,100.4,"2017-12-17"
"1852","Utah Jazz*",14,16,0.467,"11.0",18,12,103,100.2,"2017-12-17"
"1853","Los Angeles Clippers",11,17,0.393,"13.0",12,16,103.8,105.9,"2017-12-17"
"1854","Los Angeles Lakers",10,17,0.37,"13.5",11,16,106.3,109.3,"2017-12-17"
"1855","Phoenix Suns",10,21,0.323,"15.5",9,22,106.7,114.2,"2017-12-17"
"1856","Sacramento Kings",9,20,0.31,"15.5",6,23,96.1,105.6,"2017-12-17"
"1857","Memphis Grizzlies",9,21,0.3,"16.0",11,19,97,101.2,"2017-12-17"
"1858","Dallas Mavericks",8,22,0.267,"17.0",12,18,99.7,103.1,"2017-12-17"
"1859","Boston Celtics*",26,7,0.788,"—",22,11,103.8,98.5,"2017-12-18"
"1860","Cleveland Cavaliers*",23,8,0.742,"2.0",19,12,111.1,107.1,"2017-12-18"
