"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"6217","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-16"
"6218","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-16"
"6219","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-16"
"6220","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-16"
"6221","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-16"
"6222","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-16"
"6223","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-16"
"6224","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-16"
"6225","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-16"
"6226","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-16"
"6227","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-16"
"6228","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-16"
"6229","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-16"
"6230","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-16"
"6231","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-16"
"6232","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-16"
"6233","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-16"
"6234","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-16"
"6235","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-16"
"6236","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-16"
"6237","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-16"
"6238","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-16"
"6239","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-16"
"6240","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-16"
"6241","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-16"
"6242","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-16"
"6243","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-17"
"6244","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-17"
"6245","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-17"
"6246","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-17"
"6247","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-17"
"6248","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-17"
"6249","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-17"
"6250","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-17"
"6251","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-17"
"6252","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-17"
"6253","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-17"
"6254","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-17"
"6255","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-17"
"6256","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-17"
"6257","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-17"
"6258","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-17"
"6259","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-17"
"6260","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-17"
"6261","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-17"
"6262","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-17"
"6263","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-17"
"6264","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-17"
"6265","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-17"
"6266","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-17"
"6267","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-17"
"6268","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-17"
"6269","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-17"
"6270","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-17"
"6271","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-17"
"6272","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-17"
"6273","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-18"
"6274","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-18"
"6275","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-18"
"6276","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-18"
"6277","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-18"
"6278","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-18"
"6279","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-18"
"6280","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-18"
"6281","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-18"
"6282","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-18"
"6283","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-18"
"6284","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-18"
"6285","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-18"
"6286","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-18"
"6287","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-18"
"6288","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-18"
"6289","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-18"
"6290","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-18"
"6291","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-18"
"6292","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-18"
"6293","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-18"
"6294","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-18"
"6295","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-18"
"6296","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-18"
"6297","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-18"
"6298","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-18"
"6299","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-18"
"6300","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-18"
"6301","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-18"
"6302","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-18"
"6303","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-19"
"6304","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-19"
"6305","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-19"
"6306","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-19"
"6307","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-19"
"6308","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-19"
"6309","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-19"
"6310","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-19"
"6311","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-19"
"6312","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-19"
"6313","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-19"
"6314","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-19"
"6315","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-19"
"6316","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-19"
"6317","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-19"
"6318","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-19"
"6319","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-19"
"6320","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-19"
"6321","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-19"
"6322","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-19"
"6323","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-19"
"6324","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-19"
"6325","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-19"
"6326","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-19"
"6327","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-19"
"6328","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-19"
"6329","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-19"
"6330","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-19"
"6331","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-19"
"6332","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-19"
"6333","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-20"
"6334","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-20"
"6335","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-20"
"6336","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-20"
"6337","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-20"
"6338","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-20"
"6339","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-20"
"6340","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-20"
"6341","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-20"
"6342","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-20"
"6343","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-20"
"6344","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-20"
"6345","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-20"
"6346","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-20"
"6347","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-20"
"6348","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-20"
"6349","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-20"
"6350","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-20"
"6351","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-20"
"6352","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-20"
"6353","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-20"
"6354","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-20"
"6355","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-20"
"6356","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-20"
"6357","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-20"
"6358","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-20"
"6359","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-20"
"6360","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-20"
"6361","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-20"
"6362","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-20"
"6363","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-21"
"6364","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-21"
"6365","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-21"
"6366","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-21"
"6367","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-21"
"6368","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-21"
"6369","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-21"
"6370","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-21"
"6371","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-21"
"6372","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-21"
"6373","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-21"
"6374","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-21"
"6375","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-21"
"6376","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-21"
"6377","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-21"
"6378","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-21"
"6379","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-21"
"6380","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-21"
"6381","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-21"
"6382","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-21"
"6383","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-21"
"6384","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-21"
"6385","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-21"
"6386","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-21"
"6387","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-21"
"6388","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-21"
"6389","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-21"
"6390","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-21"
"6391","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-21"
"6392","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-21"
"6393","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-22"
"6394","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-22"
"6395","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-22"
"6396","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-22"
"6397","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-22"
"6398","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-22"
"6399","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-22"
"6400","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-22"
"6401","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-22"
"6402","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-22"
"6403","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-22"
"6404","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-22"
"6405","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-22"
"6406","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-22"
"6407","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-22"
"6408","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-22"
"6409","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-22"
"6410","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-22"
"6411","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-22"
"6412","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-22"
"6413","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-22"
"6414","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-22"
"6415","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-22"
"6416","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-22"
"6417","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-22"
"6418","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-22"
"6419","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-22"
"6420","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-22"
"6421","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-22"
"6422","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-22"
"6423","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-23"
"6424","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-23"
"6425","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-23"
"6426","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-23"
"6427","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-23"
"6428","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-23"
"6429","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-23"
"6430","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-23"
"6431","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-23"
"6432","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-23"
"6433","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-23"
"6434","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-23"
"6435","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-23"
"6436","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-23"
"6437","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-23"
"6438","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-23"
"6439","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-23"
"6440","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-23"
"6441","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-23"
"6442","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-23"
"6443","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-23"
"6444","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-23"
"6445","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-23"
"6446","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-23"
"6447","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-23"
"6448","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-23"
"6449","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-23"
"6450","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-23"
"6451","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-23"
"6452","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-23"
"6453","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-24"
"6454","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-24"
"6455","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-24"
"6456","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-24"
"6457","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-24"
"6458","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-24"
"6459","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-24"
"6460","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-24"
"6461","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-24"
"6462","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-24"
"6463","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-24"
"6464","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-24"
"6465","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-24"
"6466","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-24"
"6467","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-24"
"6468","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-24"
"6469","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-24"
"6470","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-24"
"6471","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-24"
"6472","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-24"
"6473","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-24"
"6474","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-24"
"6475","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-24"
"6476","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-24"
"6477","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-24"
"6478","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-24"
"6479","Sacramento Kings",32,50,0.39,"35.0",31,51,102.8,106.7,"2017-5-24"
"6480","Minnesota Timberwolves",31,51,0.378,"36.0",38,44,105.6,106.7,"2017-5-24"
"6481","Los Angeles Lakers",26,56,0.317,"41.0",24,58,104.6,111.5,"2017-5-24"
"6482","Phoenix Suns",24,58,0.293,"43.0",27,55,107.7,113.3,"2017-5-24"
"6483","Boston Celtics*",53,29,0.646,"—",48,34,108,105.4,"2017-5-25"
"6484","Cleveland Cavaliers*",51,31,0.622,"2.0",49,33,110.3,107.2,"2017-5-25"
"6485","Toronto Raptors*",51,31,0.622,"2.0",52,30,106.9,102.6,"2017-5-25"
"6486","Washington Wizards*",49,33,0.598,"4.0",46,36,109.2,107.4,"2017-5-25"
"6487","Atlanta Hawks*",43,39,0.524,"10.0",39,43,103.2,104,"2017-5-25"
"6488","Indiana Pacers*",42,40,0.512,"11.0",40,42,105.1,105.3,"2017-5-25"
"6489","Milwaukee Bucks*",42,40,0.512,"11.0",40,42,103.6,103.8,"2017-5-25"
"6490","Chicago Bulls*",41,41,0.5,"12.0",42,40,102.9,102.4,"2017-5-25"
"6491","Miami Heat",41,41,0.5,"12.0",44,38,103.2,102.1,"2017-5-25"
"6492","Detroit Pistons",37,45,0.451,"16.0",38,44,101.3,102.5,"2017-5-25"
"6493","Charlotte Hornets",36,46,0.439,"17.0",42,40,104.9,104.7,"2017-5-25"
"6494","New York Knicks",31,51,0.378,"22.0",31,51,104.3,108,"2017-5-25"
"6495","Orlando Magic",29,53,0.354,"24.0",24,58,101.1,107.6,"2017-5-25"
"6496","Philadelphia 76ers",28,54,0.341,"25.0",26,56,102.4,108.1,"2017-5-25"
"6497","Brooklyn Nets",20,62,0.244,"33.0",24,58,105.8,112.5,"2017-5-25"
"6498","Golden State Warriors*",67,15,0.817,"—",67,15,115.9,104.3,"2017-5-25"
"6499","San Antonio Spurs*",61,21,0.744,"6.0",60,22,105.3,98.1,"2017-5-25"
"6500","Houston Rockets*",55,27,0.671,"12.0",55,27,115.3,109.6,"2017-5-25"
"6501","Utah Jazz*",51,31,0.622,"16.0",52,30,100.7,96.8,"2017-5-25"
"6502","Los Angeles Clippers*",51,31,0.622,"16.0",52,30,108.7,104.4,"2017-5-25"
"6503","Oklahoma City Thunder*",47,35,0.573,"20.0",43,39,106.6,105.8,"2017-5-25"
"6504","Memphis Grizzlies*",43,39,0.524,"24.0",42,40,100.5,100,"2017-5-25"
"6505","Portland Trail Blazers*",41,41,0.5,"26.0",40,42,107.9,108.5,"2017-5-25"
"6506","Denver Nuggets",40,42,0.488,"27.0",42,40,111.7,111.2,"2017-5-25"
"6507","New Orleans Pelicans",34,48,0.415,"33.0",35,47,104.3,106.4,"2017-5-25"
"6508","Dallas Mavericks",33,49,0.402,"34.0",33,49,97.9,100.8,"2017-5-25"
