"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"Phoenix Suns","25","57",".305","31.0","23","59","95.2","101.6","2013-5-12"
"San Antonio Spurs*","58","24",".707","—","58","24","103.0","96.6","2013-5-12"
"Memphis Grizzlies*","56","26",".683","2.0","54","28","93.4","89.3","2013-5-12"
"Houston Rockets*","45","37",".549","13.0","50","32","106.0","102.5","2013-5-12"
"Dallas Mavericks","41","41",".500","17.0","39","43","101.1","101.7","2013-5-12"
"New Orleans Hornets","27","55",".329","31.0","30","52","94.1","97.9","2013-5-12"
"New York Knicks*","54","28",".659","—","53","29","100.0","95.7","2013-5-13"
"Brooklyn Nets*","49","33",".598","5.0","46","36","96.9","95.1","2013-5-13"
"Boston Celtics*","41","40",".506","12.5","40","41","96.5","96.7","2013-5-13"
"Toronto Raptors","34","48",".415","20.0","37","45","97.2","98.7","2013-5-13"
"Philadelphia 76ers","34","48",".415","20.0","31","51","93.2","96.5","2013-5-13"
"Indiana Pacers*","49","32",".605","—","52","29","94.7","90.7","2013-5-13"
"Chicago Bulls*","45","37",".549","4.5","42","40","93.2","92.9","2013-5-13"
"Milwaukee Bucks*","38","44",".463","11.5","37","45","98.9","100.4","2013-5-13"
"Detroit Pistons","29","53",".354","20.5","29","53","94.9","98.8","2013-5-13"
"Cleveland Cavaliers","24","58",".293","25.5","28","54","96.5","101.2","2013-5-13"
"Miami Heat*","66","16",".805","—","62","20","102.9","95.0","2013-5-13"
"Atlanta Hawks*","44","38",".537","22.0","42","40","98.0","97.5","2013-5-13"
"Washington Wizards","29","53",".354","37.0","33","49","93.2","95.8","2013-5-13"
"Charlotte Bobcats","21","61",".256","45.0","17","65","93.4","102.7","2013-5-13"
"Orlando Magic","20","62",".244","46.0","22","60","94.1","101.1","2013-5-13"
"Oklahoma City Thunder*","60","22",".732","—","64","18","105.7","96.5","2013-5-13"
"Denver Nuggets*","57","25",".695","3.0","55","27","106.1","101.1","2013-5-13"
"Utah Jazz","43","39",".524","17.0","41","41","98.0","98.1","2013-5-13"
"Portland Trail Blazers","33","49",".402","27.0","32","50","97.5","100.7","2013-5-13"
"Minnesota Timberwolves","31","51",".378","29.0","34","48","95.7","98.1","2013-5-13"
"Los Angeles Clippers*","56","26",".683","—","59","23","101.1","94.6","2013-5-13"
"Golden State Warriors*","47","35",".573","9.0","44","38","101.2","100.3","2013-5-13"
"Los Angeles Lakers*","45","37",".549","11.0","44","38","102.2","101.0","2013-5-13"
"Sacramento Kings","28","54",".341","28.0","28","54","100.2","105.1","2013-5-13"
"Phoenix Suns","25","57",".305","31.0","23","59","95.2","101.6","2013-5-13"
"San Antonio Spurs*","58","24",".707","—","58","24","103.0","96.6","2013-5-13"
"Memphis Grizzlies*","56","26",".683","2.0","54","28","93.4","89.3","2013-5-13"
"Houston Rockets*","45","37",".549","13.0","50","32","106.0","102.5","2013-5-13"
"Dallas Mavericks","41","41",".500","17.0","39","43","101.1","101.7","2013-5-13"
"New Orleans Hornets","27","55",".329","31.0","30","52","94.1","97.9","2013-5-13"
"New York Knicks*","54","28",".659","—","53","29","100.0","95.7","2013-5-14"
"Brooklyn Nets*","49","33",".598","5.0","46","36","96.9","95.1","2013-5-14"
"Boston Celtics*","41","40",".506","12.5","40","41","96.5","96.7","2013-5-14"
"Toronto Raptors","34","48",".415","20.0","37","45","97.2","98.7","2013-5-14"
"Philadelphia 76ers","34","48",".415","20.0","31","51","93.2","96.5","2013-5-14"
"Indiana Pacers*","49","32",".605","—","52","29","94.7","90.7","2013-5-14"
"Chicago Bulls*","45","37",".549","4.5","42","40","93.2","92.9","2013-5-14"
"Milwaukee Bucks*","38","44",".463","11.5","37","45","98.9","100.4","2013-5-14"
"Detroit Pistons","29","53",".354","20.5","29","53","94.9","98.8","2013-5-14"
"Cleveland Cavaliers","24","58",".293","25.5","28","54","96.5","101.2","2013-5-14"
"Miami Heat*","66","16",".805","—","62","20","102.9","95.0","2013-5-14"
"Atlanta Hawks*","44","38",".537","22.0","42","40","98.0","97.5","2013-5-14"
"Washington Wizards","29","53",".354","37.0","33","49","93.2","95.8","2013-5-14"
"Charlotte Bobcats","21","61",".256","45.0","17","65","93.4","102.7","2013-5-14"
"Orlando Magic","20","62",".244","46.0","22","60","94.1","101.1","2013-5-14"
"Oklahoma City Thunder*","60","22",".732","—","64","18","105.7","96.5","2013-5-14"
"Denver Nuggets*","57","25",".695","3.0","55","27","106.1","101.1","2013-5-14"
"Utah Jazz","43","39",".524","17.0","41","41","98.0","98.1","2013-5-14"
"Portland Trail Blazers","33","49",".402","27.0","32","50","97.5","100.7","2013-5-14"
"Minnesota Timberwolves","31","51",".378","29.0","34","48","95.7","98.1","2013-5-14"
"Los Angeles Clippers*","56","26",".683","—","59","23","101.1","94.6","2013-5-14"
"Golden State Warriors*","47","35",".573","9.0","44","38","101.2","100.3","2013-5-14"
"Los Angeles Lakers*","45","37",".549","11.0","44","38","102.2","101.0","2013-5-14"
"Sacramento Kings","28","54",".341","28.0","28","54","100.2","105.1","2013-5-14"
"Phoenix Suns","25","57",".305","31.0","23","59","95.2","101.6","2013-5-14"
"San Antonio Spurs*","58","24",".707","—","58","24","103.0","96.6","2013-5-14"
"Memphis Grizzlies*","56","26",".683","2.0","54","28","93.4","89.3","2013-5-14"
"Houston Rockets*","45","37",".549","13.0","50","32","106.0","102.5","2013-5-14"
"Dallas Mavericks","41","41",".500","17.0","39","43","101.1","101.7","2013-5-14"
"New Orleans Hornets","27","55",".329","31.0","30","52","94.1","97.9","2013-5-14"
"New York Knicks*","54","28",".659","—","53","29","100.0","95.7","2013-5-15"
"Brooklyn Nets*","49","33",".598","5.0","46","36","96.9","95.1","2013-5-15"
"Boston Celtics*","41","40",".506","12.5","40","41","96.5","96.7","2013-5-15"
"Toronto Raptors","34","48",".415","20.0","37","45","97.2","98.7","2013-5-15"
"Philadelphia 76ers","34","48",".415","20.0","31","51","93.2","96.5","2013-5-15"
"Indiana Pacers*","49","32",".605","—","52","29","94.7","90.7","2013-5-15"
"Chicago Bulls*","45","37",".549","4.5","42","40","93.2","92.9","2013-5-15"
"Milwaukee Bucks*","38","44",".463","11.5","37","45","98.9","100.4","2013-5-15"
"Detroit Pistons","29","53",".354","20.5","29","53","94.9","98.8","2013-5-15"
"Cleveland Cavaliers","24","58",".293","25.5","28","54","96.5","101.2","2013-5-15"
"Miami Heat*","66","16",".805","—","62","20","102.9","95.0","2013-5-15"
"Atlanta Hawks*","44","38",".537","22.0","42","40","98.0","97.5","2013-5-15"
"Washington Wizards","29","53",".354","37.0","33","49","93.2","95.8","2013-5-15"
"Charlotte Bobcats","21","61",".256","45.0","17","65","93.4","102.7","2013-5-15"
"Orlando Magic","20","62",".244","46.0","22","60","94.1","101.1","2013-5-15"
"Oklahoma City Thunder*","60","22",".732","—","64","18","105.7","96.5","2013-5-15"
"Denver Nuggets*","57","25",".695","3.0","55","27","106.1","101.1","2013-5-15"
"Utah Jazz","43","39",".524","17.0","41","41","98.0","98.1","2013-5-15"
"Portland Trail Blazers","33","49",".402","27.0","32","50","97.5","100.7","2013-5-15"
"Minnesota Timberwolves","31","51",".378","29.0","34","48","95.7","98.1","2013-5-15"
"Los Angeles Clippers*","56","26",".683","—","59","23","101.1","94.6","2013-5-15"
"Golden State Warriors*","47","35",".573","9.0","44","38","101.2","100.3","2013-5-15"
"Los Angeles Lakers*","45","37",".549","11.0","44","38","102.2","101.0","2013-5-15"
"Sacramento Kings","28","54",".341","28.0","28","54","100.2","105.1","2013-5-15"
"Phoenix Suns","25","57",".305","31.0","23","59","95.2","101.6","2013-5-15"
"San Antonio Spurs*","58","24",".707","—","58","24","103.0","96.6","2013-5-15"
"Memphis Grizzlies*","56","26",".683","2.0","54","28","93.4","89.3","2013-5-15"
"Houston Rockets*","45","37",".549","13.0","50","32","106.0","102.5","2013-5-15"
"Dallas Mavericks","41","41",".500","17.0","39","43","101.1","101.7","2013-5-15"
"New Orleans Hornets","27","55",".329","31.0","30","52","94.1","97.9","2013-5-15"
"New York Knicks*","54","28",".659","—","53","29","100.0","95.7","2013-5-16"
"Brooklyn Nets*","49","33",".598","5.0","46","36","96.9","95.1","2013-5-16"
"Boston Celtics*","41","40",".506","12.5","40","41","96.5","96.7","2013-5-16"
"Toronto Raptors","34","48",".415","20.0","37","45","97.2","98.7","2013-5-16"
"Philadelphia 76ers","34","48",".415","20.0","31","51","93.2","96.5","2013-5-16"
"Indiana Pacers*","49","32",".605","—","52","29","94.7","90.7","2013-5-16"
"Chicago Bulls*","45","37",".549","4.5","42","40","93.2","92.9","2013-5-16"
"Milwaukee Bucks*","38","44",".463","11.5","37","45","98.9","100.4","2013-5-16"
"Detroit Pistons","29","53",".354","20.5","29","53","94.9","98.8","2013-5-16"
"Cleveland Cavaliers","24","58",".293","25.5","28","54","96.5","101.2","2013-5-16"
"Miami Heat*","66","16",".805","—","62","20","102.9","95.0","2013-5-16"
"Atlanta Hawks*","44","38",".537","22.0","42","40","98.0","97.5","2013-5-16"
"Washington Wizards","29","53",".354","37.0","33","49","93.2","95.8","2013-5-16"
"Charlotte Bobcats","21","61",".256","45.0","17","65","93.4","102.7","2013-5-16"
"Orlando Magic","20","62",".244","46.0","22","60","94.1","101.1","2013-5-16"
"Oklahoma City Thunder*","60","22",".732","—","64","18","105.7","96.5","2013-5-16"
"Denver Nuggets*","57","25",".695","3.0","55","27","106.1","101.1","2013-5-16"
"Utah Jazz","43","39",".524","17.0","41","41","98.0","98.1","2013-5-16"
"Portland Trail Blazers","33","49",".402","27.0","32","50","97.5","100.7","2013-5-16"
"Minnesota Timberwolves","31","51",".378","29.0","34","48","95.7","98.1","2013-5-16"
"Los Angeles Clippers*","56","26",".683","—","59","23","101.1","94.6","2013-5-16"
"Golden State Warriors*","47","35",".573","9.0","44","38","101.2","100.3","2013-5-16"
"Los Angeles Lakers*","45","37",".549","11.0","44","38","102.2","101.0","2013-5-16"
"Sacramento Kings","28","54",".341","28.0","28","54","100.2","105.1","2013-5-16"
"Phoenix Suns","25","57",".305","31.0","23","59","95.2","101.6","2013-5-16"
"San Antonio Spurs*","58","24",".707","—","58","24","103.0","96.6","2013-5-16"
"Memphis Grizzlies*","56","26",".683","2.0","54","28","93.4","89.3","2013-5-16"
"Houston Rockets*","45","37",".549","13.0","50","32","106.0","102.5","2013-5-16"
"Dallas Mavericks","41","41",".500","17.0","39","43","101.1","101.7","2013-5-16"
"New Orleans Hornets","27","55",".329","31.0","30","52","94.1","97.9","2013-5-16"
"New York Knicks*","54","28",".659","—","53","29","100.0","95.7","2013-5-17"
"Brooklyn Nets*","49","33",".598","5.0","46","36","96.9","95.1","2013-5-17"
"Boston Celtics*","41","40",".506","12.5","40","41","96.5","96.7","2013-5-17"
"Toronto Raptors","34","48",".415","20.0","37","45","97.2","98.7","2013-5-17"
"Philadelphia 76ers","34","48",".415","20.0","31","51","93.2","96.5","2013-5-17"
"Indiana Pacers*","49","32",".605","—","52","29","94.7","90.7","2013-5-17"
"Chicago Bulls*","45","37",".549","4.5","42","40","93.2","92.9","2013-5-17"
"Milwaukee Bucks*","38","44",".463","11.5","37","45","98.9","100.4","2013-5-17"
"Detroit Pistons","29","53",".354","20.5","29","53","94.9","98.8","2013-5-17"
"Cleveland Cavaliers","24","58",".293","25.5","28","54","96.5","101.2","2013-5-17"
"Miami Heat*","66","16",".805","—","62","20","102.9","95.0","2013-5-17"
"Atlanta Hawks*","44","38",".537","22.0","42","40","98.0","97.5","2013-5-17"
"Washington Wizards","29","53",".354","37.0","33","49","93.2","95.8","2013-5-17"
"Charlotte Bobcats","21","61",".256","45.0","17","65","93.4","102.7","2013-5-17"
"Orlando Magic","20","62",".244","46.0","22","60","94.1","101.1","2013-5-17"
"Oklahoma City Thunder*","60","22",".732","—","64","18","105.7","96.5","2013-5-17"
