"""Team""","""season""","Team","Opponent","Date","game_id","season","wind_30_hollow","wind_25_hollow","wind_20_hollow","wind_15_hollow","wind_10_hollow_5","wind_5"
"Team","season","Orlando Magic","Toronto Raptors",2017-01-29,21600715,"2016-17",-116.8,-64.5,-62.3,32.3,-85.4,-47.7
"Team","season","New Orleans Pelicans","Washington Wizards",2017-01-29,21600714,"2016-17",45.8,-19.9,-25.6,-15.4,-24.9,-44.1
"Team","season","Detroit Pistons","Boston Celtics",2017-01-30,21600721,"2016-17",6.69999999999999,36,-88.7,-40.8,-72.9,-12.5
"Team","season","Miami Heat","Brooklyn Nets",2017-01-30,21600719,"2016-17",57.2,-19.5,36.9,31.3,47.2,70
"Team","season","Dallas Mavericks","Cleveland Cavaliers",2017-01-30,21600722,"2016-17",-59.2,-87.3,-31.1,-26.3,39.5,31
"Team","season","Cleveland Cavaliers","Dallas Mavericks",2017-01-30,21600722,"2016-17",59.2,87.3,31.1,26.3,-39.5,-31
"Team","season","Boston Celtics","Detroit Pistons",2017-01-30,21600721,"2016-17",-6.69999999999999,-36,88.7,40.8,72.9,12.5
"Team","season","Phoenix Suns","Memphis Grizzlies",2017-01-30,21600723,"2016-17",-46.4,-25.6,-47,-39.9,-23.3,-7
"Team","season","Brooklyn Nets","Miami Heat",2017-01-30,21600719,"2016-17",-57.2,19.5,-36.9,-31.3,-47.2,-70
"Team","season","Orlando Magic","Minnesota Timberwolves",2017-01-30,21600720,"2016-17",67.4,41.6,-28.3,-16.7,-67.8,-48.3
"Team","season","Minnesota Timberwolves","Orlando Magic",2017-01-30,21600720,"2016-17",-67.4,-41.6,28.3,16.7,67.8,48.3
"Team","season","Sacramento Kings","Philadelphia 76ers",2017-01-30,21600266,"2016-17",57.9,-26.2,28.7,-8.30000000000001,-36.3,9.7
"Team","season","Memphis Grizzlies","Phoenix Suns",2017-01-30,21600723,"2016-17",46.4,25.6,47,39.9,23.3,7
"Team","season","Philadelphia 76ers","Sacramento Kings",2017-01-30,21600266,"2016-17",-57.9,26.2,-28.7,8.30000000000001,36.3,-9.7
"Team","season","Los Angeles Lakers","Denver Nuggets",2017-01-31,21600729,"2016-17",-10.4,-44.3,-52.1,2.8,-31.2,-62.6
"Team","season","Sacramento Kings","Houston Rockets",2017-01-31,21600726,"2016-17",-44.3,-90.4,-60.8,-52,-48.8,4.1
"Team","season","Denver Nuggets","Los Angeles Lakers",2017-01-31,21600729,"2016-17",10.4,44.3,52.1,-2.8,31.2,62.6
"Team","season","Toronto Raptors","New Orleans Pelicans",2017-01-31,21600725,"2016-17",109.5,82.8,32.7,-14.7,13,32
"Team","season","Washington Wizards","New York Knicks",2017-01-31,21600724,"2016-17",-8.9,25.4,7.3,53.9,15.9,65.3
"Team","season","San Antonio Spurs","Oklahoma City Thunder",2017-01-31,21600727,"2016-17",-15.2,49.9,70.7,116,23,25.5
"Team","season","Houston Rockets","Sacramento Kings",2017-01-31,21600726,"2016-17",44.3,90.4,60.8,52,48.8,-4.1
"Team","season","Oklahoma City Thunder","San Antonio Spurs",2017-01-31,21600727,"2016-17",15.2,-49.9,-70.7,-116,-23,-25.5
"Team","season","New Orleans Pelicans","Toronto Raptors",2017-01-31,21600725,"2016-17",-109.5,-82.8,-32.7,14.7,-13,-32
"Team","season","New York Knicks","Washington Wizards",2017-01-31,21600724,"2016-17",8.9,-25.4,-7.3,-53.9,-15.9,-65.3
"Team","season","Miami Heat","Atlanta Hawks",2017-02-01,21600734,"2016-17",84.9,-23.8,-9.4,-100.2,-3.7,32.4
"Team","season","Toronto Raptors","Boston Celtics",2017-02-01,21600732,"2016-17",98.1,55.4,-17.9,-44.8,37.8,-22.5
"Team","season","New York Knicks","Brooklyn Nets",2017-02-01,21600733,"2016-17",34.9,17.8,28.6,37.8,46.7,40.4
"Team","season","Oklahoma City Thunder","Chicago Bulls",2017-02-01,21600740,"2016-17",83.1,-28.2,76.6,4.5,19.8,-17.4
"Team","season","Minnesota Timberwolves","Cleveland Cavaliers",2017-02-01,21600731,"2016-17",-59.3,-86,-16.6,1.77635683940025e-15,38.8,13
"Team","season","Philadelphia 76ers","Dallas Mavericks",2017-02-01,21600736,"2016-17",-71.6,-4.4,-11.4,24.7,-11.5,-86.9
"Team","season","Memphis Grizzlies","Denver Nuggets",2017-02-01,21600737,"2016-17",56.7,-0.199999999999994,-7.5,102.8,-17.7,-8.4
"Team","season","New Orleans Pelicans","Detroit Pistons",2017-02-01,21600735,"2016-17",-63.2,-54.7,86.1,17,52.4,-10.9
"Team","season","Orlando Magic","Indiana Pacers",2017-02-01,21600730,"2016-17",112.1,-13.1,-7.09999999999999,-76.4,5.8,-81.9
"Team","season","Denver Nuggets","Memphis Grizzlies",2017-02-01,21600737,"2016-17",-56.7,0.199999999999994,7.5,-102.8,17.7,8.4
"Team","season","Atlanta Hawks","Miami Heat",2017-02-01,21600734,"2016-17",-84.9,23.8,9.4,100.2,3.7,-32.4
"Team","season","Utah Jazz","Milwaukee Bucks",2017-02-01,21600738,"2016-17",5.5,31.7,-32.5,-16.1,115.3,24.4
"Team","season","Cleveland Cavaliers","Minnesota Timberwolves",2017-02-01,21600731,"2016-17",59.3,86,16.6,-1.77635683940025e-15,-38.8,-13
"Team","season","Detroit Pistons","New Orleans Pelicans",2017-02-01,21600735,"2016-17",63.2,54.7,-86.1,-17,-52.4,10.9
"Team","season","Brooklyn Nets","New York Knicks",2017-02-01,21600733,"2016-17",-34.9,-17.8,-28.6,-37.8,-46.7,-40.4
"Team","season","Chicago Bulls","Oklahoma City Thunder",2017-02-01,21600740,"2016-17",-83.1,28.2,-76.6,-4.5,-19.8,17.4
"Team","season","Indiana Pacers","Orlando Magic",2017-02-01,21600730,"2016-17",-112.1,13.1,7.09999999999999,76.4,-5.8,81.9
"Team","season","Dallas Mavericks","Philadelphia 76ers",2017-02-01,21600736,"2016-17",71.6,4.4,11.4,-24.7,11.5,86.9
"Team","season","Boston Celtics","Toronto Raptors",2017-02-01,21600732,"2016-17",-98.1,-55.4,17.9,44.8,-37.8,22.5
"Team","season","Milwaukee Bucks","Utah Jazz",2017-02-01,21600738,"2016-17",-5.5,-31.7,32.5,16.1,-115.3,-24.4
"Team","season","Houston Rockets","Atlanta Hawks",2017-02-02,21600743,"2016-17",151.1,69.9,50.9,-67.5,46.8,11.3
"Team","season","Atlanta Hawks","Houston Rockets",2017-02-02,21600743,"2016-17",-151.1,-69.9,-50.9,67.5,-46.8,-11.3
"Team","season","Washington Wizards","Los Angeles Lakers",2017-02-02,21600742,"2016-17",43.3,86.6,48.8,-15.9,88.6,116.6
"Team","season","San Antonio Spurs","Philadelphia 76ers",2017-02-02,21600744,"2016-17",63,51.7,124.4,58.7,76.9,51
"Team","season","Philadelphia 76ers","San Antonio Spurs",2017-02-02,21600744,"2016-17",-63,-51.7,-124.4,-58.7,-76.9,-51
"Team","season","Los Angeles Lakers","Washington Wizards",2017-02-02,21600742,"2016-17",-43.3,-86.6,-48.8,15.9,-88.6,-116.6
"Team","season","Los Angeles Lakers","Boston Celtics",2017-02-03,21600751,"2016-17",-105.2,-22.2,-64.9,20.2,-40.5,-128
"Team","season","Indiana Pacers","Brooklyn Nets",2017-02-03,21600747,"2016-17",18.9,14.9,46.8,107.5,12.9,80.6
"Team","season","Houston Rockets","Chicago Bulls",2017-02-03,21600749,"2016-17",128.5,50.8,100.1,39.8,5.2,-41.8
"Team","season","Portland Trail Blazers","Dallas Mavericks",2017-02-03,21600754,"2016-17",52.5,-33.5,-64.6,23.9,-44.6,-14.8
"Team","season","Milwaukee Bucks","Denver Nuggets",2017-02-03,21600752,"2016-17",2.8,73.5,-2.60000000000001,60.9,-104.4,-29.2
"Team","season","Minnesota Timberwolves","Detroit Pistons",2017-02-03,21600748,"2016-17",-104.4,-7.60000000000001,73.6,23,43.9,-8.3
"Team","season","Chicago Bulls","Houston Rockets",2017-02-03,21600749,"2016-17",-128.5,-50.8,-100.1,-39.8,-5.2,41.8
"Team","season","Brooklyn Nets","Indiana Pacers",2017-02-03,21600747,"2016-17",-18.9,-14.9,-46.8,-107.5,-12.9,-80.6
"Team","season","Boston Celtics","Los Angeles Lakers",2017-02-03,21600751,"2016-17",105.2,22.2,64.9,-20.2,40.5,128
"Team","season","Oklahoma City Thunder","Memphis Grizzlies",2017-02-03,21600750,"2016-17",19.8,0.799999999999997,-1.8,-23.9,-2.6,-84.6
"Team","season","Denver Nuggets","Milwaukee Bucks",2017-02-03,21600752,"2016-17",-2.8,-73.5,2.60000000000001,-60.9,104.4,29.2
"Team","season","Detroit Pistons","Minnesota Timberwolves",2017-02-03,21600748,"2016-17",104.4,7.60000000000001,-73.6,-23,-43.9,8.3
"Team","season","Memphis Grizzlies","Oklahoma City Thunder",2017-02-03,21600750,"2016-17",-19.8,-0.799999999999997,1.8,23.9,2.6,84.6
"Team","season","Toronto Raptors","Orlando Magic",2017-02-03,21600746,"2016-17",45.2,111.3,-45.8,49,44.9,63.1
"Team","season","Sacramento Kings","Phoenix Suns",2017-02-03,21600753,"2016-17",60.3,-34.8,50.7,-32.7,-23.2,0.199999999999999
"Team","season","Dallas Mavericks","Portland Trail Blazers",2017-02-03,21600754,"2016-17",-52.5,33.5,64.6,-23.9,44.6,14.8
"Team","season","Phoenix Suns","Sacramento Kings",2017-02-03,21600753,"2016-17",-60.3,34.8,-50.7,32.7,23.2,-0.199999999999999
"Team","season","Orlando Magic","Toronto Raptors",2017-02-03,21600746,"2016-17",-45.2,-111.3,45.8,-49,-44.9,-63.1
"Team","season","Orlando Magic","Atlanta Hawks",2017-02-04,21600756,"2016-17",79,-0.699999999999999,16.1,-101.5,-55.1,-5.5
"Team","season","New York Knicks","Cleveland Cavaliers",2017-02-04,21600759,"2016-17",-60.9,-51.1,-55.5,21.5,2.90000000000001,-56.7
"Team","season","San Antonio Spurs","Denver Nuggets",2017-02-04,21600762,"2016-17",28.3,76.9,67.6,123.2,38.1,13.8
"Team","season","Indiana Pacers","Detroit Pistons",2017-02-04,21600757,"2016-17",-57.7,30.3,51.3,25.9,5.9,46.4
"Team","season","Sacramento Kings","Golden State Warriors",2017-02-04,21600764,"2016-17",-73.8,-52.7,-139.5,-43.5,-98.4,-80.7
"Team","season","Detroit Pistons","Indiana Pacers",2017-02-04,21600757,"2016-17",57.7,-30.3,-51.3,-25.9,-5.9,-46.4
"Team","season","Minnesota Timberwolves","Memphis Grizzlies",2017-02-04,21600763,"2016-17",-81.9,9.40000000000001,-31.9,16.9,10.4,-54.1
"Team","season","Philadelphia 76ers","Miami Heat",2017-02-04,21600758,"2016-17",-40.4,42.1,-19.6,49.4,-17.5,-107.6
"Team","season","Phoenix Suns","Milwaukee Bucks",2017-02-04,21600761,"2016-17",-28,-62.7,-79.4,16.6,47.5,13.1
"Team","season","Memphis Grizzlies","Minnesota Timberwolves",2017-02-04,21600763,"2016-17",81.9,-9.40000000000001,31.9,-16.9,-10.4,54.1
"Team","season","Washington Wizards","New Orleans Pelicans",2017-02-04,21600755,"2016-17",7.09999999999999,49.5,-27.8,0.5,52.8,107.4
"Team","season","Cleveland Cavaliers","New York Knicks",2017-02-04,21600759,"2016-17",60.9,51.1,55.5,-21.5,-2.90000000000001,56.7
"Team","season","Atlanta Hawks","Orlando Magic",2017-02-04,21600756,"2016-17",-79,0.699999999999999,-16.1,101.5,55.1,5.5
"Team","season","Miami Heat","Philadelphia 76ers",2017-02-04,21600758,"2016-17",40.4,-42.1,19.6,-49.4,17.5,107.6
"Team","season","Milwaukee Bucks","Phoenix Suns",2017-02-04,21600761,"2016-17",28,62.7,79.4,-16.6,-47.5,-13.1
"Team","season","Golden State Warriors","Sacramento Kings",2017-02-04,21600764,"2016-17",73.8,52.7,139.5,43.5,98.4,80.7
"Team","season","Denver Nuggets","San Antonio Spurs",2017-02-04,21600762,"2016-17",-28.3,-76.9,-67.6,-123.2,-38.1,-13.8
"Team","season","New Orleans Pelicans","Washington Wizards",2017-02-04,21600755,"2016-17",-7.09999999999999,-49.5,27.8,-0.5,-52.8,-107.4
"Team","season","Toronto Raptors","Brooklyn Nets",2017-02-05,21600765,"2016-17",93.6,76.3,35.4,96.4,23.4,49.1
"Team","season","Portland Trail Blazers","Oklahoma City Thunder",2017-02-05,21600767,"2016-17",-25.8,-22.7,-21.1,-40.7,27.7,39.6
"Team","season","Oklahoma City Thunder","Portland Trail Blazers",2017-02-05,21600767,"2016-17",25.8,22.7,21.1,40.7,-27.7,-39.6
"Team","season","Brooklyn Nets","Toronto Raptors",2017-02-05,21600765,"2016-17",-93.6,-76.3,-35.4,-96.4,-23.4,-49.1
"Team","season","Utah Jazz","Atlanta Hawks",2017-02-06,21600772,"2016-17",109.3,20.2,12.9,-73.7,53.5,17.8
"Team","season","Sacramento Kings","Chicago Bulls",2017-02-06,21600778,"2016-17",27.2,-4.7,-9.1,4.5,-27.6,-54.1
"Team","season","Washington Wizards","Cleveland Cavaliers",2017-02-06,21600769,"2016-17",-74.4,-56.9,30.4,21,63.1,25.8
"Team","season","Denver Nuggets","Dallas Mavericks",2017-02-06,21600776,"2016-17",-34.8,-3.6,12.3,4.40000000000001,-53.8,-55.4
"Team","season","Dallas Mavericks","Denver Nuggets",2017-02-06,21600776,"2016-17",34.8,3.6,-12.3,-4.40000000000001,53.8,55.4
"Team","season","Philadelphia 76ers","Detroit Pistons",2017-02-06,21600773,"2016-17",-98.5,63.9,18.1,26.1,-2.5,-51.6
"Team","season","Oklahoma City Thunder","Indiana Pacers",2017-02-06,21600770,"2016-17",67.3,-21.2,-21.7,27.8,18.2,-104.9
"Team","season","New York Knicks","Los Angeles Lakers",2017-02-06,21600768,"2016-17",45.9,35.8,21.5,-53.1,105.5,-5.8
"Team","season","San Antonio Spurs","Memphis Grizzlies",2017-02-06,21600777,"2016-17",1.19999999999999,60.4,60.9,89.7,60.9,-12.4
"Team","season","Minnesota Timberwolves","Miami Heat",2017-02-06,21600775,"2016-17",-10.8,4.5,46.4,75.4,-48.7,-100.3
"Team","season","Miami Heat","Minnesota Timberwolves",2017-02-06,21600775,"2016-17",10.8,-4.5,-46.4,-75.4,48.7,100.3
"Team","season","Phoenix Suns","New Orleans Pelicans",2017-02-06,21600774,"2016-17",-35.5,-30.4,-29.9,5.7,9.2,-19.2
"Team","season","Los Angeles Lakers","New York Knicks",2017-02-06,21600768,"2016-17",-45.9,-35.8,-21.5,53.1,-105.5,5.8
"Team","season","Indiana Pacers","Oklahoma City Thunder",2017-02-06,21600770,"2016-17",-67.3,21.2,21.7,-27.8,-18.2,104.9
"Team","season","Detroit Pistons","Philadelphia 76ers",2017-02-06,21600773,"2016-17",98.5,-63.9,-18.1,-26.1,2.5,51.6
"Team","season","New Orleans Pelicans","Phoenix Suns",2017-02-06,21600774,"2016-17",35.5,30.4,29.9,-5.7,-9.2,19.2
"Team","season","Chicago Bulls","Sacramento Kings",2017-02-06,21600778,"2016-17",-27.2,4.7,9.1,-4.5,27.6,54.1
"Team","season","Memphis Grizzlies","San Antonio Spurs",2017-02-06,21600777,"2016-17",-1.19999999999999,-60.4,-60.9,-89.7,-60.9,12.4
"Team","season","Atlanta Hawks","Utah Jazz",2017-02-06,21600772,"2016-17",-109.3,-20.2,-12.9,73.7,-53.5,-17.8
"Team","season","Cleveland Cavaliers","Washington Wizards",2017-02-06,21600769,"2016-17",74.4,56.9,-30.4,-21,-63.1,-25.8
"Team","season","Portland Trail Blazers","Dallas Mavericks",2017-02-07,21600781,"2016-17",52.1,-60.7,-16.9,34.4,-46.8,-7.8
"Team","season","Orlando Magic","Houston Rockets",2017-02-07,21600780,"2016-17",-86.9,-40.6,-36,-43.1,-61.1,-40.4
"Team","season","Houston Rockets","Orlando Magic",2017-02-07,21600780,"2016-17",86.9,40.6,36,43.1,61.1,40.4
"Team","season","Dallas Mavericks","Portland Trail Blazers",2017-02-07,21600781,"2016-17",-52.1,60.7,16.9,-34.4,46.8,7.8
"Team","season","Denver Nuggets","Atlanta Hawks",2017-02-08,21600785,"2016-17",21.8,32.6,-58.3,-44.6,25.2,-7.5
"Team","season","Sacramento Kings","Boston Celtics",2017-02-08,21600793,"2016-17",-38.4,-17.1,-37.1,-53.7,-1.7,-84.2
"Team","season","Washington Wizards","Brooklyn Nets",2017-02-08,21600784,"2016-17",13.5,51.3,76.6,110.5,64.3,95.6
"Team","season","Golden State Warriors","Chicago Bulls",2017-02-08,21600792,"2016-17",94.1,31.6,110.7,54.6,96.9,-7.4
"Team","season","Indiana Pacers","Cleveland Cavaliers",2017-02-08,21600783,"2016-17",-102.4,-51.9,24,45.3,-30.2,15.1
"Team","season","Atlanta Hawks","Denver Nuggets",2017-02-08,21600785,"2016-17",-21.8,-32.6,58.3,44.6,-25.2,7.5
"Team","season","Los Angeles Lakers","Detroit Pistons",2017-02-08,21600786,"2016-17",-103.9,28.3,-7.59999999999999,40.9,-69.2,-19.9
"Team","season","Chicago Bulls","Golden State Warriors",2017-02-08,21600792,"2016-17",-94.1,-31.6,-110.7,-54.6,-96.9,7.4
"Team","season","Cleveland Cavaliers","Indiana Pacers",2017-02-08,21600783,"2016-17",102.4,51.9,-24,-45.3,30.2,-15.1
"Team","season","Detroit Pistons","Los Angeles Lakers",2017-02-08,21600786,"2016-17",103.9,-28.3,7.59999999999999,-40.9,69.2,19.9
"Team","season","Phoenix Suns","Memphis Grizzlies",2017-02-08,21600788,"2016-17",-17,-46.3,-60.6,-2.6,-12.6,-102.8
"Team","season","Milwaukee Bucks","Miami Heat",2017-02-08,21600787,"2016-17",69.5,23.2,45.5,17.9,-79.7,-89.6
"Team","season","Miami Heat","Milwaukee Bucks",2017-02-08,21600787,"2016-17",-69.5,-23.2,-45.5,-17.9,79.7,89.6
"Team","season","Toronto Raptors","Minnesota Timberwolves",2017-02-08,21600790,"2016-17",112.2,27.1,-23.1,29.2,-19.8,33
"Team","season","Utah Jazz","New Orleans Pelicans",2017-02-08,21600789,"2016-17",76.6,1.50000000000001,20.1,23.2,21.9,79.3
"Team","season","San Antonio Spurs","Philadelphia 76ers",2017-02-08,21600782,"2016-17",21.9,98.8,106.5,63.7,58.5,97.3
"Team","season","Memphis Grizzlies","Phoenix Suns",2017-02-08,21600788,"2016-17",17,46.3,60.6,2.6,12.6,102.8
"Team","season","Boston Celtics","Sacramento Kings",2017-02-08,21600793,"2016-17",38.4,17.1,37.1,53.7,1.7,84.2
"Team","season","Philadelphia 76ers","San Antonio Spurs",2017-02-08,21600782,"2016-17",-21.9,-98.8,-106.5,-63.7,-58.5,-97.3
"Team","season","Minnesota Timberwolves","Toronto Raptors",2017-02-08,21600790,"2016-17",-112.2,-27.1,23.1,-29.2,19.8,-33
"Team","season","New Orleans Pelicans","Utah Jazz",2017-02-08,21600789,"2016-17",-76.6,-1.50000000000001,-20.1,-23.2,-21.9,-79.3
"Team","season","Brooklyn Nets","Washington Wizards",2017-02-08,21600784,"2016-17",-13.5,-51.3,-76.6,-110.5,-64.3,-95.6
"Team","season","Portland Trail Blazers","Boston Celtics",2017-02-09,21600798,"2016-17",-27,-55.4,-48.3,23.5,-24.8,-9.8
"Team","season","Oklahoma City Thunder","Cleveland Cavaliers",2017-02-09,21600796,"2016-17",-88.7,-20.1,-35.6,65.4,-29.9,-76.6
"Team","season","Utah Jazz","Dallas Mavericks",2017-02-09,21600797,"2016-17",51.1,-17.7,30,34.1,-41.7,72.6
"Team","season","Cleveland Cavaliers","Oklahoma City Thunder",2017-02-09,21600796,"2016-17",88.7,20.1,35.6,-65.4,29.9,76.6
"Team","season","Philadelphia 76ers","Orlando Magic",2017-02-09,21600795,"2016-17",18.4,-18.2,8.2,50.8,8.80000000000001,-21.2
"Team","season","Orlando Magic","Philadelphia 76ers",2017-02-09,21600795,"2016-17",-18.4,18.2,-8.2,-50.8,-8.80000000000001,21.2
"Team","season","Boston Celtics","Portland Trail Blazers",2017-02-09,21600798,"2016-17",27,55.4,48.3,-23.5,24.8,9.8
"Team","season","Dallas Mavericks","Utah Jazz",2017-02-09,21600797,"2016-17",-51.1,17.7,-30,-34.1,41.7,-72.6
"Team","season","Sacramento Kings","Atlanta Hawks",2017-02-10,21600806,"2016-17",-31.7,2.30000000000001,-94,-40.3,-15.1,-5.5
"Team","season","Miami Heat","Brooklyn Nets",2017-02-10,21600799,"2016-17",-19.5,36.9,31.3,47.2,70,110.4
"Team","season","Phoenix Suns","Chicago Bulls",2017-02-10,21600807,"2016-17",19.2,-54.6,30.2,-15,4.8,-78.9
"Team","season","New York Knicks","Denver Nuggets",2017-02-10,21600800,"2016-17",-14.8,-9.70000000000001,17.8,-33,-5.9,-6.2
"Team","season","San Antonio Spurs","Detroit Pistons",2017-02-10,21600801,"2016-17",20.5,161.9,108.7,117.2,10.1,2.3
"Team","season","Memphis Grizzlies","Golden State Warriors",2017-02-10,21600803,"2016-17",-70.2,-49,-2.00000000000001,-26.3,-95.1,8.1
"Team","season","Washington Wizards","Indiana Pacers",2017-02-10,21600805,"2016-17",7.90000000000001,-10.1,-13.4,49.5,37.3,3.2
"Team","season","Milwaukee Bucks","Los Angeles Lakers",2017-02-10,21600802,"2016-17",80.7,53.3,34.2,-6.10000000000001,14.2,-12.1
"Team","season","Golden State Warriors","Memphis Grizzlies",2017-02-10,21600803,"2016-17",70.2,49,2.00000000000001,26.3,95.1,-8.1
"Team","season","Brooklyn Nets","Miami Heat",2017-02-10,21600799,"2016-17",19.5,-36.9,-31.3,-47.2,-70,-110.4
"Team","season","Los Angeles Lakers","Milwaukee Bucks",2017-02-10,21600802,"2016-17",-80.7,-53.3,-34.2,6.10000000000001,-14.2,12.1
"Team","season","New Orleans Pelicans","Minnesota Timberwolves",2017-02-10,21600804,"2016-17",20.2,-35.6,-5.5,20.1,-59,-22.4
"Team","season","Minnesota Timberwolves","New Orleans Pelicans",2017-02-10,21600804,"2016-17",-20.2,35.6,5.5,-20.1,59,22.4
"Team","season","Denver Nuggets","New York Knicks",2017-02-10,21600800,"2016-17",14.8,9.70000000000001,-17.8,33,5.9,6.2
"Team","season","Chicago Bulls","Phoenix Suns",2017-02-10,21600807,"2016-17",-19.2,54.6,-30.2,15,-4.8,78.9
"Team","season","Atlanta Hawks","Sacramento Kings",2017-02-10,21600806,"2016-17",31.7,-2.30000000000001,94,40.3,15.1,5.5
"Team","season","Detroit Pistons","San Antonio Spurs",2017-02-10,21600801,"2016-17",-20.5,-161.9,-108.7,-117.2,-10.1,-2.3
"Team","season","Indiana Pacers","Washington Wizards",2017-02-10,21600805,"2016-17",-7.90000000000001,10.1,13.4,-49.5,-37.3,-3.2
"Team","season","Utah Jazz","Boston Celtics",2017-02-11,21600815,"2016-17",39.9,-34.1,-25.4,44.1,-16.5,54.5
"Team","season","Denver Nuggets","Cleveland Cavaliers",2017-02-11,21600811,"2016-17",-77.2,7.7,-59.7,54,-14.1,-45.6
"Team","season","Orlando Magic","Dallas Mavericks",2017-02-11,21600814,"2016-17",-23.7,11.9,-8.79999999999999,-28.2,-122.1,-53.8
"Team","season","Cleveland Cavaliers","Denver Nuggets",2017-02-11,21600811,"2016-17",77.2,-7.7,59.7,-54,14.1,45.6
"Team","season","Oklahoma City Thunder","Golden State Warriors",2017-02-11,21600813,"2016-17",-76.7,-61.1,-58.3,-28.9,-112.2,-43.4
"Team","season","Phoenix Suns","Houston Rockets",2017-02-11,21600812,"2016-17",-100.5,-93,-17,-43,-15.5,-45
"Team","season","Milwaukee Bucks","Indiana Pacers",2017-02-11,21600809,"2016-17",-4.69999999999999,73.4,-52.2,-14.6,-65.8,-41.7
"Team","season","Philadelphia 76ers","Miami Heat",2017-02-11,21600810,"2016-17",33.1,-15.8,58.1,-19.5,-70.1,-133.3
"Team","season","Indiana Pacers","Milwaukee Bucks",2017-02-11,21600809,"2016-17",4.69999999999999,-73.4,52.2,14.6,65.8,41.7
"Team","season","Golden State Warriors","Oklahoma City Thunder",2017-02-11,21600813,"2016-17",76.7,61.1,58.3,28.9,112.2,43.4
"Team","season","Dallas Mavericks","Orlando Magic",2017-02-11,21600814,"2016-17",23.7,-11.9,8.79999999999999,28.2,122.1,53.8
"Team","season","Miami Heat","Philadelphia 76ers",2017-02-11,21600810,"2016-17",-33.1,15.8,-58.1,19.5,70.1,133.3
