"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"3800","Orlando Magic",21,51,0.292,"28.0",17,55,104,113.3,"2016-2-30"
"3801","Detroit Pistons",20,52,0.278,"29.0",26,46,106.6,111.1,"2016-2-30"
"3802","Utah Jazz*",52,20,0.722,"—",55,17,116.4,107.2,"2016-2-30"
"3803","Phoenix Suns*",51,21,0.708,"1.0",49,23,115.3,109.5,"2016-2-30"
"3804","Los Angeles Clippers*",47,25,0.653,"5.0",49,23,114,107.8,"2016-2-30"
"3805","Denver Nuggets*",47,25,0.653,"5.0",47,25,115.1,110.1,"2016-2-30"
"3806","Dallas Mavericks*",42,30,0.583,"10.0",41,31,112.4,110.2,"2016-2-30"
"3807","Portland Trail Blazers*",42,30,0.583,"10.0",40,32,116.1,114.3,"2016-2-30"
"3808","Los Angeles Lakers*",42,30,0.583,"10.0",42,30,109.5,106.8,"2016-2-30"
"3809","Golden State Warriors",39,33,0.542,"13.0",38,34,113.7,112.7,"2016-2-30"
"3810","Memphis Grizzlies*",38,34,0.528,"14.0",38,34,113.3,112.3,"2016-2-30"
"3811","San Antonio Spurs",33,39,0.458,"19.0",32,40,111.1,112.8,"2016-2-30"
"3812","New Orleans Pelicans",31,41,0.431,"21.0",35,37,114.6,114.9,"2016-2-30"
"3813","Sacramento Kings",31,41,0.431,"21.0",28,44,113.7,117.4,"2016-2-30"
"3814","Minnesota Timberwolves",23,49,0.319,"29.0",24,48,112.1,117.7,"2016-2-30"
"3815","Oklahoma City Thunder",22,50,0.306,"30.0",15,57,105,115.6,"2016-2-30"
"3816","Houston Rockets",17,55,0.236,"35.0",20,52,108.8,116.7,"2016-2-30"
"3817","Philadelphia 76ers*",49,23,0.681,"—",48,24,113.6,108.1,"2016-2-31"
"3818","Brooklyn Nets*",48,24,0.667,"1.0",46,26,118.6,114.1,"2016-2-31"
"3819","Milwaukee Bucks*",46,26,0.639,"3.0",48,24,120.1,114.2,"2016-2-31"
"3820","Atlanta Hawks*",41,31,0.569,"8.0",41,31,113.7,111.4,"2016-2-31"
"3821","New York Knicks*",41,31,0.569,"8.0",41,31,107,104.7,"2016-2-31"
"3822","Miami Heat*",40,32,0.556,"9.0",36,36,108.1,108,"2016-2-31"
"3823","Boston Celtics*",36,36,0.5,"13.0",39,33,112.6,111.2,"2016-2-31"
"3824","Washington Wizards*",34,38,0.472,"15.0",32,40,116.6,118.5,"2016-2-31"
"3825","Indiana Pacers",34,38,0.472,"15.0",36,36,115.3,115.3,"2016-2-31"
"3826","Charlotte Hornets",33,39,0.458,"16.0",32,40,109.5,111.4,"2016-2-31"
"3827","Chicago Bulls",31,41,0.431,"18.0",34,38,110.7,111.6,"2016-2-31"
"3828","Toronto Raptors",27,45,0.375,"22.0",35,37,111.3,111.7,"2016-2-31"
"3829","Cleveland Cavaliers",22,50,0.306,"27.0",18,54,103.8,112.3,"2016-2-31"
"3830","Orlando Magic",21,51,0.292,"28.0",17,55,104,113.3,"2016-2-31"
"3831","Detroit Pistons",20,52,0.278,"29.0",26,46,106.6,111.1,"2016-2-31"
"3832","Utah Jazz*",52,20,0.722,"—",55,17,116.4,107.2,"2016-2-31"
"3833","Phoenix Suns*",51,21,0.708,"1.0",49,23,115.3,109.5,"2016-2-31"
"3834","Los Angeles Clippers*",47,25,0.653,"5.0",49,23,114,107.8,"2016-2-31"
"3835","Denver Nuggets*",47,25,0.653,"5.0",47,25,115.1,110.1,"2016-2-31"
"3836","Dallas Mavericks*",42,30,0.583,"10.0",41,31,112.4,110.2,"2016-2-31"
"3837","Portland Trail Blazers*",42,30,0.583,"10.0",40,32,116.1,114.3,"2016-2-31"
"3838","Los Angeles Lakers*",42,30,0.583,"10.0",42,30,109.5,106.8,"2016-2-31"
"3839","Golden State Warriors",39,33,0.542,"13.0",38,34,113.7,112.7,"2016-2-31"
"3840","Memphis Grizzlies*",38,34,0.528,"14.0",38,34,113.3,112.3,"2016-2-31"
"3841","San Antonio Spurs",33,39,0.458,"19.0",32,40,111.1,112.8,"2016-2-31"
"3842","New Orleans Pelicans",31,41,0.431,"21.0",35,37,114.6,114.9,"2016-2-31"
"3843","Sacramento Kings",31,41,0.431,"21.0",28,44,113.7,117.4,"2016-2-31"
"3844","Minnesota Timberwolves",23,49,0.319,"29.0",24,48,112.1,117.7,"2016-2-31"
"3845","Oklahoma City Thunder",22,50,0.306,"30.0",15,57,105,115.6,"2016-2-31"
"3846","Houston Rockets",17,55,0.236,"35.0",20,52,108.8,116.7,"2016-2-31"
"3847","Cleveland Cavaliers*",42,17,0.712,"—",41,18,102.9,97.2,"2016-3-1"
"3848","Toronto Raptors*",39,19,0.672,"2.5",38,20,102.3,97.9,"2016-3-1"
"3849","Boston Celtics*",36,25,0.59,"7.0",39,22,106,101.8,"2016-3-1"
"3850","Miami Heat*",34,26,0.567,"8.5",31,29,97.5,96.9,"2016-3-1"
"3851","Atlanta Hawks*",33,28,0.541,"10.0",36,25,102.3,99.8,"2016-3-1"
"3852","Charlotte Hornets*",31,28,0.525,"11.0",32,27,101.9,100.5,"2016-3-1"
"3853","Indiana Pacers*",31,29,0.517,"11.5",34,26,102.3,100.5,"2016-3-1"
"3854","Detroit Pistons*",31,29,0.517,"11.5",33,27,101.9,100.5,"2016-3-1"
"3855","Chicago Bulls",30,29,0.508,"12.0",27,32,101.7,102.8,"2016-3-1"
"3856","Washington Wizards",29,30,0.492,"13.0",27,32,103,104.4,"2016-3-1"
"3857","Orlando Magic",26,33,0.441,"16.0",26,33,100.9,102.4,"2016-3-1"
"3858","Milwaukee Bucks",25,35,0.417,"17.5",22,38,99.1,103.3,"2016-3-1"
"3859","New York Knicks",25,37,0.403,"18.5",25,37,98.8,101.7,"2016-3-1"
"3860","Brooklyn Nets",17,44,0.279,"26.0",17,44,97,103.6,"2016-3-1"
"3861","Philadelphia 76ers",8,52,0.133,"34.5",11,49,96.4,107,"2016-3-1"
"3862","Golden State Warriors*",54,5,0.915,"—",48,11,115.3,104.1,"2016-3-1"
"3863","San Antonio Spurs*",50,9,0.847,"4.0",51,8,105,92.5,"2016-3-1"
"3864","Oklahoma City Thunder*",42,18,0.7,"12.5",43,17,110.3,103,"2016-3-1"
"3865","Los Angeles Clippers*",39,20,0.661,"15.0",39,20,105,100.2,"2016-3-1"
"3866","Memphis Grizzlies*",35,24,0.593,"19.0",29,30,99.1,99.5,"2016-3-1"
"3867","Dallas Mavericks*",33,28,0.541,"22.0",31,30,102.5,102.4,"2016-3-1"
"3868","Portland Trail Blazers*",33,28,0.541,"22.0",34,27,103.6,102,"2016-3-1"
"3869","Houston Rockets*",29,31,0.483,"25.5",27,33,105.7,107.1,"2016-3-1"
"3870","Utah Jazz",28,31,0.475,"26.0",31,28,98,97.2,"2016-3-1"
"3871","Sacramento Kings",24,34,0.414,"29.5",25,33,107.2,109.6,"2016-3-1"
"3872","New Orleans Pelicans",23,35,0.397,"30.5",24,34,102.9,105.7,"2016-3-1"
"3873","Denver Nuggets",23,37,0.383,"31.5",23,37,100.8,104,"2016-3-1"
"3874","Minnesota Timberwolves",19,41,0.317,"35.5",22,38,101.1,105.1,"2016-3-1"
"3875","Phoenix Suns",15,45,0.25,"39.5",16,44,100.5,107.9,"2016-3-1"
"3876","Los Angeles Lakers",12,49,0.197,"43.0",13,48,97.7,107.1,"2016-3-1"
"3877","Cleveland Cavaliers*",42,17,0.712,"—",41,18,102.9,97.2,"2016-3-2"
"3878","Toronto Raptors*",40,19,0.678,"2.0",39,20,102.4,97.8,"2016-3-2"
"3879","Boston Celtics*",37,25,0.597,"6.5",40,22,106.1,101.7,"2016-3-2"
"3880","Miami Heat*",34,26,0.567,"8.5",31,29,97.5,96.9,"2016-3-2"
"3881","Atlanta Hawks*",33,28,0.541,"10.0",36,25,102.3,99.8,"2016-3-2"
"3882","Charlotte Hornets*",32,28,0.533,"10.5",34,26,102.2,100.5,"2016-3-2"
"3883","Indiana Pacers*",32,29,0.525,"11.0",34,27,102.3,100.5,"2016-3-2"
"3884","Detroit Pistons*",31,30,0.508,"12.0",33,28,101.5,100.5,"2016-3-2"
"3885","Chicago Bulls",30,30,0.5,"12.5",27,33,101.5,102.8,"2016-3-2"
"3886","Washington Wizards",30,30,0.5,"12.5",27,33,103,104.3,"2016-3-2"
"3887","Orlando Magic",27,33,0.45,"15.5",27,33,100.9,102.2,"2016-3-2"
"3888","Milwaukee Bucks",25,36,0.41,"18.0",22,39,99.1,103.3,"2016-3-2"
"3889","New York Knicks",25,37,0.403,"18.5",25,37,98.8,101.7,"2016-3-2"
"3890","Brooklyn Nets",17,44,0.279,"26.0",17,44,97,103.6,"2016-3-2"
"3891","Philadelphia 76ers",8,53,0.131,"35.0",11,50,96.4,107.1,"2016-3-2"
"3892","Golden State Warriors*",54,5,0.915,"—",48,11,115.3,104.1,"2016-3-2"
"3893","San Antonio Spurs*",51,9,0.85,"3.5",51,9,104.9,92.3,"2016-3-2"
"3894","Oklahoma City Thunder*",42,19,0.689,"13.0",44,17,110.1,103,"2016-3-2"
"3895","Los Angeles Clippers*",40,20,0.667,"14.5",39,21,104.9,100.2,"2016-3-2"
"3896","Memphis Grizzlies*",36,24,0.6,"18.5",29,31,99.2,99.5,"2016-3-2"
"3897","Dallas Mavericks*",33,28,0.541,"22.0",31,30,102.5,102.4,"2016-3-2"
"3898","Portland Trail Blazers*",33,29,0.532,"22.5",33,29,103.5,102.3,"2016-3-2"
"3899","Houston Rockets*",30,31,0.492,"25.0",28,33,105.6,106.9,"2016-3-2"
"3900","Utah Jazz",28,32,0.467,"26.5",31,29,97.9,97.3,"2016-3-2"
"3901","Sacramento Kings",24,35,0.407,"30.0",25,34,107.1,109.5,"2016-3-2"
"3902","Denver Nuggets",24,37,0.393,"31.0",24,37,101,104.1,"2016-3-2"
"3903","New Orleans Pelicans",23,36,0.39,"31.0",24,35,102.7,105.6,"2016-3-2"
"3904","Minnesota Timberwolves",19,42,0.311,"36.0",22,39,101,105.1,"2016-3-2"
"3905","Phoenix Suns",15,45,0.25,"39.5",16,44,100.5,107.9,"2016-3-2"
"3906","Los Angeles Lakers",12,50,0.194,"43.5",13,49,97.8,107.2,"2016-3-2"
"3907","Cleveland Cavaliers*",42,17,0.712,"—",41,18,102.9,97.2,"2016-3-3"
"3908","Toronto Raptors*",40,19,0.678,"2.0",39,20,102.4,97.8,"2016-3-3"
"3909","Boston Celtics*",37,25,0.597,"6.5",40,22,106.1,101.7,"2016-3-3"
"3910","Miami Heat*",35,26,0.574,"8.0",32,29,97.6,96.8,"2016-3-3"
"3911","Atlanta Hawks*",33,28,0.541,"10.0",36,25,102.3,99.8,"2016-3-3"
"3912","Charlotte Hornets*",32,28,0.533,"10.5",34,26,102.2,100.5,"2016-3-3"
"3913","Indiana Pacers*",32,29,0.525,"11.0",34,27,102.3,100.5,"2016-3-3"
"3914","Detroit Pistons*",31,30,0.508,"12.0",33,28,101.5,100.5,"2016-3-3"
"3915","Chicago Bulls",30,30,0.5,"12.5",27,33,101.5,102.8,"2016-3-3"
"3916","Washington Wizards",30,30,0.5,"12.5",27,33,103,104.3,"2016-3-3"
"3917","Orlando Magic",27,33,0.45,"15.5",27,33,100.9,102.2,"2016-3-3"
"3918","Milwaukee Bucks",25,36,0.41,"18.0",22,39,99.1,103.3,"2016-3-3"
"3919","New York Knicks",25,37,0.403,"18.5",25,37,98.8,101.7,"2016-3-3"
"3920","Brooklyn Nets",17,44,0.279,"26.0",17,44,97,103.6,"2016-3-3"
"3921","Philadelphia 76ers",8,53,0.131,"35.0",11,50,96.4,107.1,"2016-3-3"
"3922","Golden State Warriors*",55,5,0.917,"—",48,12,115.4,104.2,"2016-3-3"
"3923","San Antonio Spurs*",52,9,0.852,"3.5",52,9,104.7,92.2,"2016-3-3"
"3924","Oklahoma City Thunder*",42,20,0.677,"14.0",44,18,110,103.3,"2016-3-3"
"3925","Los Angeles Clippers*",40,20,0.667,"15.0",39,21,104.9,100.2,"2016-3-3"
"3926","Memphis Grizzlies*",36,24,0.6,"19.0",29,31,99.2,99.5,"2016-3-3"
"3927","Dallas Mavericks*",33,29,0.532,"23.0",31,31,102.5,102.4,"2016-3-3"
"3928","Portland Trail Blazers*",33,29,0.532,"23.0",33,29,103.5,102.3,"2016-3-3"
"3929","Houston Rockets*",30,31,0.492,"25.5",28,33,105.6,106.9,"2016-3-3"
"3930","Utah Jazz",28,32,0.467,"27.0",31,29,97.9,97.3,"2016-3-3"
"3931","Sacramento Kings",25,35,0.417,"30.0",25,35,107,109.4,"2016-3-3"
"3932","Denver Nuggets",24,37,0.393,"31.5",24,37,101,104.1,"2016-3-3"
"3933","New Orleans Pelicans",23,37,0.383,"32.0",24,36,102.5,105.4,"2016-3-3"
"3934","Minnesota Timberwolves",19,42,0.311,"36.5",22,39,101,105.1,"2016-3-3"
"3935","Phoenix Suns",15,46,0.246,"40.5",16,45,100.4,107.9,"2016-3-3"
"3936","Los Angeles Lakers",12,50,0.194,"44.0",13,49,97.8,107.2,"2016-3-3"
"3937","Cleveland Cavaliers*",43,17,0.717,"—",42,18,103,97,"2016-3-4"
"3938","Toronto Raptors*",41,19,0.683,"2.0",39,21,102.6,98.1,"2016-3-4"
"3939","Boston Celtics*",38,25,0.603,"6.5",41,22,106.1,101.7,"2016-3-4"
"3940","Miami Heat*",36,26,0.581,"8.0",33,29,97.9,96.9,"2016-3-4"
"3941","Atlanta Hawks*",34,28,0.548,"10.0",37,25,102.3,99.4,"2016-3-4"
"3942","Charlotte Hornets*",33,28,0.541,"10.5",34,27,102.3,100.5,"2016-3-4"
"3943","Indiana Pacers*",32,30,0.516,"12.0",35,27,102.3,100.6,"2016-3-4"
"3944","Detroit Pistons*",31,30,0.508,"12.5",33,28,101.5,100.5,"2016-3-4"
"3945","Chicago Bulls",30,30,0.5,"13.0",27,33,101.5,102.8,"2016-3-4"
"3946","Washington Wizards",30,31,0.492,"13.5",27,34,102.7,104.4,"2016-3-4"
"3947","Orlando Magic",27,34,0.443,"16.5",27,34,100.6,102.2,"2016-3-4"
"3948","Milwaukee Bucks",26,36,0.419,"18.0",23,39,99.4,103.3,"2016-3-4"
"3949","New York Knicks",25,38,0.397,"19.5",25,38,98.9,101.7,"2016-3-4"
"3950","Brooklyn Nets",18,44,0.29,"26.0",18,44,97.4,103.9,"2016-3-4"
"3951","Philadelphia 76ers",8,54,0.129,"36.0",12,50,96.5,107.2,"2016-3-4"
"3952","Golden State Warriors*",55,5,0.917,"—",48,12,115.4,104.2,"2016-3-4"
"3953","San Antonio Spurs*",52,9,0.852,"3.5",52,9,104.7,92.2,"2016-3-4"
"3954","Oklahoma City Thunder*",42,20,0.677,"14.0",44,18,110,103.3,"2016-3-4"
"3955","Los Angeles Clippers*",40,20,0.667,"15.0",39,21,104.9,100.2,"2016-3-4"
"3956","Memphis Grizzlies*",37,24,0.607,"18.5",30,31,99.1,99.3,"2016-3-4"
"3957","Dallas Mavericks*",33,29,0.532,"23.0",31,31,102.5,102.4,"2016-3-4"
"3958","Portland Trail Blazers*",33,30,0.524,"23.5",34,29,103.6,102.5,"2016-3-4"
"3959","Houston Rockets*",30,31,0.492,"25.5",28,33,105.6,106.9,"2016-3-4"
"3960","Utah Jazz",28,33,0.459,"27.5",32,29,97.8,97.2,"2016-3-4"
"3961","Sacramento Kings",25,35,0.417,"30.0",25,35,107,109.4,"2016-3-4"
"3962","Denver Nuggets",24,38,0.387,"32.0",25,37,101.3,104.4,"2016-3-4"
"3963","New Orleans Pelicans",23,37,0.383,"32.0",24,36,102.5,105.4,"2016-3-4"
"3964","Minnesota Timberwolves",19,43,0.306,"37.0",22,40,101,105.3,"2016-3-4"
"3965","Phoenix Suns",16,46,0.258,"40.0",17,45,100.4,107.5,"2016-3-4"
"3966","Los Angeles Lakers",12,51,0.19,"44.5",13,50,97.5,107.2,"2016-3-4"
"3967","Cleveland Cavaliers*",44,17,0.721,"—",43,18,103.2,97.1,"2016-3-5"
"3968","Toronto Raptors*",41,19,0.683,"2.5",39,21,102.6,98.1,"2016-3-5"
"3969","Boston Celtics*",38,26,0.594,"7.5",41,23,106.1,102,"2016-3-5"
"3970","Miami Heat*",36,26,0.581,"8.5",33,29,97.9,96.9,"2016-3-5"
"3971","Atlanta Hawks*",35,28,0.556,"10.0",38,25,102.4,99.4,"2016-3-5"
"3972","Charlotte Hornets*",33,28,0.541,"11.0",34,27,102.3,100.5,"2016-3-5"
"3973","Indiana Pacers*",33,30,0.524,"12.0",35,28,102.2,100.6,"2016-3-5"
"3974","Chicago Bulls",31,30,0.508,"13.0",28,33,101.6,102.7,"2016-3-5"
"3975","Detroit Pistons*",31,31,0.5,"13.5",33,29,101.3,100.5,"2016-3-5"
"3976","Washington Wizards",30,32,0.484,"14.5",27,35,102.6,104.3,"2016-3-5"
"3977","Orlando Magic",27,34,0.443,"17.0",27,34,100.6,102.2,"2016-3-5"
"3978","Milwaukee Bucks",26,36,0.419,"18.5",23,39,99.4,103.3,"2016-3-5"
"3979","New York Knicks",26,38,0.406,"19.5",26,38,99,101.5,"2016-3-5"
"3980","Brooklyn Nets",18,45,0.286,"27.0",18,45,97.7,104.3,"2016-3-5"
"3981","Philadelphia 76ers",8,54,0.129,"36.5",12,50,96.5,107.2,"2016-3-5"
"3982","Golden State Warriors*",55,5,0.917,"—",48,12,115.4,104.2,"2016-3-5"
"3983","San Antonio Spurs*",53,9,0.855,"3.0",53,9,104.7,92.2,"2016-3-5"
"3984","Oklahoma City Thunder*",42,20,0.677,"14.0",44,18,110,103.3,"2016-3-5"
"3985","Los Angeles Clippers*",40,21,0.656,"15.5",40,21,104.8,100.3,"2016-3-5"
"3986","Memphis Grizzlies*",37,24,0.607,"18.5",30,31,99.1,99.3,"2016-3-5"
"3987","Dallas Mavericks*",33,29,0.532,"23.0",31,31,102.5,102.4,"2016-3-5"
"3988","Portland Trail Blazers*",33,30,0.524,"23.5",34,29,103.6,102.5,"2016-3-5"
"3989","Houston Rockets*",30,32,0.484,"26.0",28,34,105.5,106.9,"2016-3-5"
"3990","Utah Jazz",29,33,0.468,"27.0",33,29,97.9,97.2,"2016-3-5"
"3991","Sacramento Kings",25,36,0.41,"30.5",26,35,106.8,109.3,"2016-3-5"
"3992","Denver Nuggets",24,38,0.387,"32.0",25,37,101.3,104.4,"2016-3-5"
"3993","New Orleans Pelicans",23,38,0.377,"32.5",24,37,102.3,105.4,"2016-3-5"
"3994","Minnesota Timberwolves",20,43,0.317,"36.5",23,40,101.5,105.5,"2016-3-5"
"3995","Phoenix Suns",16,46,0.258,"40.0",17,45,100.4,107.5,"2016-3-5"
"3996","Los Angeles Lakers",12,51,0.19,"44.5",13,50,97.5,107.2,"2016-3-5"
"3997","Cleveland Cavaliers*",44,17,0.721,"—",43,18,103.2,97.1,"2016-3-6"
"3998","Toronto Raptors*",41,20,0.672,"3.0",39,22,102.7,98.3,"2016-3-6"
"3999","Boston Celtics*",38,26,0.594,"7.5",41,23,106.1,102,"2016-3-6"
"4000","Miami Heat*",37,26,0.587,"8.0",34,29,98,96.9,"2016-3-6"
"4001","Atlanta Hawks*",35,28,0.556,"10.0",38,25,102.4,99.4,"2016-3-6"
"4002","Charlotte Hornets*",33,28,0.541,"11.0",34,27,102.3,100.5,"2016-3-6"
"4003","Indiana Pacers*",33,30,0.524,"12.0",35,28,102.2,100.6,"2016-3-6"
"4004","Detroit Pistons*",32,31,0.508,"13.0",34,29,101.7,100.5,"2016-3-6"
"4005","Chicago Bulls",31,30,0.508,"13.0",28,33,101.6,102.7,"2016-3-6"
"4006","Washington Wizards",30,32,0.484,"14.5",27,35,102.6,104.3,"2016-3-6"
"4007","Orlando Magic",27,34,0.443,"17.0",27,34,100.6,102.2,"2016-3-6"
"4008","Milwaukee Bucks",26,37,0.413,"19.0",23,40,99.3,103.3,"2016-3-6"
"4009","New York Knicks",26,38,0.406,"19.5",26,38,99,101.5,"2016-3-6"
"4010","Brooklyn Nets",18,45,0.286,"27.0",18,45,97.7,104.3,"2016-3-6"
"4011","Philadelphia 76ers",8,55,0.127,"37.0",12,51,96.5,107.2,"2016-3-6"
"4012","Golden State Warriors*",55,6,0.902,"—",49,12,115.1,104.3,"2016-3-6"
"4013","San Antonio Spurs*",53,9,0.855,"2.5",53,9,104.7,92.2,"2016-3-6"
"4014","Oklahoma City Thunder*",43,20,0.683,"13.0",45,18,110,103.2,"2016-3-6"
"4015","Los Angeles Clippers*",40,21,0.656,"15.0",40,21,104.8,100.3,"2016-3-6"
"4016","Memphis Grizzlies*",37,25,0.597,"18.5",30,32,99.1,99.5,"2016-3-6"
"4017","Dallas Mavericks*",33,30,0.524,"23.0",32,31,102.6,102.6,"2016-3-6"
"4018","Portland Trail Blazers*",33,31,0.516,"23.5",34,30,103.6,102.8,"2016-3-6"
"4019","Houston Rockets*",31,32,0.492,"25.0",29,34,105.6,106.9,"2016-3-6"
"4020","Utah Jazz",29,33,0.468,"26.5",33,29,97.9,97.2,"2016-3-6"
"4021","Sacramento Kings",25,36,0.41,"30.0",26,35,106.8,109.3,"2016-3-6"
"4022","Denver Nuggets",25,38,0.397,"31.0",25,38,101.6,104.5,"2016-3-6"
"4023","New Orleans Pelicans",23,38,0.377,"32.0",24,37,102.3,105.4,"2016-3-6"
"4024","Minnesota Timberwolves",20,43,0.317,"36.0",23,40,101.5,105.5,"2016-3-6"
"4025","Phoenix Suns",17,46,0.27,"39.0",18,45,100.6,107.4,"2016-3-6"
"4026","Los Angeles Lakers",13,51,0.203,"43.5",14,50,97.7,107,"2016-3-6"
"4027","Cleveland Cavaliers*",44,18,0.71,"—",43,19,103.2,97.2,"2016-3-7"
"4028","Toronto Raptors*",41,20,0.672,"2.5",39,22,102.7,98.3,"2016-3-7"
"4029","Boston Celtics*",38,26,0.594,"7.0",41,23,106.1,102,"2016-3-7"
"4030","Miami Heat*",37,26,0.587,"7.5",34,29,98,96.9,"2016-3-7"
"4031","Atlanta Hawks*",35,28,0.556,"9.5",38,25,102.4,99.4,"2016-3-7"
"4032","Charlotte Hornets*",34,28,0.548,"10.0",35,27,102.4,100.5,"2016-3-7"
"4033","Indiana Pacers*",34,30,0.531,"11.0",36,28,102.2,100.4,"2016-3-7"
"4034","Chicago Bulls",32,30,0.516,"12.0",29,33,101.6,102.5,"2016-3-7"
"4035","Detroit Pistons*",32,31,0.508,"12.5",34,29,101.7,100.5,"2016-3-7"
"4036","Washington Wizards",30,32,0.484,"14.0",27,35,102.6,104.3,"2016-3-7"
"4037","Orlando Magic",27,35,0.435,"17.0",28,34,100.8,102.5,"2016-3-7"
"4038","New York Knicks",26,38,0.406,"19.0",26,38,99,101.5,"2016-3-7"
"4039","Milwaukee Bucks",26,38,0.406,"19.0",23,41,99.2,103.2,"2016-3-7"
"4040","Brooklyn Nets",18,45,0.286,"26.5",18,45,97.7,104.3,"2016-3-7"
"4041","Philadelphia 76ers",8,55,0.127,"36.5",12,51,96.5,107.2,"2016-3-7"
"4042","Golden State Warriors*",56,6,0.903,"—",49,13,115.1,104.4,"2016-3-7"
"4043","San Antonio Spurs*",53,10,0.841,"3.5",54,9,104.5,92.3,"2016-3-7"
"4044","Oklahoma City Thunder*",43,20,0.683,"13.5",45,18,110,103.2,"2016-3-7"
"4045","Los Angeles Clippers*",41,21,0.661,"15.0",41,21,104.9,100.1,"2016-3-7"
"4046","Memphis Grizzlies*",38,25,0.603,"18.5",31,32,99.2,99.5,"2016-3-7"
"4047","Dallas Mavericks*",33,31,0.516,"24.0",31,33,102.4,102.7,"2016-3-7"
"4048","Portland Trail Blazers*",33,31,0.516,"24.0",34,30,103.6,102.8,"2016-3-7"
"4049","Houston Rockets*",31,32,0.492,"25.5",29,34,105.6,106.9,"2016-3-7"
"4050","Utah Jazz",29,33,0.468,"27.0",33,29,97.9,97.2,"2016-3-7"
"4051","Sacramento Kings",25,37,0.403,"31.0",26,36,106.9,109.4,"2016-3-7"
"4052","Denver Nuggets",25,38,0.397,"31.5",25,38,101.6,104.5,"2016-3-7"
"4053","New Orleans Pelicans",24,38,0.387,"32.0",25,37,102.5,105.5,"2016-3-7"
"4054","Minnesota Timberwolves",20,44,0.313,"37.0",24,40,101.5,105.5,"2016-3-7"
"4055","Phoenix Suns",17,46,0.27,"39.5",18,45,100.6,107.4,"2016-3-7"
"4056","Los Angeles Lakers",13,51,0.203,"44.0",14,50,97.7,107,"2016-3-7"
"4057","Cleveland Cavaliers*",44,18,0.71,"—",43,19,103.2,97.2,"2016-3-8"
"4058","Toronto Raptors*",42,20,0.677,"2.0",40,22,102.7,98.3,"2016-3-8"
"4059","Boston Celtics*",38,26,0.594,"7.0",41,23,106.1,102,"2016-3-8"
"4060","Miami Heat*",37,26,0.587,"7.5",34,29,98,96.9,"2016-3-8"
"4061","Atlanta Hawks*",36,28,0.563,"9.0",39,25,102.2,99.2,"2016-3-8"
"4062","Charlotte Hornets*",34,28,0.548,"10.0",35,27,102.4,100.5,"2016-3-8"
"4063","Indiana Pacers*",34,30,0.531,"11.0",36,28,102.2,100.4,"2016-3-8"
"4064","Chicago Bulls",32,30,0.516,"12.0",29,33,101.6,102.5,"2016-3-8"
"4065","Detroit Pistons*",32,31,0.508,"12.5",34,29,101.7,100.5,"2016-3-8"
"4066","Washington Wizards",30,33,0.476,"14.5",28,35,102.7,104.5,"2016-3-8"
"4067","Orlando Magic",27,36,0.429,"17.5",28,35,100.8,102.5,"2016-3-8"
"4068","Milwaukee Bucks",26,38,0.406,"19.0",23,41,99.2,103.2,"2016-3-8"
"4069","New York Knicks",26,39,0.4,"19.5",26,39,98.9,101.6,"2016-3-8"
"4070","Brooklyn Nets",18,46,0.281,"27.0",18,46,97.8,104.3,"2016-3-8"
"4071","Philadelphia 76ers",8,55,0.127,"36.5",12,51,96.5,107.2,"2016-3-8"
"4072","Golden State Warriors*",56,6,0.903,"—",49,13,115.1,104.4,"2016-3-8"
"4073","San Antonio Spurs*",54,10,0.844,"3.0",55,9,104.7,92.3,"2016-3-8"
"4074","Oklahoma City Thunder*",43,20,0.683,"13.5",45,18,110,103.2,"2016-3-8"
"4075","Los Angeles Clippers*",41,21,0.661,"15.0",41,21,104.9,100.1,"2016-3-8"
"4076","Memphis Grizzlies*",38,25,0.603,"18.5",31,32,99.2,99.5,"2016-3-8"
"4077","Portland Trail Blazers*",34,31,0.523,"23.5",34,31,103.8,102.9,"2016-3-8"
"4078","Dallas Mavericks*",33,31,0.516,"24.0",31,33,102.4,102.7,"2016-3-8"
"4079","Houston Rockets*",31,32,0.492,"25.5",29,34,105.6,106.9,"2016-3-8"
"4080","Utah Jazz",29,34,0.46,"27.5",33,30,97.7,97.1,"2016-3-8"
"4081","Denver Nuggets",26,38,0.406,"31.0",26,38,101.7,104.3,"2016-3-8"
"4082","Sacramento Kings",25,37,0.403,"31.0",26,36,106.9,109.4,"2016-3-8"
"4083","New Orleans Pelicans",24,38,0.387,"32.0",25,37,102.5,105.5,"2016-3-8"
"4084","Minnesota Timberwolves",20,45,0.308,"37.5",23,42,101.4,105.7,"2016-3-8"
"4085","Phoenix Suns",17,46,0.27,"39.5",18,45,100.6,107.4,"2016-3-8"
"4086","Los Angeles Lakers",14,51,0.215,"43.5",15,50,97.9,106.9,"2016-3-8"
"4087","Cleveland Cavaliers*",45,18,0.714,"—",44,19,103.5,97.4,"2016-3-9"
"4088","Toronto Raptors*",42,20,0.677,"2.5",40,22,102.7,98.3,"2016-3-9"
"4089","Boston Celtics*",39,26,0.6,"7.0",42,23,106.2,101.9,"2016-3-9"
"4090","Miami Heat*",37,27,0.578,"8.5",34,30,98.1,97.2,"2016-3-9"
"4091","Atlanta Hawks*",36,28,0.563,"9.5",39,25,102.2,99.2,"2016-3-9"
