game_id,player,season,date,team,opponent,location,city,w_l,route,distance,tz,flight_time,team_rest,player_rest,games_played,mins,pts,shift_hrs,fgm,fga,pct_fg,fg3m,fg3a,pct_fg3,pct_ft,fg2m,fg2a,pct_fg2,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,plusminus,b2b,b2b_1st,b2b_2nd,x3in4,x4in5,x5in7,traveling_west,traveling_east,pctEFG,pctTS,pctUSG,ortg,drtg,netrtg,pacePer40PACE_PER40,ratioPIE
21800506,Kawhi Leonard,2018-19,2018-12-26,Toronto Raptors,Miami Heat,Away,Miami,W,Tampa - Miami,206,America/New_York,~55 minutes,3,4,27,35,30,0,9,20,0.45,2,5,0.4,0.909,7,15,0.4666666666666667,10,11,3,5,8,2,2,0,2,0,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.604,0.342,115.7,117.1,-1.4,79.58,0.166
21800519,Kawhi Leonard,2018-19,2018-12-28,Toronto Raptors,Orlando Magic,Away,Orlando,L,Miami - Orlando,201,America/New_York,~55 minutes,1,1,28,29,21,0,7,19,0.368,2,5,0.4,1,5,14,0.35714285714285715,5,5,2,4,6,1,0,1,1,0,-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.421,0.495,0.306,79,124.6,-45.6,83.55,0.151
21800538,Kawhi Leonard,2018-19,2018-12-30,Toronto Raptors,Chicago Bulls,Home,Toronto,W,Orlando - Toronto,1053,America/Toronto,~2.34 hours,1,1,29,34,27,0,8,22,0.364,1,6,0.16666666666666666,0.909,7,16,0.4375,10,11,1,8,9,0,0,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.386,0.503,0.345,98.6,97.2,1.4,82.6,0.167
21800549,Kawhi Leonard,2018-19,2019-01-01,Toronto Raptors,Utah Jazz,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,30,35,45,0,16,22,0.727,0,3,0,0.765,16,19,0.8421052631578947,13,17,0,6,6,1,0,0,2,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.727,0.763,0.388,128.8,119.4,9.3,81.86,0.244
21800563,Kawhi Leonard,2018-19,2019-01-03,Toronto Raptors,San Antonio Spurs,Away,San Antonio,L,Toronto - San Antonio,1439,America/Chicago,~3.2 hours,1,1,31,33,21,-1,8,13,0.615,0,2,0,0.714,8,11,0.7272727272727273,5,7,0,1,1,5,2,0,3,2,-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.615,0.653,0.264,97,127.9,-30.9,82.36,0.113
21800580,Kawhi Leonard,2018-19,2019-01-05,Toronto Raptors,Milwaukee Bucks,Away,Milwaukee,W,San Antonio - Milwaukee,1107,America/Chicago,~2.46 hours,1,1,32,38,30,0,8,16,0.5,2,3,0.6666666666666666,0.8,6,13,0.46153846153846156,12,15,0,7,7,6,5,0,2,1,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.563,0.664,0.286,141.8,113.8,28,83.65,0.167
21800602,Kawhi Leonard,2018-19,2019-01-08,Toronto Raptors,Atlanta Hawks,Home,Toronto,W,No Travel,0,America/Toronto,-,1,2,33,35,31,0,11,18,0.611,3,6,0.5,0.857,8,12,0.6666666666666666,6,7,1,3,4,6,6,1,1,2,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.694,0.735,0.268,107.9,96,11.9,86.41,0.261
21800624,Kawhi Leonard,2018-19,2019-01-11,Toronto Raptors,Brooklyn Nets,Home,Toronto,W,No Travel,0,America/Toronto,-,2,2,34,27,20,0,9,18,0.5,2,5,0.4,0,7,13,0.5384615384615384,0,1,4,7,11,4,1,0,2,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.556,0.542,0.286,122.6,85.2,37.3,91.91,0.179
21800639,Kawhi Leonard,2018-19,2019-01-13,Toronto Raptors,Washington Wizards,Away,Washington,W,Toronto - Washington,350,America/New_York,~55 minutes,1,1,35,45,41,0,15,29,0.517,3,6,0.5,0.889,12,23,0.5217391304347826,8,9,6,5,11,5,3,2,3,3,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.569,0.622,0.313,107.2,110.5,-3.3,85.36,0.213
21800658,Kawhi Leonard,2018-19,2019-01-16,Toronto Raptors,Boston Celtics,Away,Boston,L,Washington - Boston,394,America/New_York,~55 minutes,2,2,36,36,33,0,10,19,0.526,2,8,0.25,1,8,11,0.7272727272727273,11,11,0,4,4,2,4,0,1,0,-3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.579,0.692,0.27,120.5,126,-5.5,85.09,0.179
21800724,Kawhi Leonard,2018-19,2019-01-25,Toronto Raptors,Houston Rockets,Away,Houston,L,Indianapolis - Houston,867,America/Chicago,~1.93 hours,1,8,37,39,32,-1,11,19,0.579,3,6,0.5,1,8,13,0.6153846153846154,7,7,1,6,7,5,2,0,6,2,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.658,0.725,0.275,126.2,120.2,6,86.56,0.169
21800739,Kawhi Leonard,2018-19,2019-01-27,Toronto Raptors,Dallas Mavericks,Away,Dallas,W,Houston - Dallas,224,America/Chicago,~55 minutes,1,1,38,35,33,0,10,23,0.435,3,8,0.375,0.909,7,15,0.4666666666666667,10,11,1,9,10,3,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.593,0.338,115.5,115.5,0,81.61,0.232
21800766,Kawhi Leonard,2018-19,2019-01-31,Toronto Raptors,Milwaukee Bucks,Home,Toronto,L,Dallas - Toronto,1202,America/Toronto,~2.67 hours,3,3,39,35,16,1,7,20,0.35,0,2,0,0.667,7,18,0.3888888888888889,2,3,2,6,8,2,3,0,1,2,-8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.35,0.375,0.265,89,98.6,-9.6,83.84,0.096
21800789,Kawhi Leonard,2018-19,2019-02-03,Toronto Raptors,Los Angeles Clippers,Home,Toronto,W,No Travel,0,America/Toronto,-,2,2,40,26,18,0,6,12,0.5,3,5,0.6,1,3,7,0.42857142857142855,3,3,1,4,5,2,0,0,2,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.625,0.676,0.224,123.2,108.9,14.3,85.01,0.153
21800800,Kawhi Leonard,2018-19,2019-02-05,Toronto Raptors,Philadelphia 76ers,Away,Philadelphia,W,Toronto - Philadelphia,333,America/New_York,~55 minutes,1,1,41,35,24,0,3,11,0.273,2,7,0.2857142857142857,0.941,1,4,0.25,16,17,2,5,7,3,3,0,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.364,0.649,0.259,105.4,104.1,1.3,84.08,0.186
21800828,Kawhi Leonard,2018-19,2019-02-09,Toronto Raptors,New York Knicks,Away,New York,W,Atlanta - New York,748,America/New_York,~1.66 hours,1,3,42,32,11,0,4,15,0.267,1,5,0.2,0.667,3,10,0.3,2,3,0,5,5,6,1,0,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,0.337,0.234,97.1,92.9,4.2,87.56,0.072
21800842,Kawhi Leonard,2018-19,2019-02-11,Toronto Raptors,Brooklyn Nets,Home,Toronto,W,New York - Toronto,346,America/Toronto,~55 minutes,1,1,43,34,30,0,10,20,0.5,1,5,0.2,1,9,15,0.6,9,9,1,1,2,8,1,0,3,2,-7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.525,0.626,0.325,120.3,131.5,-11.2,85.97,0.135
21800876,Kawhi Leonard,2018-19,2019-02-22,Toronto Raptors,San Antonio Spurs,Home,Toronto,W,No Travel,0,America/Toronto,-,8,10,44,35,25,0,8,23,0.348,0,4,0,0.9,8,19,0.42105263157894735,9,10,3,3,6,2,2,1,1,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.348,0.456,0.333,129.3,117.1,12.2,86.86,0.086
21800909,Kawhi Leonard,2018-19,2019-02-26,Toronto Raptors,Boston Celtics,Home,Toronto,W,No Travel,0,America/Toronto,-,1,3,45,26,21,0,9,15,0.6,1,3,0.3333333333333333,0.667,8,12,0.6666666666666666,2,3,0,6,6,4,1,0,1,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.633,0.643,0.298,124.5,100,24.5,83.11,0.211
21800930,Kawhi Leonard,2018-19,2019-03-01,Toronto Raptors,Portland Trail Blazers,Home,Toronto,W,No Travel,0,America/Toronto,-,2,2,46,34,38,0,14,22,0.636,2,4,0.5,1,12,18,0.6666666666666666,8,8,0,3,3,5,3,0,2,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.682,0.745,0.355,138.7,121.6,17,86.59,0.192
21800961,Kawhi Leonard,2018-19,2019-03-05,Toronto Raptors,Houston Rockets,Home,Toronto,L,Detroit - Toronto,207,America/Toronto,~55 minutes,1,3,47,36,26,0,10,22,0.455,1,4,0.25,1,9,18,0.5,5,5,2,4,6,1,1,0,1,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.477,0.537,0.313,114.9,101.5,13.4,74.23,0.181
21800983,Kawhi Leonard,2018-19,2019-03-08,Toronto Raptors,New Orleans Pelicans,Away,New Orleans,W,Toronto - New Orleans,1103,America/Chicago,~2.45 hours,2,2,48,27,31,-1,14,20,0.7,1,5,0.2,0.667,13,15,0.8666666666666667,2,3,0,1,1,2,2,0,2,1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.725,0.727,0.329,110.4,90.8,19.7,96.76,0.187
21801001,Kawhi Leonard,2018-19,2019-03-11,Toronto Raptors,Cleveland Cavaliers,Away,Cleveland,L,Miami - Cleveland,1089,America/New_York,~2.42 hours,0,2,49,31,25,0,11,19,0.579,3,8,0.375,0,8,11,0.7272727272727273,0,3,0,9,9,2,1,0,2,1,-8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.658,0.615,0.31,95.5,112.5,-17,85.69,0.193
21801023,Kawhi Leonard,2018-19,2019-03-14,Toronto Raptors,Los Angeles Lakers,Home,Toronto,W,Cleveland - Toronto,190,America/Toronto,~55 minutes,2,2,50,32,25,0,8,20,0.4,5,8,0.625,0.667,3,12,0.25,4,6,0,8,8,4,2,0,4,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.525,0.552,0.314,111.8,90.7,21.2,93.07,0.153
21801044,Kawhi Leonard,2018-19,2019-03-17,Toronto Raptors,Detroit Pistons,Away,Detroit,L,Toronto - Detroit,207,America/Detroit,~55 minutes,2,2,51,36,33,0,11,21,0.524,5,8,0.625,0.75,6,13,0.46153846153846156,6,8,4,6,10,2,1,1,1,2,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.643,0.673,0.342,120,101.4,18.6,77.99,0.208
21801072,Kawhi Leonard,2018-19,2019-03-20,Toronto Raptors,Oklahoma City Thunder,Away,Oklahoma City,W,Toronto - Oklahoma City,1116,America/Chicago,~2.48 hours,1,2,52,42,22,-1,8,19,0.421,2,6,0.3333333333333333,0.8,6,13,0.46153846153846156,4,5,3,7,10,6,2,0,3,3,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.474,0.519,0.261,112.9,100,12.9,81.74,0.133
21801083,Kawhi Leonard,2018-19,2019-03-22,Toronto Raptors,Oklahoma City Thunder,Home,Toronto,L,Oklahoma City - Toronto,1116,America/Toronto,~2.48 hours,1,1,53,36,37,1,12,23,0.522,4,5,0.8,0.9,8,18,0.4444444444444444,9,10,2,4,6,4,2,0,8,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.609,0.675,0.427,123.3,109.9,13.4,80.86,0.156
21801098,Kawhi Leonard,2018-19,2019-03-24,Toronto Raptors,Charlotte Hornets,Home,Toronto,L,No Travel,0,America/Toronto,-,1,1,54,34,28,0,10,18,0.556,2,6,0.3333333333333333,1,8,12,0.6666666666666666,6,6,1,8,9,3,0,2,2,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.611,0.678,0.343,125,107.7,17.3,76.67,0.183
21801110,Kawhi Leonard,2018-19,2019-03-26,Toronto Raptors,Chicago Bulls,Home,Toronto,W,No Travel,0,America/Toronto,-,1,1,55,22,14,0,4,10,0.4,0,2,0,1,4,8,0.5,6,6,1,3,4,5,6,0,0,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,0.554,0.25,108,80,28,90.43,0.233
21801156,Kawhi Leonard,2018-19,2019-04-01,Toronto Raptors,Orlando Magic,Home,Toronto,W,Chicago - Toronto,439,America/Toronto,~58.53 minutes,1,5,56,27,15,1,5,12,0.417,1,3,0.3333333333333333,1,4,9,0.4444444444444444,4,4,2,5,7,5,1,0,0,1,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.458,0.545,0.224,140.7,101.8,39,81.28,0.136
21801169,Kawhi Leonard,2018-19,2019-04-03,Toronto Raptors,Brooklyn Nets,Away,New York,W,Toronto - New York,346,America/New_York,~55 minutes,1,1,57,34,26,0,11,25,0.44,0,4,0,1,11,21,0.5238095238095238,4,4,2,7,9,3,0,0,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.44,0.486,0.31,116.2,102.7,13.5,87.3,0.136
21801180,Kawhi Leonard,2018-19,2019-04-05,Toronto Raptors,Charlotte Hornets,Away,Charlotte,L,New York - Charlotte,533,America/New_York,~1.18 hours,1,1,58,32,29,0,12,18,0.667,1,5,0.2,0.571,11,13,0.8461538461538461,4,7,0,6,6,4,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.694,0.688,0.304,125,131.1,-6.1,78.86,0.183
21801195,Kawhi Leonard,2018-19,2019-04-07,Toronto Raptors,Miami Heat,Home,Toronto,W,Charlotte - Toronto,589,America/Toronto,~1.31 hours,1,1,59,38,22,0,7,19,0.368,3,8,0.375,0.714,4,11,0.36363636363636365,5,7,0,4,4,4,1,0,1,2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.447,0.498,0.291,109,100,9,82.11,0.092
21801214,Kawhi Leonard,2018-19,2019-04-09,Toronto Raptors,Minnesota Timberwolves,Away,Minneapolis,W,Toronto - Minneapolis,692,America/Chicago,~1.54 hours,1,1,60,24,20,-1,8,14,0.571,4,7,0.5714285714285714,NA,4,7,0.5714285714285714,0,0,0,6,6,1,1,1,1,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.714,0.714,0.273,128.8,109.6,19.2,87.21,0.169
21900002,Kawhi Leonard,2019-20,2019-10-22,Los Angeles Clippers,Los Angeles Lakers,Home,Los Angeles,W,No Travel,0,America/Los_Angeles,-,15,15,1,32,30,0,10,19,0.526,1,5,0.2,0.9,9,14,0.6428571428571429,9,10,1,5,6,5,2,1,6,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.553,0.641,0.408,113.6,107.7,5.9,83.04,0.168
21900016,Kawhi Leonard,2019-20,2019-10-24,Los Angeles Clippers,Golden State Warriors,Away,San Francisco,W,Los Angeles - San Francisco,339,America/Los_Angeles,~55 minutes,1,1,2,21,21,0,9,17,0.529,1,3,0.3333333333333333,0.5,8,14,0.5714285714285714,2,4,0,5,5,9,0,0,1,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.559,0.56,0.373,142.9,87.8,55.1,91.43,0.251
21900035,Kawhi Leonard,2019-20,2019-10-26,Los Angeles Clippers,Phoenix Suns,Away,Phoenix,L,San Francisco - Phoenix,652,America/Phoenix,~1.45 hours,1,1,3,32,27,1,11,23,0.478,3,6,0.5,0.667,8,17,0.47058823529411764,2,3,1,7,8,10,3,1,3,5,-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.543,0.555,0.38,107.2,123.2,-15.9,85.54,0.189
21900051,Kawhi Leonard,2019-20,2019-10-28,Los Angeles Clippers,Charlotte Hornets,Home,Los Angeles,W,Phoenix - Los Angeles,366,America/Los_Angeles,~55 minutes,1,1,4,30,30,-1,10,18,0.556,2,5,0.4,1,8,13,0.6153846153846154,8,8,0,7,7,6,2,3,2,1,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.611,0.697,0.319,123,87.1,35.9,82.74,0.34
21900068,Kawhi Leonard,2019-20,2019-10-31,Los Angeles Clippers,San Antonio Spurs,Home,Los Angeles,W,Salt Lake City - Los Angeles,582,America/Los_Angeles,~1.29 hours,0,2,5,34,38,-1,15,32,0.469,2,4,0.5,1,13,28,0.4642857142857143,6,6,5,7,12,1,4,0,4,3,12,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,0.548,0.442,100,87.1,12.9,83.83,0.331
21900090,Kawhi Leonard,2019-20,2019-11-03,Los Angeles Clippers,Utah Jazz,Home,Los Angeles,W,No Travel,0,America/Los_Angeles,-,2,2,6,34,30,0,9,26,0.346,2,8,0.25,0.833,7,18,0.3888888888888889,10,12,2,4,6,3,3,1,2,2,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.385,0.48,0.4,119.7,90,29.7,80.61,0.21
21900115,Kawhi Leonard,2019-20,2019-11-07,Los Angeles Clippers,Portland Trail Blazers,Home,Los Angeles,W,No Travel,0,America/Los_Angeles,-,0,3,7,33,27,0,9,23,0.391,0,5,0,0.9,9,18,0.5,9,10,1,12,13,4,1,2,6,2,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.391,0.493,0.386,100,91.8,8.2,88.67,0.205
21900145,Kawhi Leonard,2019-20,2019-11-11,Los Angeles Clippers,Toronto Raptors,Home,Los Angeles,W,No Travel,0,America/Los_Angeles,-,3,3,8,35,12,0,2,11,0.182,0,4,0,0.889,2,7,0.2857142857142857,8,9,2,9,11,9,3,0,9,3,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.182,0.401,0.24,96.1,81.3,14.7,86.36,0.113
21900157,Kawhi Leonard,2019-20,2019-11-13,Los Angeles Clippers,Houston Rockets,Away,Houston,L,Los Angeles - Houston,1380,America/Chicago,~3.07 hours,1,1,9,41,26,2,10,24,0.417,3,9,0.3333333333333333,0.6,7,15,0.4666666666666667,3,5,0,12,12,7,1,1,4,1,-7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.479,0.496,0.296,97.6,104.7,-7.1,82.57,0.188
21900212,Kawhi Leonard,2019-20,2019-11-20,Los Angeles Clippers,Boston Celtics,Home,Los Angeles,W,No Travel,0,America/Los_Angeles,-,1,6,10,38,17,0,7,20,0.35,3,10,0.3,NA,4,10,0.4,0,0,0,6,6,3,3,2,5,2,-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.425,0.425,0.284,93.6,96.2,-2.6,82.93,0.079
21900224,Kawhi Leonard,2019-20,2019-11-22,Los Angeles Clippers,Houston Rockets,Home,Los Angeles,W,No Travel,0,America/Los_Angeles,-,1,1,11,28,24,0,9,16,0.563,2,5,0.4,0.571,7,11,0.6363636363636364,4,7,0,6,6,3,3,0,2,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.625,0.629,0.3,115.4,100,15.4,92.09,0.185
21900239,Kawhi Leonard,2019-20,2019-11-24,Los Angeles Clippers,New Orleans Pelicans,Home,Los Angeles,W,No Travel,0,America/Los_Angeles,-,1,1,12,28,26,0,7,19,0.368,2,6,0.3333333333333333,0.833,5,13,0.38461538461538464,10,12,1,3,4,6,0,0,1,1,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.421,0.535,0.371,124.6,132.1,-7.6,81.15,0.165
21900251,Kawhi Leonard,2019-20,2019-11-26,Los Angeles Clippers,Dallas Mavericks,Away,Dallas,W,Los Angeles - Dallas,1249,America/Chicago,~2.78 hours,1,1,13,28,28,2,11,21,0.524,1,2,0.5,1,10,19,0.5263157894736842,5,5,1,7,8,4,1,0,2,1,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.548,0.603,0.329,103.1,84.6,18.5,90.63,0.291
21900276,Kawhi Leonard,2019-20,2019-11-29,Los Angeles Clippers,San Antonio Spurs,Away,San Antonio,L,Memphis - San Antonio,631,America/Chicago,~1.4 hours,1,2,14,31,19,0,8,23,0.348,0,1,0,1,8,22,0.36363636363636365,3,3,1,6,7,7,2,1,3,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.348,0.391,0.37,94,89.2,4.8,86.56,0.14
21900292,Kawhi Leonard,2019-20,2019-12-01,Los Angeles Clippers,Washington Wizards,Home,Los Angeles,W,San Antonio - Los Angeles,1210,America/Los_Angeles,~2.69 hours,1,1,15,26,34,-2,14,21,0.667,2,5,0.4,1,12,16,0.75,4,4,2,4,6,3,1,0,1,3,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.714,0.747,0.338,128.1,92.1,36.1,95.97,0.274
21900305,Kawhi Leonard,2019-20,2019-12-03,Los Angeles Clippers,Portland Trail Blazers,Home,Los Angeles,W,No Travel,0,America/Los_Angeles,-,1,1,16,28,11,0,3,15,0.2,2,5,0.4,0.75,1,10,0.1,3,4,1,8,9,5,2,0,1,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.267,0.328,0.3,136.4,107.1,29.2,78.91,0.093
21900327,Kawhi Leonard,2019-20,2019-12-06,Los Angeles Clippers,Milwaukee Bucks,Away,Milwaukee,L,Los Angeles - Milwaukee,1746,America/Chicago,~3.88 hours,2,2,17,30,17,2,5,14,0.357,1,2,0.5,1,4,12,0.3333333333333333,6,6,1,4,5,4,2,2,5,0,-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.393,0.511,0.293,85.5,112.7,-27.2,84.75,0.143
21900339,Kawhi Leonard,2019-20,2019-12-08,Los Angeles Clippers,Washington Wizards,Away,Washington,W,Milwaukee - Washington,639,America/New_York,~1.42 hours,1,1,18,32,34,1,12,18,0.667,3,6,0.5,0.875,9,12,0.75,7,8,0,11,11,5,1,0,4,2,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.75,0.79,0.305,144.3,105.6,38.7,89.23,0.237
21900359,Kawhi Leonard,2019-20,2019-12-11,Los Angeles Clippers,Toronto Raptors,Away,Toronto,W,Indianapolis - Toronto,440,America/Toronto,~58.67 minutes,1,2,19,32,23,0,8,14,0.571,2,4,0.5,1,6,10,0.6,5,5,1,4,5,6,2,0,3,2,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.643,0.71,0.226,118.1,88.9,29.2,88.72,0.186
21900377,Kawhi Leonard,2019-20,2019-12-13,Los Angeles Clippers,Minnesota Timberwolves,Away,Minneapolis,W,Toronto - Minneapolis,692,America/Chicago,~1.54 hours,1,1,20,37,42,-1,10,24,0.417,3,3,1,1,7,21,0.3333333333333333,19,19,2,9,11,2,0,0,8,3,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.479,0.649,0.451,111.9,92.9,19,90.36,0.231
21900406,Kawhi Leonard,2019-20,2019-12-17,Los Angeles Clippers,Phoenix Suns,Home,Los Angeles,W,Chicago - Los Angeles,1747,America/Los_Angeles,~3.88 hours,2,3,21,27,20,-2,7,14,0.5,1,3,0.3333333333333333,0.714,6,11,0.5454545454545454,5,7,0,6,6,2,1,0,1,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.536,0.585,0.281,117.5,92.9,24.7,82.68,0.195
21900419,Kawhi Leonard,2019-20,2019-12-19,Los Angeles Clippers,Houston Rockets,Home,Los Angeles,L,No Travel,0,America/Los_Angeles,-,1,1,22,37,25,0,9,19,0.474,2,5,0.4,0.833,7,14,0.5,5,6,1,8,9,4,1,0,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.526,0.578,0.31,113.9,108.9,5.1,86.38,0.141
21900436,Kawhi Leonard,2019-20,2019-12-21,Los Angeles Clippers,San Antonio Spurs,Away,San Antonio,W,Los Angeles - San Antonio,1210,America/Chicago,~2.69 hours,1,1,23,27,26,2,11,16,0.688,1,2,0.5,1,10,14,0.7142857142857143,3,3,2,5,7,9,4,0,2,2,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.719,0.751,0.277,136.2,110.3,25.9,85.66,0.253
21900458,Kawhi Leonard,2019-20,2019-12-25,Los Angeles Clippers,Los Angeles Lakers,Away,Los Angeles,W,Oklahoma City - Los Angeles,1188,America/Los_Angeles,~2.64 hours,2,3,24,38,35,-2,11,19,0.579,5,7,0.7142857142857143,1,6,12,0.5,8,8,3,9,12,5,1,0,3,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.711,0.777,0.277,120.3,103.8,16.5,83.34,0.232
21900485,Kawhi Leonard,2019-20,2019-12-28,Los Angeles Clippers,Utah Jazz,Home,Los Angeles,L,No Travel,0,America/Los_Angeles,-,2,2,25,36,19,0,6,24,0.25,1,7,0.14285714285714285,1,5,17,0.29411764705882354,6,6,1,3,4,6,2,0,2,1,-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.271,0.357,0.326,104.2,134.7,-30.5,79.35,0.059
21900499,Kawhi Leonard,2019-20,2019-12-31,Los Angeles Clippers,Sacramento Kings,Away,Sacramento,W,Los Angeles - Sacramento,352,America/Los_Angeles,~55 minutes,2,2,26,38,24,0,8,21,0.381,1,7,0.14285714285714285,1,7,14,0.5,7,7,0,2,2,7,2,0,2,3,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.405,0.498,0.302,115.5,97.2,18.3,75.4,0.131
21900516,Kawhi Leonard,2019-20,2020-01-02,Los Angeles Clippers,Detroit Pistons,Home,Los Angeles,W,Sacramento - Los Angeles,352,America/Los_Angeles,~55 minutes,1,1,27,25,18,0,8,16,0.5,1,3,0.3333333333333333,1,7,13,0.5384615384615384,1,1,1,5,6,5,2,1,1,2,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.531,0.547,0.304,121.6,84,37.6,82.38,0.229
21900523,Kawhi Leonard,2019-20,2020-01-04,Los Angeles Clippers,Memphis Grizzlies,Home,Los Angeles,L,No Travel,0,America/Los_Angeles,-,1,1,28,35,24,0,8,24,0.333,2,7,0.2857142857142857,1,6,17,0.35294117647058826,6,6,1,7,8,3,2,0,5,1,-22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.375,0.45,0.333,106.4,136.4,-30,88.11,0.081
