Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,team_id,game_id,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,score_diff
2017-01-07,New York Knicks,2016-17,Jan,1,Indiana Pacers,TRUE,Indianapolis,FALSE,246,Milwaukee - Indianapolis,0,America/Indiana/Indianapolis,1,East,39.78,-86.15,Yes,No,Yes,Yes,No,No,1,1610612752,21600552,40,87,0.46,12,31,0.387,17,24,0.708,6,26,32,25,17,9,7,0,24,23,109,-14
2017-01-07,Oklahoma City Thunder,2016-17,Jan,1,Denver Nuggets,FALSE,Oklahoma City,TRUE,413,Houston - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,No,No,No,Yes,No,No,1,1610612760,21600555,43,89,0.483,12,36,0.333,23,29,0.793,6,43,49,23,12,8,11,4,20,23,121,15
2017-01-07,San Antonio Spurs,2016-17,Jan,1,Charlotte Hornets,FALSE,San Antonio,TRUE,799,Denver - San Antonio,1,America/Chicago,1,East,29.46,-98.51,No,No,No,No,No,No,1.45,1610612759,21600558,36,89,0.404,13,34,0.382,17,20,0.85,9,34,43,29,7,9,8,4,21,14,102,17
2017-01-07,Toronto Raptors,2016-17,Jan,1,Chicago Bulls,TRUE,Chicago,FALSE,439,Toronto - Chicago,1,America/Chicago,-1,West,41.84,-87.68,Yes,Yes,No,No,No,No,1,1610612761,21600554,37,85,0.435,8,31,0.258,36,43,0.837,6,35,41,20,11,11,5,2,22,27,118,-5
2017-01-07,Utah Jazz,2016-17,Jan,1,Minnesota Timberwolves,TRUE,Minneapolis,TRUE,692,Toronto - Minneapolis,1,America/Chicago,-1,West,44.96,-93.27,Yes,Yes,No,No,No,No,1.26,1610612762,21600556,32,77,0.416,8,23,0.348,22,28,0.786,10,29,39,23,10,12,6,3,19,21,94,2
2017-01-08,Brooklyn Nets,2016-17,Jan,2,Philadelphia 76ers,FALSE,New York,FALSE,0,No Travel,1,America/New_York,0,-,40.67,-73.94,No,No,No,Yes,No,No,0,1610612751,21600560,36,78,0.462,10,27,0.37,13,17,0.765,4,36,40,21,22,6,8,5,23,17,95,-10
2017-01-08,Cleveland Cavaliers,2016-17,Jan,2,Phoenix Suns,TRUE,Phoenix,TRUE,2141,New York - Phoenix,1,America/Phoenix,-2,West,33.54,-112.07,No,No,No,No,No,No,3.89,1610612739,21600565,44,82,0.537,15,34,0.441,17,19,0.895,13,25,38,15,20,8,5,7,12,19,120,4
2017-01-08,Detroit Pistons,2016-17,Jan,2,Portland Trail Blazers,TRUE,Portland,TRUE,1961,Detroit - Portland,2,America/Los_Angeles,-3,West,45.54,-122.66,No,No,No,No,No,No,3.57,1610612765,21600559,54,105,0.514,8,25,0.32,9,12,0.75,6,35,41,19,10,14,3,5,16,11,125,1
2017-01-08,Golden State Warriors,2016-17,Jan,2,Sacramento Kings,TRUE,Sacramento,TRUE,77,San Francisco - Sacramento,1,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,No,No,No,1,1610612744,21600566,45,89,0.506,10,29,0.345,17,20,0.85,13,33,46,33,17,11,6,5,22,17,117,11
2017-01-08,Houston Rockets,2016-17,Jan,2,Toronto Raptors,TRUE,Toronto,TRUE,1053,Orlando - Toronto,1,America/Toronto,0,-,43.65,-79.38,No,No,No,Yes,No,No,1.91,1610612745,21600563,46,89,0.517,11,38,0.289,26,31,0.839,10,29,39,27,15,9,6,3,22,25,129,7
2017-01-08,Los Angeles Lakers,2016-17,Jan,2,Orlando Magic,FALSE,Los Angeles,TRUE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,Yes,No,No,0,1610612747,21600567,42,87,0.483,8,32,0.25,19,24,0.792,6,41,47,23,13,8,5,3,21,20,111,16
2017-01-08,Memphis Grizzlies,2016-17,Jan,2,Utah Jazz,FALSE,Memphis,TRUE,1804,San Francisco - Memphis,1,America/Chicago,2,East,35.11,-90.01,No,No,No,No,No,No,3.28,1610612763,21600564,34,78,0.436,9,24,0.375,11,14,0.786,5,32,37,19,14,11,2,3,23,19,88,9
2017-01-08,Miami Heat,2016-17,Jan,2,Los Angeles Clippers,TRUE,Los Angeles,FALSE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,No,No,No,0,1610612748,21600561,31,84,0.369,7,27,0.259,17,21,0.81,11,39,50,14,15,6,5,3,21,20,86,-12
2017-01-08,Milwaukee Bucks,2016-17,Jan,2,Washington Wizards,FALSE,Milwaukee,FALSE,0,No Travel,1,America/Chicago,0,-,43.06,-87.97,No,No,No,No,No,No,0,1610612749,21600562,37,80,0.463,9,23,0.391,18,20,0.9,5,27,32,25,16,14,3,4,20,22,101,-6
2017-01-08,Orlando Magic,2016-17,Jan,2,Los Angeles Lakers,TRUE,Los Angeles,FALSE,2210,Orlando - Los Angeles,1,America/Los_Angeles,-3,West,34.11,-118.41,No,No,No,No,No,No,4.02,1610612753,21600567,34,90,0.378,7,26,0.269,20,29,0.69,18,36,54,24,18,5,3,5,20,21,95,-16
2017-01-08,Philadelphia 76ers,2016-17,Jan,2,Brooklyn Nets,TRUE,New York,TRUE,190,Boston - New York,1,America/New_York,0,-,40.67,-73.94,No,No,No,No,No,No,1,1610612755,21600560,37,94,0.394,8,27,0.296,23,27,0.852,6,40,46,19,13,11,5,8,17,23,105,10
2017-01-08,Phoenix Suns,2016-17,Jan,2,Cleveland Cavaliers,FALSE,Phoenix,FALSE,886,Dallas - Phoenix,2,America/Phoenix,-1,West,33.54,-112.07,No,No,No,No,No,No,1.61,1610612756,21600565,46,87,0.529,9,27,0.333,15,19,0.789,13,23,36,23,14,12,7,5,19,12,116,-4
2017-01-08,Portland Trail Blazers,2016-17,Jan,2,Detroit Pistons,FALSE,Portland,FALSE,0,No Travel,2,America/Los_Angeles,0,-,45.54,-122.66,No,No,No,No,No,No,0,1610612757,21600559,51,98,0.52,15,35,0.429,7,12,0.583,7,35,42,36,19,5,5,3,11,16,124,-1
2017-01-08,Sacramento Kings,2016-17,Jan,2,Golden State Warriors,FALSE,Sacramento,FALSE,0,No Travel,1,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,No,No,No,0,1610612758,21600566,36,74,0.486,11,28,0.393,23,29,0.793,1,30,31,21,19,13,5,6,17,22,106,-11
2017-01-08,Toronto Raptors,2016-17,Jan,2,Houston Rockets,FALSE,Toronto,FALSE,439,Chicago - Toronto,0,America/Toronto,1,East,43.65,-79.38,Yes,No,Yes,Yes,No,No,1,1610612761,21600563,42,78,0.538,11,25,0.44,27,30,0.9,4,35,39,19,19,7,3,6,25,22,122,-7
2017-01-08,Utah Jazz,2016-17,Jan,2,Memphis Grizzlies,TRUE,Memphis,FALSE,702,Minneapolis - Memphis,0,America/Chicago,0,-,35.11,-90.01,Yes,No,Yes,Yes,No,Yes,1.28,1610612762,21600564,28,72,0.389,9,23,0.391,14,23,0.609,11,32,43,14,17,8,3,2,19,23,79,-9
2017-01-08,Washington Wizards,2016-17,Jan,2,Milwaukee Bucks,TRUE,Milwaukee,TRUE,639,Washington - Milwaukee,1,America/Chicago,-1,West,43.06,-87.97,No,No,No,No,No,No,1.16,1610612764,21600562,41,84,0.488,10,32,0.313,15,18,0.833,13,36,49,23,21,10,4,3,22,20,107,6
2017-01-09,Chicago Bulls,2016-17,Jan,2,Oklahoma City Thunder,FALSE,Chicago,FALSE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,Yes,Yes,No,No,No,No,0,1610612741,21600569,34,83,0.41,7,19,0.368,19,22,0.864,9,29,38,18,11,7,2,5,13,17,94,-15
2017-01-09,Dallas Mavericks,2016-17,Jan,2,Minnesota Timberwolves,TRUE,Minneapolis,FALSE,862,Dallas - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,No,No,No,No,No,No,1.57,1610612742,21600570,36,78,0.462,13,28,0.464,7,9,0.778,5,20,25,24,14,3,2,4,21,24,92,-9
2017-01-09,Minnesota Timberwolves,2016-17,Jan,2,Dallas Mavericks,FALSE,Minneapolis,TRUE,0,No Travel,1,America/Chicago,0,-,44.96,-93.27,No,No,No,Yes,No,No,0,1610612750,21600570,40,71,0.563,6,16,0.375,15,21,0.714,9,33,42,30,19,11,4,2,24,21,101,9
2017-01-09,New Orleans Pelicans,2016-17,Jan,2,New York Knicks,TRUE,New York,TRUE,190,Boston - New York,1,America/New_York,0,-,40.67,-73.94,No,No,No,No,No,No,1,1610612740,21600568,41,84,0.488,12,27,0.444,16,19,0.842,8,31,39,24,11,11,7,4,14,18,110,14
2017-01-09,New York Knicks,2016-17,Jan,2,New Orleans Pelicans,FALSE,New York,FALSE,647,Indianapolis - New York,1,America/New_York,0,-,40.67,-73.94,No,No,No,Yes,No,No,1.18,1610612752,21600568,36,85,0.424,11,29,0.379,13,16,0.813,12,33,45,17,15,5,4,7,18,14,96,-14
2017-01-09,Oklahoma City Thunder,2016-17,Jan,2,Chicago Bulls,TRUE,Chicago,TRUE,689,Oklahoma City - Chicago,1,America/Chicago,0,-,41.84,-87.68,No,No,No,No,No,No,1.25,1610612760,21600569,47,83,0.566,7,24,0.292,8,11,0.727,6,36,42,30,12,5,5,2,17,13,109,15
2017-01-10,Atlanta Hawks,2016-17,Jan,2,Brooklyn Nets,TRUE,New York,TRUE,1372,Dallas - New York,2,America/New_York,1,East,40.67,-73.94,No,No,No,No,No,No,2.49,1610612737,21600573,44,92,0.478,7,23,0.304,22,38,0.579,15,38,53,25,12,11,12,4,17,24,117,20
2017-01-10,Boston Celtics,2016-17,Jan,2,Toronto Raptors,TRUE,Toronto,FALSE,432,Boston - Toronto,2,America/Toronto,0,-,43.65,-79.38,Yes,Yes,No,No,No,No,1,1610612738,21600572,40,85,0.471,9,27,0.333,17,20,0.85,6,27,33,21,15,7,3,7,20,21,106,-8
2017-01-10,Brooklyn Nets,2016-17,Jan,2,Atlanta Hawks,FALSE,New York,FALSE,0,No Travel,1,America/New_York,0,-,40.67,-73.94,No,No,No,No,No,No,0,1610612751,21600573,35,87,0.402,10,29,0.345,17,23,0.739,14,34,48,22,18,5,4,12,24,17,97,-20
2017-01-10,Charlotte Hornets,2016-17,Jan,2,Houston Rockets,TRUE,Houston,FALSE,189,San Antonio - Houston,2,America/Chicago,0,-,29.77,-95.39,No,No,No,No,No,No,1,1610612766,21600574,44,92,0.478,19,43,0.442,7,9,0.778,5,38,43,30,11,3,4,5,21,17,114,-7
2017-01-10,Chicago Bulls,2016-17,Jan,2,Washington Wizards,TRUE,Washington,FALSE,596,Chicago - Washington,0,America/New_York,1,East,38.91,-77.02,Yes,No,Yes,Yes,No,No,1.08,1610612741,21600571,35,88,0.398,10,27,0.37,19,21,0.905,12,32,44,19,18,10,2,6,18,24,99,-2
2017-01-10,Cleveland Cavaliers,2016-17,Jan,2,Utah Jazz,TRUE,Salt Lake City,FALSE,501,Phoenix - Salt Lake City,1,America/Denver,0,-,40.78,-111.93,Yes,Yes,No,No,No,No,1,1610612739,21600576,31,85,0.365,9,31,0.29,21,25,0.84,13,29,42,15,18,6,2,4,19,21,92,-8
2017-01-10,Detroit Pistons,2016-17,Jan,2,Sacramento Kings,TRUE,Sacramento,FALSE,486,Portland - Sacramento,1,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,No,No,No,1,1610612765,21600579,36,82,0.439,12,27,0.444,10,16,0.625,8,27,35,14,12,12,9,3,24,17,94,-6
2017-01-10,Golden State Warriors,2016-17,Jan,2,Miami Heat,FALSE,San Francisco,TRUE,77,Sacramento - San Francisco,1,America/Los_Angeles,0,-,37.77,-122.45,No,No,No,No,No,No,1,1610612744,21600578,39,86,0.453,11,27,0.407,18,22,0.818,5,43,48,28,11,6,7,4,16,22,107,12
2017-01-10,Houston Rockets,2016-17,Jan,2,Charlotte Hornets,FALSE,Houston,TRUE,1302,Toronto - Houston,1,America/Chicago,-1,West,29.77,-95.39,Yes,Yes,No,No,No,No,2.37,1610612745,21600574,40,82,0.488,17,39,0.436,24,33,0.727,6,38,44,25,10,8,5,4,17,21,121,7
2017-01-10,Los Angeles Lakers,2016-17,Jan,2,Portland Trail Blazers,FALSE,Los Angeles,FALSE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,No,No,No,0,1610612747,21600577,32,83,0.386,9,24,0.375,14,26,0.538,9,29,38,18,10,7,5,9,18,21,87,-21
2017-01-10,Miami Heat,2016-17,Jan,2,Golden State Warriors,TRUE,San Francisco,FALSE,339,Los Angeles - San Francisco,1,America/Los_Angeles,0,-,37.77,-122.45,No,No,No,No,No,No,1,1610612748,21600578,38,90,0.422,6,30,0.2,13,17,0.765,6,40,46,25,11,6,4,7,22,16,95,-12
2017-01-10,Milwaukee Bucks,2016-17,Jan,2,San Antonio Spurs,TRUE,San Antonio,TRUE,1107,Milwaukee - San Antonio,1,America/Chicago,0,-,29.46,-98.51,No,No,No,No,No,No,2.01,1610612749,21600575,44,84,0.524,10,19,0.526,11,13,0.846,11,27,38,32,12,8,6,7,18,10,109,2
2017-01-10,Portland Trail Blazers,2016-17,Jan,2,Los Angeles Lakers,TRUE,Los Angeles,TRUE,821,Portland - Los Angeles,1,America/Los_Angeles,0,-,34.11,-118.41,Yes,Yes,No,No,No,No,1.49,1610612757,21600577,43,85,0.506,7,21,0.333,15,20,0.75,9,41,50,25,12,6,9,5,21,18,108,21
2017-01-10,Sacramento Kings,2016-17,Jan,2,Detroit Pistons,FALSE,Sacramento,TRUE,0,No Travel,1,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,No,No,No,0,1610612758,21600579,32,73,0.438,13,23,0.565,23,29,0.793,12,33,45,21,17,6,3,9,17,24,100,6
2017-01-10,San Antonio Spurs,2016-17,Jan,2,Milwaukee Bucks,FALSE,San Antonio,FALSE,0,No Travel,2,America/Chicago,0,-,29.46,-98.51,No,No,No,No,No,No,0,1610612759,21600575,42,88,0.477,12,30,0.4,11,14,0.786,13,28,41,22,15,5,7,6,10,18,107,-2
2017-01-10,Toronto Raptors,2016-17,Jan,2,Boston Celtics,FALSE,Toronto,TRUE,0,No Travel,1,America/Toronto,0,-,43.65,-79.38,No,No,No,Yes,No,No,0,1610612761,21600572,41,87,0.471,10,22,0.455,22,27,0.815,17,33,50,17,18,9,7,3,21,20,114,8
2017-01-10,Utah Jazz,2016-17,Jan,2,Cleveland Cavaliers,FALSE,Salt Lake City,TRUE,1254,Memphis - Salt Lake City,1,America/Denver,-1,West,40.78,-111.93,No,No,No,Yes,No,No,2.28,1610612762,21600576,38,79,0.481,13,34,0.382,11,19,0.579,11,35,46,22,20,8,4,2,21,19,100,8
2017-01-10,Washington Wizards,2016-17,Jan,2,Chicago Bulls,FALSE,Washington,TRUE,639,Milwaukee - Washington,1,America/New_York,1,East,38.91,-77.02,Yes,Yes,No,No,No,No,1.16,1610612764,21600571,42,83,0.506,11,22,0.5,6,9,0.667,7,35,42,24,21,8,6,2,24,18,101,2
2017-01-11,Boston Celtics,2016-17,Jan,2,Washington Wizards,FALSE,Boston,TRUE,432,Toronto - Boston,0,America/New_York,0,-,42.34,-71.02,Yes,No,Yes,No,No,No,1,1610612738,21600583,43,85,0.506,17,41,0.415,14,18,0.778,10,35,45,20,14,5,7,3,10,13,117,9
2017-01-11,Cleveland Cavaliers,2016-17,Jan,2,Portland Trail Blazers,TRUE,Portland,FALSE,632,Salt Lake City - Portland,0,America/Los_Angeles,-1,West,45.54,-122.66,Yes,No,Yes,Yes,No,No,1.15,1610612739,21600585,28,82,0.341,9,30,0.3,21,28,0.75,13,35,48,14,16,5,4,9,20,17,86,-16
2017-01-11,Houston Rockets,2016-17,Jan,2,Minnesota Timberwolves,TRUE,Minneapolis,FALSE,1056,Houston - Minneapolis,0,America/Chicago,0,-,44.96,-93.27,Yes,No,Yes,Yes,No,Yes,1.92,1610612745,21600582,36,87,0.414,15,42,0.357,18,22,0.818,7,25,32,23,16,7,4,9,23,19,105,-14
2017-01-11,Memphis Grizzlies,2016-17,Jan,2,Oklahoma City Thunder,TRUE,Oklahoma City,FALSE,424,Memphis - Oklahoma City,2,America/Chicago,0,-,35.47,-97.51,No,No,No,No,No,No,1,1610612763,21600581,38,92,0.413,7,24,0.292,12,21,0.571,13,26,39,18,10,11,5,4,26,18,95,-8
2017-01-11,Minnesota Timberwolves,2016-17,Jan,2,Houston Rockets,FALSE,Minneapolis,TRUE,0,No Travel,1,America/Chicago,0,-,44.96,-93.27,No,No,No,No,No,No,0,1610612750,21600582,44,81,0.543,8,23,0.348,23,25,0.92,9,40,49,31,18,8,9,4,19,23,119,14
2017-01-11,New York Knicks,2016-17,Jan,2,Philadelphia 76ers,TRUE,Philadelphia,FALSE,78,New York - Philadelphia,1,America/New_York,0,-,40.01,-75.13,Yes,Yes,No,No,No,No,1,1610612752,21600580,42,86,0.488,4,22,0.182,9,10,0.9,8,32,40,20,15,7,8,1,22,12,97,-1
2017-01-11,Oklahoma City Thunder,2016-17,Jan,2,Memphis Grizzlies,FALSE,Oklahoma City,TRUE,689,Chicago - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,No,No,No,No,No,No,1.25,1610612760,21600581,36,81,0.444,8,26,0.308,23,29,0.793,11,42,53,21,16,5,4,5,18,26,103,8
2017-01-11,Orlando Magic,2016-17,Jan,2,Los Angeles Clippers,TRUE,Los Angeles,FALSE,0,No Travel,2,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,No,No,No,0,1610612753,21600584,39,92,0.424,6,27,0.222,12,18,0.667,6,29,35,21,13,8,3,5,21,20,96,-9
2017-01-11,Philadelphia 76ers,2016-17,Jan,2,New York Knicks,FALSE,Philadelphia,TRUE,78,New York - Philadelphia,2,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,1,1610612755,21600580,37,95,0.389,7,28,0.25,17,21,0.81,18,29,47,27,14,7,1,8,12,22,98,1
2017-01-11,Portland Trail Blazers,2016-17,Jan,2,Cleveland Cavaliers,FALSE,Portland,TRUE,821,Los Angeles - Portland,0,America/Los_Angeles,0,-,45.54,-122.66,Yes,No,Yes,Yes,No,No,1.49,1610612757,21600585,40,93,0.43,10,30,0.333,12,16,0.75,13,38,51,29,12,6,9,4,17,20,102,16
2017-01-11,Washington Wizards,2016-17,Jan,2,Boston Celtics,TRUE,Boston,FALSE,394,Washington - Boston,0,America/New_York,0,-,42.34,-71.02,Yes,No,Yes,Yes,No,No,1,1610612764,21600583,45,105,0.429,10,26,0.385,8,12,0.667,16,28,44,28,8,10,3,7,13,10,108,-9
2017-01-12,Brooklyn Nets,2016-17,Jan,2,New Orleans Pelicans,FALSE,New York,FALSE,0,No Travel,1,America/New_York,0,-,40.67,-73.94,Yes,Yes,No,No,No,No,0,1610612751,21600586,40,97,0.412,9,42,0.214,6,11,0.545,7,43,50,22,16,10,6,4,20,16,95,-9
2017-01-12,Chicago Bulls,2016-17,Jan,2,New York Knicks,TRUE,New York,FALSE,204,Washington - New York,1,America/New_York,0,-,40.67,-73.94,No,No,No,Yes,No,No,1,1610612741,21600587,35,89,0.393,3,18,0.167,16,21,0.762,14,29,43,20,13,5,4,7,12,17,89,-15
2017-01-12,Dallas Mavericks,2016-17,Jan,2,Phoenix Suns,TRUE,Phoenix,TRUE,1274,Minneapolis - Phoenix,2,America/Phoenix,-1,West,33.54,-112.07,No,No,No,No,No,No,2.32,1610612742,21600591,43,89,0.483,15,34,0.441,12,17,0.706,8,24,32,29,10,11,7,4,20,23,113,5
2017-01-12,Denver Nuggets,2016-17,Jan,2,Indiana Pacers,FALSE,Denver,TRUE,500,Oklahoma City - Denver,4,America/Denver,-1,West,39.77,-104.87,No,No,No,No,No,No,1,1610612743,21600589,52,90,0.578,15,32,0.469,21,23,0.913,12,35,47,37,15,10,5,4,16,15,140,28
2017-01-12,Detroit Pistons,2016-17,Jan,2,Golden State Warriors,TRUE,San Francisco,FALSE,77,Sacramento - San Francisco,1,America/Los_Angeles,0,-,37.77,-122.45,Yes,Yes,No,No,No,No,1,1610612765,21600590,43,88,0.489,6,28,0.214,15,20,0.75,9,31,40,20,20,10,4,4,19,14,107,-20
2017-01-12,Golden State Warriors,2016-17,Jan,2,Detroit Pistons,FALSE,San Francisco,TRUE,0,No Travel,1,America/Los_Angeles,0,-,37.77,-122.45,No,No,No,No,No,No,0,1610612744,21600590,50,89,0.562,15,29,0.517,12,18,0.667,6,31,37,39,18,14,4,4,14,19,127,20
2017-01-12,Indiana Pacers,2016-17,Jan,2,Denver Nuggets,TRUE,Denver,FALSE,993,Indianapolis - Denver,4,America/Denver,-2,West,39.77,-104.87,No,No,No,No,No,No,1.81,1610612754,21600589,44,94,0.468,12,29,0.414,12,13,0.923,12,22,34,26,16,9,4,5,15,16,112,-28
2017-01-12,Los Angeles Lakers,2016-17,Jan,2,San Antonio Spurs,TRUE,San Antonio,FALSE,1210,Los Angeles - San Antonio,1,America/Chicago,2,East,29.46,-98.51,No,No,No,No,No,No,2.2,1610612747,21600588,35,85,0.412,6,20,0.3,18,25,0.72,9,20,29,23,9,6,3,5,25,20,94,-40
2017-01-12,New Orleans Pelicans,2016-17,Jan,2,Brooklyn Nets,TRUE,New York,TRUE,0,No Travel,2,America/New_York,0,-,40.67,-73.94,No,No,No,No,No,No,0,1610612740,21600586,38,90,0.422,11,32,0.344,17,25,0.68,9,41,50,16,17,12,4,6,16,20,104,9
2017-01-12,New York Knicks,2016-17,Jan,2,Chicago Bulls,FALSE,New York,TRUE,78,Philadelphia - New York,0,America/New_York,0,-,40.67,-73.94,Yes,No,Yes,Yes,No,Yes,1,1610612752,21600587,44,92,0.478,7,23,0.304,9,11,0.818,17,31,48,21,12,3,7,4,17,12,104,15
2017-01-12,Phoenix Suns,2016-17,Jan,2,Dallas Mavericks,FALSE,Phoenix,FALSE,0,No Travel,3,America/Phoenix,0,-,33.54,-112.07,No,No,No,No,No,No,0,1610612756,21600591,38,78,0.487,10,18,0.556,22,27,0.815,13,34,47,15,20,2,4,7,23,20,108,-5
2017-01-12,San Antonio Spurs,2016-17,Jan,2,Los Angeles Lakers,FALSE,San Antonio,TRUE,0,No Travel,1,America/Chicago,0,-,29.46,-98.51,No,No,No,No,No,No,0,1610612759,21600588,49,81,0.605,10,21,0.476,26,29,0.897,7,39,46,32,12,5,5,3,20,25,134,40
2017-01-13,Atlanta Hawks,2016-17,Jan,2,Boston Celtics,FALSE,Atlanta,FALSE,748,New York - Atlanta,2,America/New_York,0,-,33.76,-84.42,No,No,No,No,No,No,1.36,1610612737,21600597,36,84,0.429,11,30,0.367,18,21,0.857,12,31,43,22,12,5,5,3,17,16,101,-2
2017-01-13,Boston Celtics,2016-17,Jan,2,Atlanta Hawks,TRUE,Atlanta,TRUE,938,Boston - Atlanta,1,America/New_York,0,-,33.76,-84.42,No,No,No,Yes,No,No,1.71,1610612738,21600597,36,83,0.434,17,44,0.386,14,19,0.737,9,34,43,22,12,7,3,5,16,17,103,2
2017-01-13,Brooklyn Nets,2016-17,Jan,2,Toronto Raptors,TRUE,Toronto,FALSE,346,New York - Toronto,0,America/Toronto,0,-,43.65,-79.38,Yes,No,Yes,Yes,No,No,1,1610612751,21600592,40,86,0.465,17,36,0.472,16,20,0.8,4,31,35,26,12,5,1,9,16,17,113,-19
2017-01-13,Charlotte Hornets,2016-17,Jan,2,Philadelphia 76ers,TRUE,Philadelphia,FALSE,1344,Houston - Philadelphia,2,America/New_York,1,East,40.01,-75.13,No,No,No,No,No,No,2.44,1610612766,21600593,28,85,0.329,6,23,0.261,31,32,0.969,16,25,41,11,19,12,2,9,19,27,93,-9
2017-01-13,Cleveland Cavaliers,2016-17,Jan,2,Sacramento Kings,TRUE,Sacramento,TRUE,486,Portland - Sacramento,1,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,Yes,No,No,1,1610612739,21600599,44,87,0.506,15,37,0.405,17,22,0.773,10,29,39,27,12,11,3,5,20,22,120,12
2017-01-13,Detroit Pistons,2016-17,Jan,2,Utah Jazz,TRUE,Salt Lake City,FALSE,600,San Francisco - Salt Lake City,0,America/Denver,1,East,40.78,-111.93,Yes,No,Yes,Yes,No,No,1.09,1610612765,21600600,30,76,0.395,6,17,0.353,11,16,0.688,3,32,35,15,13,5,4,6,16,14,77,-33
2017-01-13,Houston Rockets,2016-17,Jan,2,Memphis Grizzlies,FALSE,Houston,FALSE,1056,Minneapolis - Houston,1,America/Chicago,0,-,29.77,-95.39,No,No,No,Yes,No,No,1.92,1610612745,21600595,33,82,0.402,10,41,0.244,29,36,0.806,10,21,31,19,12,9,2,3,20,29,105,-5
2017-01-13,Memphis Grizzlies,2016-17,Jan,2,Houston Rockets,TRUE,Houston,TRUE,413,Oklahoma City - Houston,1,America/Chicago,0,-,29.77,-95.39,No,No,No,No,No,No,1,1610612763,21600595,41,76,0.539,10,27,0.37,18,27,0.667,8,37,45,25,22,8,3,2,29,20,110,5
2017-01-13,Miami Heat,2016-17,Jan,2,Milwaukee Bucks,TRUE,Milwaukee,FALSE,1838,San Francisco - Milwaukee,2,America/Chicago,2,East,43.06,-87.97,No,No,No,No,No,No,3.34,1610612748,21600594,41,83,0.494,12,32,0.375,14,18,0.778,4,23,27,33,8,6,8,6,21,18,108,-8
2017-01-13,Milwaukee Bucks,2016-17,Jan,2,Miami Heat,FALSE,Milwaukee,TRUE,1107,San Antonio - Milwaukee,2,America/Chicago,0,-,43.06,-87.97,No,No,No,No,No,No,2.01,1610612749,21600594,40,80,0.5,9,15,0.6,27,31,0.871,13,33,46,28,13,8,6,8,18,21,116,8
2017-01-13,Minnesota Timberwolves,2016-17,Jan,2,Oklahoma City Thunder,FALSE,Minneapolis,TRUE,0,No Travel,1,America/Chicago,0,-,44.96,-93.27,No,No,No,No,No,No,0,1610612750,21600596,39,86,0.453,5,18,0.278,13,14,0.929,9,33,42,21,16,11,6,2,22,21,96,10
2017-01-13,Oklahoma City Thunder,2016-17,Jan,2,Minnesota Timberwolves,TRUE,Minneapolis,FALSE,693,Oklahoma City - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,No,No,No,No,No,No,1.26,1610612760,21600596,33,85,0.388,3,20,0.15,17,21,0.81,16,31,47,19,19,10,2,6,21,22,86,-10
2017-01-13,Orlando Magic,2016-17,Jan,2,Portland Trail Blazers,TRUE,Portland,TRUE,821,Los Angeles - Portland,1,America/Los_Angeles,0,-,45.54,-122.66,Yes,Yes,No,No,No,No,1.49,1610612753,21600598,41,83,0.494,10,18,0.556,23,26,0.885,9,36,45,21,15,5,5,9,19,20,115,6
2017-01-13,Philadelphia 76ers,2016-17,Jan,2,Charlotte Hornets,FALSE,Philadelphia,TRUE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,Yes,Yes,No,No,No,No,0,1610612755,21600593,36,76,0.474,14,38,0.368,16,20,0.8,10,28,38,26,23,12,9,2,27,19,102,9
2017-01-13,Portland Trail Blazers,2016-17,Jan,2,Orlando Magic,FALSE,Portland,FALSE,0,No Travel,1,America/Los_Angeles,0,-,45.54,-122.66,No,No,No,Yes,No,No,0,1610612757,21600598,39,97,0.402,10,34,0.294,21,25,0.84,12,31,43,19,10,6,9,5,20,19,109,-6
2017-01-13,Sacramento Kings,2016-17,Jan,2,Cleveland Cavaliers,FALSE,Sacramento,FALSE,0,No Travel,2,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,No,No,No,0,1610612758,21600599,42,80,0.525,9,25,0.36,15,19,0.789,11,31,42,23,21,7,5,3,22,20,108,-12
