Opponent,Team,Date,Season,Month,Week,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff,off_rating,def_rating,net_rating,pace,opp_off_rating,opp_def_rating,opp_net_rating,opp_pace,net_rating_diff,pace_diff
Denver Nuggets,Philadelphia 76ers,2015-12-05,2015-16,Dec,49,FALSE,Philadelphia,FALSE,78,New York - Philadelphia,2,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500289,PHI vs. DEN,-3,FALSE,FALSE,-9.634146341463415,-10.675,6.634146341463415,1,20,0.048,91.9,102.3,0.381,-0.333,98.4,108.6,-10.2,98.44,104.9,108.2,-3.3,96.34,-6.8999999999999995,2.0999999999999943
Denver Nuggets,San Antonio Spurs,2015-11-18,2015-16,Nov,46,FALSE,San Antonio,TRUE,0,No Travel,1,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500172,SAS vs. DEN,11,FALSE,FALSE,13.975609756097562,7.625,-2.975609756097562,9,2,0.818,102.1,91.3,0.5,0.31799999999999995,109.3,98.2,11.1,94.54,104.9,108.2,-3.3,96.34,14.399999999999999,-1.7999999999999972
Denver Nuggets,Atlanta Hawks,2016-01-25,2015-16,Jan,4,TRUE,Denver,TRUE,587,Phoenix - Denver,1,America/Denver,0,-,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.07,21500672,ATL @ DEN,14,FALSE,FALSE,6.35,1.3170731707317074,12.682926829268293,27,19,0.587,102.5,100,0.378,0.20899999999999996,104.6,100.8,3.9,97.63,104.9,108.2,-3.3,96.34,7.199999999999999,1.289999999999992
Denver Nuggets,Minnesota Timberwolves,2015-12-15,2015-16,Dec,50,FALSE,Minneapolis,FALSE,1274,Phoenix - Minneapolis,1,America/Chicago,1,East,44.96,-93.27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.32,21500368,MIN vs. DEN,-12,FALSE,TRUE,-3.8048780487804876,-3.375,-8.195121951219512,9,15,0.375,102.3,103.8,0.44,-0.065,105.4,109,-3.5,96.2,104.9,108.2,-3.3,96.34,-0.20000000000000018,-0.14000000000000057
Denver Nuggets,New Orleans Pelicans,2015-12-20,2015-16,Dec,51,TRUE,Denver,TRUE,587,Phoenix - Denver,1,America/Denver,0,-,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.07,21500409,NOP @ DEN,5,FALSE,FALSE,-0.6585365853658537,-6.7,11.7,8,19,0.296,102.3,108.2,0.407,-0.11099999999999999,104.8,108.4,-3.7,97.64,104.9,108.2,-3.3,96.34,-0.40000000000000036,1.2999999999999972
Denver Nuggets,New Orleans Pelicans,2015-11-17,2015-16,Nov,46,FALSE,New Orleans,FALSE,1158,New York - New Orleans,1,America/Chicago,-1,West,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.11,21500163,NOP vs. DEN,-17,TRUE,FALSE,-0.6585365853658537,-6.7,-16.341463414634145,1,10,0.091,100,109.9,0.545,-0.45400000000000007,104.8,108.4,-3.7,97.64,104.9,108.2,-3.3,96.34,-0.40000000000000036,1.2999999999999972
Denver Nuggets,Philadelphia 76ers,2016-03-23,2015-16,Mar,12,TRUE,Denver,FALSE,993,Indianapolis - Denver,1,America/Denver,-2,West,39.77,-104.87,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1.81,21501064,PHI @ DEN,-1,TRUE,FALSE,-9.634146341463415,-10.675,9.675,9,63,0.125,96.9,107.5,0.417,-0.292,98.4,108.6,-10.2,98.44,104.9,108.2,-3.3,96.34,-6.8999999999999995,2.0999999999999943
Denver Nuggets,Dallas Mavericks,2016-03-28,2015-16,Mar,13,TRUE,Denver,TRUE,892,Sacramento - Denver,0,America/Denver,1,East,39.77,-104.87,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.62,21501103,DAL @ DEN,9,FALSE,TRUE,2.3658536585365852,-3.45,12.45,36,38,0.486,103.2,103.9,0.413,0.07300000000000001,105.5,105.9,-0.4,95.34,104.9,108.2,-3.3,96.34,2.9,-1
Denver Nuggets,Charlotte Hornets,2016-01-10,2015-16,Jan,2,TRUE,Denver,FALSE,843,Los Angeles - Denver,0,America/Denver,1,East,39.77,-104.87,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.53,21500563,CHA @ DEN,-3,FALSE,TRUE,6.365853658536586,-0.7,-2.3,17,20,0.459,101.1,100.5,0.368,0.09100000000000003,106.4,103.7,2.7,96.24,104.9,108.2,-3.3,96.34,6,-0.10000000000000853
Denver Nuggets,Golden State Warriors,2016-01-13,2015-16,Jan,2,TRUE,Denver,FALSE,956,San Francisco - Denver,1,America/Denver,1,East,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.74,21500583,GSW @ DEN,-2,FALSE,TRUE,14.35,7.121951219512195,-9.121951219512194,36,3,0.923,114.3,102.6,0.385,0.538,113.5,102.8,10.6,100.24,104.9,108.2,-3.3,96.34,13.899999999999999,3.8999999999999915
Denver Nuggets,Houston Rockets,2015-11-13,2015-16,Nov,46,TRUE,Denver,FALSE,875,Houston - Denver,1,America/Denver,-1,West,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.59,21500136,HOU @ DEN,-9,TRUE,FALSE,2.225,-1.2926829268292683,-7.7073170731707314,4,5,0.444,101.8,108.1,0.556,-0.11200000000000004,107.3,107.3,0,98.42,104.9,108.2,-3.3,96.34,3.3,2.0799999999999983
Denver Nuggets,Los Angeles Lakers,2016-03-25,2015-16,Mar,13,FALSE,Los Angeles,FALSE,366,Phoenix - Los Angeles,1,America/Los_Angeles,-1,West,34.11,-118.41,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21501081,LAL vs. DEN,-11,TRUE,FALSE,-6.325,-12.926829268292684,-4.675,15,57,0.208,98.1,106.8,0.425,-0.217,100.7,110.3,-9.7,96.55,104.9,108.2,-3.3,96.34,-6.3999999999999995,0.20999999999999375
Denver Nuggets,New York Knicks,2016-03-08,2015-16,Mar,10,TRUE,Denver,FALSE,1625,New York - Denver,2,America/Denver,-2,West,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.95,21500946,NYK @ DEN,-16,TRUE,FALSE,-1.4878048780487805,-4.7,-11.3,26,39,0.4,98.9,101.6,0.406,-0.006000000000000005,103.9,106.7,-2.8,94.12,104.9,108.2,-3.3,96.34,0.5,-2.219999999999999
Denver Nuggets,Golden State Warriors,2015-11-22,2015-16,Nov,47,TRUE,Denver,TRUE,956,San Francisco - Denver,1,America/Denver,1,East,39.77,-104.87,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.74,21500200,GSW @ DEN,13,FALSE,TRUE,14.35,7.121951219512195,5.878048780487805,15,0,1,114.5,100.1,0.429,0.571,113.5,102.8,10.6,100.24,104.9,108.2,-3.3,96.34,13.899999999999999,3.8999999999999915
Denver Nuggets,Phoenix Suns,2015-11-20,2015-16,Nov,47,TRUE,Denver,TRUE,587,Phoenix - Denver,1,America/Denver,0,-,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.07,21500185,PHX @ DEN,7,FALSE,FALSE,-2.375,-10.609756097560975,17.609756097560975,7,5,0.583,105.8,101,0.462,0.12099999999999994,101.5,107.9,-6.5,99.39,104.9,108.2,-3.3,96.34,-3.2,3.049999999999997
Denver Nuggets,Portland Trail Blazers,2016-01-03,2015-16,Jan,1,TRUE,Denver,TRUE,379,Salt Lake City - Denver,2,America/Denver,0,-,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500509,POR @ DEN,6,FALSE,FALSE,5.4,-4.048780487804878,10.048780487804878,15,21,0.417,101.5,102.3,0.343,0.07399999999999995,107.6,106.8,0.8,97.06,104.9,108.2,-3.3,96.34,4.1,0.7199999999999989
Denver Nuggets,Sacramento Kings,2016-02-23,2015-16,Feb,8,TRUE,Denver,TRUE,892,Sacramento - Denver,3,America/Denver,1,East,39.77,-104.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.62,21500842,SAC @ DEN,4,FALSE,TRUE,-0.975,-3.8292682926829267,7.829268292682927,24,31,0.436,107.3,109.1,0.386,0.04999999999999999,105.3,107.6,-2.3,100.66,104.9,108.2,-3.3,96.34,1,4.319999999999993
Denver Nuggets,Washington Wizards,2016-01-28,2015-16,Jan,4,FALSE,Washington,FALSE,350,Toronto - Washington,1,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21500693,WAS vs. DEN,-4,FALSE,FALSE,2.5365853658536586,-3.65,-6.536585365853659,20,24,0.455,101.9,104.4,0.383,0.07200000000000001,104.5,105.1,-0.5,99.16,104.9,108.2,-3.3,96.34,2.8,2.819999999999993
Denver Nuggets,Chicago Bulls,2015-12-02,2015-16,Dec,48,FALSE,Chicago,TRUE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500273,CHI vs. DEN,9,FALSE,FALSE,1.625,-4.585365853658536,7.375,11,5,0.688,98.9,97.8,0.316,0.37199999999999994,104.1,105.5,-1.4,96.6,104.9,108.2,-3.3,96.34,1.9,0.2599999999999909
Denver Nuggets,Golden State Warriors,2015-11-06,2015-16,Nov,45,FALSE,San Francisco,TRUE,0,No Travel,1,America/Los_Angeles,0,-,37.77,-122.45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500083,GSW vs. DEN,15,FALSE,FALSE,14.35,7.121951219512195,0.6500000000000004,6,0,1,117.8,98,0.333,0.667,113.5,102.8,10.6,100.24,104.9,108.2,-3.3,96.34,13.899999999999999,3.8999999999999915
Detroit Pistons,Denver Nuggets,2016-01-23,2015-16,Jan,4,FALSE,Denver,TRUE,0,No Travel,1,America/Denver,0,-,39.77,-104.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500661,DEN vs. DET,3,FALSE,FALSE,-2.341463414634146,-4.45,5.341463414634147,17,27,0.386,99.5,103.5,0.523,-0.137,104.9,108.2,-3.3,96.34,105.3,104.9,0.3,95.75,-3.5999999999999996,0.5900000000000034
Detroit Pistons,Houston Rockets,2016-01-20,2015-16,Jan,3,FALSE,Houston,FALSE,1380,Los Angeles - Houston,1,America/Chicago,2,East,29.77,-95.39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.51,21500635,HOU vs. DET,-9,FALSE,TRUE,2.225,-1.2926829268292683,-11.225,22,22,0.5,104.5,105.7,0.548,-0.04800000000000004,107.3,107.3,0,98.42,105.3,104.9,0.3,95.75,-0.3,2.6700000000000017
Detroit Pistons,Miami Heat,2015-12-22,2015-16,Dec,51,FALSE,Miami,FALSE,0,No Travel,1,America/New_York,0,-,25.78,-80.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500420,MIA vs. DET,-1,FALSE,FALSE,5.25,-2.073170731707317,-6.25,16,11,0.593,96.6,94.9,0.586,0.007000000000000006,105.5,103.7,1.7,94.14,105.3,104.9,0.3,95.75,1.4,-1.6099999999999994
Detroit Pistons,Washington Wizards,2016-03-14,2015-16,Mar,11,FALSE,Washington,TRUE,1484,Denver - Washington,1,America/New_York,2,East,38.91,-77.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.7,21500989,WAS vs. DET,43,FALSE,TRUE,2.5365853658536586,-3.65,40.46341463414634,31,35,0.47,102.9,104.5,0.507,-0.03700000000000003,104.5,105.1,-0.5,99.16,105.3,104.9,0.3,95.75,-0.8,3.4099999999999966
Detroit Pistons,Brooklyn Nets,2016-02-01,2015-16,Feb,5,FALSE,New York,FALSE,1158,New Orleans - New York,1,America/New_York,1,East,40.67,-73.94,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.11,21500722,BKN vs. DET,-5,FALSE,TRUE,-4.825,-9.634146341463415,-0.17499999999999982,12,37,0.245,95.5,103,0.531,-0.28600000000000003,102.4,109.7,-7.4,96.12,105.3,104.9,0.3,95.75,-7.7,0.37000000000000455
Detroit Pistons,Milwaukee Bucks,2016-03-21,2015-16,Mar,12,TRUE,Detroit,FALSE,252,Milwaukee - Detroit,0,America/Detroit,1,East,42.38,-83.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21501047,MIL @ DET,-1,FALSE,TRUE,-0.425,-7.341463414634147,6.341463414634147,30,41,0.423,99.1,102.6,0.521,-0.09800000000000003,103.4,107.8,-4.5,95.05,105.3,104.9,0.3,95.75,-4.8,-0.7000000000000028
Detroit Pistons,Atlanta Hawks,2016-03-26,2015-16,Mar,13,TRUE,Detroit,TRUE,600,Atlanta - Detroit,0,America/Detroit,0,-,42.38,-83.1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.09,21501085,ATL @ DET,17,FALSE,FALSE,6.35,1.3170731707317074,15.682926829268293,44,30,0.595,102.9,98.9,0.527,0.06799999999999995,104.6,100.8,3.9,97.63,105.3,104.9,0.3,95.75,3.6,1.8799999999999955
Detroit Pistons,Milwaukee Bucks,2015-11-23,2015-16,Nov,47,FALSE,Milwaukee,TRUE,246,Indianapolis - Milwaukee,1,America/Chicago,-1,West,43.06,-87.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500205,MIL vs. DET,21,TRUE,FALSE,-0.425,-7.341463414634147,21.425,6,8,0.429,97,103.9,0.5,-0.07100000000000001,103.4,107.8,-4.5,95.05,105.3,104.9,0.3,95.75,-4.8,-0.7000000000000028
Detroit Pistons,Phoenix Suns,2015-11-06,2015-16,Nov,45,FALSE,Phoenix,FALSE,0,No Travel,1,America/Phoenix,0,-,33.54,-112.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500082,PHX vs. DET,-8,FALSE,FALSE,-2.375,-10.609756097560975,-5.625,3,3,0.5,102,98.7,0.8,-0.30000000000000004,101.5,107.9,-6.5,99.39,105.3,104.9,0.3,95.75,-6.8,3.6400000000000006
Detroit Pistons,Denver Nuggets,2016-02-10,2015-16,Feb,6,TRUE,Detroit,TRUE,488,New York - Detroit,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21500794,DEN @ DET,11,FALSE,FALSE,-2.341463414634146,-4.45,15.45,22,32,0.407,100.5,103.4,0.5,-0.09300000000000003,104.9,108.2,-3.3,96.34,105.3,104.9,0.3,95.75,-3.5999999999999996,0.5900000000000034
Detroit Pistons,Cleveland Cavaliers,2016-02-22,2015-16,Feb,8,FALSE,Cleveland,FALSE,950,Oklahoma City - Cleveland,0,America/New_York,1,East,41.48,-81.68,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.73,21500833,CLE vs. DET,-8,FALSE,TRUE,8.24390243902439,3.9,-16.24390243902439,40,15,0.727,102.9,96.8,0.491,0.236,110.2,103.9,6.3,93.82,105.3,104.9,0.3,95.75,6,-1.9300000000000068
Detroit Pistons,San Antonio Spurs,2016-03-02,2015-16,Mar,9,FALSE,San Antonio,TRUE,189,Houston - San Antonio,3,America/Chicago,0,-,29.46,-98.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500905,SAS vs. DET,16,FALSE,FALSE,13.975609756097562,7.625,2.024390243902438,51,9,0.85,104.9,92.3,0.508,0.34199999999999997,109.3,98.2,11.1,94.54,105.3,104.9,0.3,95.75,10.799999999999999,-1.2099999999999937
Detroit Pistons,Philadelphia 76ers,2015-12-11,2015-16,Dec,50,FALSE,Philadelphia,FALSE,78,New York - Philadelphia,0,America/New_York,0,-,40.01,-75.13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500335,PHI vs. DET,-12,FALSE,FALSE,-9.634146341463415,-10.675,-2.365853658536585,1,23,0.042,91,103.1,0.542,-0.5,98.4,108.6,-10.2,98.44,105.3,104.9,0.3,95.75,-10.5,2.6899999999999977
Detroit Pistons,Chicago Bulls,2015-12-18,2015-16,Dec,51,FALSE,Chicago,FALSE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500391,CHI vs. DET,-3,FALSE,FALSE,1.625,-4.585365853658536,-4.625,15,9,0.625,100.7,99,0.571,0.05400000000000005,104.1,105.5,-1.4,96.6,105.3,104.9,0.3,95.75,-1.7,0.8499999999999943
Detroit Pistons,Houston Rockets,2015-11-30,2015-16,Nov,48,TRUE,Detroit,FALSE,488,New York - Detroit,0,America/Detroit,0,-,42.38,-83.1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21500254,HOU @ DET,-11,FALSE,FALSE,2.225,-1.2926829268292683,-9.707317073170731,7,11,0.389,101.8,107.9,0.5,-0.11099999999999999,107.3,107.3,0,98.42,105.3,104.9,0.3,95.75,-0.3,2.6700000000000017
Detroit Pistons,Boston Celtics,2016-02-03,2015-16,Feb,5,FALSE,Boston,TRUE,190,New York - Boston,0,America/New_York,0,-,42.34,-71.02,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21500737,BOS vs. DET,7,FALSE,FALSE,5.275,0.8536585365853658,1.7249999999999996,29,22,0.569,104.6,100.3,0.52,0.04899999999999993,105.8,102.5,3.3,99.43,105.3,104.9,0.3,95.75,3,3.680000000000007
Detroit Pistons,Toronto Raptors,2016-02-28,2015-16,Feb,9,TRUE,Detroit,FALSE,207,Toronto - Detroit,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500879,TOR @ DET,-13,FALSE,FALSE,6.55,2.4390243902439024,-15.439024390243903,39,19,0.672,102.3,97.9,0.517,0.15500000000000003,109.3,104.8,4.4,93.35,105.3,104.9,0.3,95.75,4.1000000000000005,-2.4000000000000057
Detroit Pistons,Portland Trail Blazers,2016-03-06,2015-16,Mar,10,TRUE,Detroit,FALSE,207,Toronto - Detroit,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500934,POR @ DET,-20,FALSE,FALSE,5.4,-4.048780487804878,-15.951219512195122,33,31,0.516,103.6,102.8,0.508,0.008000000000000007,107.6,106.8,0.8,97.06,105.3,104.9,0.3,95.75,0.5,1.3100000000000023
Detroit Pistons,Charlotte Hornets,2016-03-25,2015-16,Mar,13,TRUE,Detroit,FALSE,488,New York - Detroit,2,America/Detroit,0,-,42.38,-83.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21501074,CHA @ DET,-7,FALSE,FALSE,6.365853658536586,-0.7,-6.3,41,31,0.569,103,101,0.534,0.03499999999999992,106.4,103.7,2.7,96.24,105.3,104.9,0.3,95.75,2.4000000000000004,0.4899999999999949
Detroit Pistons,Washington Wizards,2016-02-19,2015-16,Feb,8,FALSE,Washington,TRUE,0,No Travel,0,America/New_York,0,-,38.91,-77.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500806,WAS vs. DET,12,FALSE,FALSE,2.5365853658536586,-3.65,9.463414634146341,25,28,0.472,102.6,104.7,0.491,-0.019000000000000017,104.5,105.1,-0.5,99.16,105.3,104.9,0.3,95.75,-0.8,3.4099999999999966
Detroit Pistons,Oklahoma City Thunder,2015-11-27,2015-16,Nov,48,FALSE,Oklahoma City,TRUE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500234,OKC vs. DET,16,FALSE,FALSE,9.95,4.7073170731707314,6.050000000000001,11,6,0.647,109.4,102.8,0.5,0.14700000000000002,112.1,104.8,7.4,97.54,105.3,104.9,0.3,95.75,7.1000000000000005,1.7900000000000063
Detroit Pistons,Los Angeles Lakers,2015-11-15,2015-16,Nov,46,FALSE,Los Angeles,TRUE,1249,Dallas - Los Angeles,1,America/Los_Angeles,-2,West,34.11,-118.41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.27,21500151,LAL vs. DET,12,TRUE,FALSE,-6.325,-12.926829268292684,18.325,2,8,0.2,99.2,104.1,0.5,-0.3,100.7,110.3,-9.7,96.55,105.3,104.9,0.3,95.75,-10,0.7999999999999972
Detroit Pistons,Charlotte Hornets,2015-12-07,2015-16,Dec,49,FALSE,Charlotte,TRUE,589,Chicago - Charlotte,1,America/New_York,1,East,35.2,-80.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.07,21500304,CHA vs. DET,20,FALSE,TRUE,6.365853658536586,-0.7,13.634146341463413,12,8,0.6,102.4,98.8,0.545,0.05499999999999994,106.4,103.7,2.7,96.24,105.3,104.9,0.3,95.75,2.4000000000000004,0.4899999999999949
Detroit Pistons,Atlanta Hawks,2015-12-23,2015-16,Dec,51,FALSE,Atlanta,TRUE,0,No Travel,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21500429,ATL vs. DET,7,FALSE,FALSE,6.35,1.3170731707317074,0.6500000000000004,19,12,0.613,101.4,99.9,0.567,0.04600000000000004,104.6,100.8,3.9,97.63,105.3,104.9,0.3,95.75,3.6,1.8799999999999955
Detroit Pistons,New York Knicks,2016-03-05,2015-16,Mar,10,FALSE,New York,TRUE,190,Boston - New York,0,America/New_York,0,-,40.67,-73.94,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500923,NYK vs. DET,13,FALSE,FALSE,-1.4878048780487805,-4.7,14.487804878048781,26,38,0.406,99,101.5,0.5,-0.09399999999999997,103.9,106.7,-2.8,94.12,105.3,104.9,0.3,95.75,-3.0999999999999996,-1.6299999999999955
Detroit Pistons,Utah Jazz,2016-01-25,2015-16,Jan,4,FALSE,Salt Lake City,FALSE,1974,New York - Salt Lake City,2,America/Denver,-2,West,40.78,-111.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.59,21500673,UTA vs. DET,-3,TRUE,FALSE,5.512195121951219,-1.85,-8.512195121951219,19,25,0.432,97.5,97.4,0.533,-0.10100000000000003,105,103.2,1.8,91.66,105.3,104.9,0.3,95.75,1.5,-4.090000000000003
Detroit Pistons,Orlando Magic,2016-01-04,2015-16,Jan,1,TRUE,Detroit,FALSE,96,Cleveland - Detroit,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21500514,ORL @ DET,-26,FALSE,FALSE,2.425,-5.585365853658536,-20.414634146341463,19,16,0.543,99.8,99.2,0.543,0,104.4,106,-1.6,96.68,105.3,104.9,0.3,95.75,-1.9000000000000001,0.9300000000000068
Detroit Pistons,Atlanta Hawks,2016-03-16,2015-16,Mar,11,TRUE,Detroit,TRUE,600,Atlanta - Detroit,2,America/Detroit,0,-,42.38,-83.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.09,21501007,ATL @ DET,4,FALSE,FALSE,6.35,1.3170731707317074,2.6829268292682924,39,29,0.574,102.3,98.9,0.5,0.07399999999999995,104.6,100.8,3.9,97.63,105.3,104.9,0.3,95.75,3.6,1.8799999999999955
Detroit Pistons,Indiana Pacers,2016-01-02,2015-16,Jan,1,FALSE,Indianapolis,TRUE,0,No Travel,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21500498,IND vs. DET,12,FALSE,FALSE,4.048780487804878,-0.475,7.951219512195122,19,14,0.576,102.5,98.6,0.529,0.04699999999999993,103.8,102.2,1.6,97.35,105.3,104.9,0.3,95.75,1.3,1.5999999999999943
Detroit Pistons,Washington Wizards,2015-11-21,2015-16,Nov,47,TRUE,Detroit,TRUE,399,Washington - Detroit,3,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500192,WAS @ DET,2,FALSE,FALSE,2.5365853658536586,-3.65,5.65,6,4,0.6,103.6,105.3,0.538,0.061999999999999944,104.5,105.1,-0.5,99.16,105.3,104.9,0.3,95.75,-0.8,3.4099999999999966
Detroit Pistons,Orlando Magic,2016-04-06,2015-16,Apr,14,FALSE,Orlando,FALSE,0,No Travel,2,America/New_York,0,-,28.5,-81.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501166,ORL vs. DET,-4,FALSE,FALSE,2.425,-5.585365853658536,-6.425,33,45,0.423,101.9,103.3,0.532,-0.10900000000000004,104.4,106,-1.6,96.68,105.3,104.9,0.3,95.75,-1.9000000000000001,0.9300000000000068
Detroit Pistons,Philadelphia 76ers,2016-01-27,2015-16,Jan,4,TRUE,Detroit,FALSE,446,Philadelphia - Detroit,0,America/Detroit,0,-,42.38,-83.1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21500686,PHI @ DET,-13,FALSE,FALSE,-9.634146341463415,-10.675,-2.3249999999999993,7,40,0.149,94.7,105,0.543,-0.394,98.4,108.6,-10.2,98.44,105.3,104.9,0.3,95.75,-10.5,2.6899999999999977
Detroit Pistons,Indiana Pacers,2015-11-03,2015-16,Nov,44,TRUE,Detroit,TRUE,240,Indianapolis - Detroit,2,America/Detroit,0,-,42.38,-83.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500054,IND @ DET,12,FALSE,FALSE,4.048780487804878,-0.475,12.475,1,3,0.25,93,99.3,0.75,-0.5,103.8,102.2,1.6,97.35,105.3,104.9,0.3,95.75,1.3,1.5999999999999943
Detroit Pistons,New York Knicks,2016-02-04,2015-16,Feb,5,TRUE,Detroit,FALSE,488,New York - Detroit,1,America/Detroit,0,-,42.38,-83.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500746,NYK @ DET,-6,FALSE,FALSE,-1.4878048780487805,-4.7,-1.2999999999999998,23,29,0.442,99.3,101.3,0.529,-0.08700000000000002,103.9,106.7,-2.8,94.12,105.3,104.9,0.3,95.75,-3.0999999999999996,-1.6299999999999955
Detroit Pistons,Dallas Mavericks,2016-03-09,2015-16,Mar,10,FALSE,Dallas,FALSE,0,No Travel,1,America/Chicago,0,-,32.79,-96.77,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21500954,DAL vs. DET,-6,FALSE,FALSE,2.3658536585365852,-3.45,-8.365853658536585,33,32,0.508,102.3,102.7,0.516,-0.008000000000000007,105.5,105.9,-0.4,95.34,105.3,104.9,0.3,95.75,-0.7,-0.4099999999999966
Detroit Pistons,Cleveland Cavaliers,2016-04-13,2015-16,Apr,15,FALSE,Cleveland,FALSE,0,No Travel,1,America/New_York,0,-,41.48,-81.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501220,CLE vs. DET,-2,FALSE,FALSE,8.24390243902439,3.9,-10.24390243902439,57,25,0.695,104.3,98.3,0.537,0.15799999999999992,110.2,103.9,6.3,93.82,105.3,104.9,0.3,95.75,6,-1.9300000000000068
Detroit Pistons,Boston Celtics,2015-12-16,2015-16,Dec,50,TRUE,Detroit,FALSE,617,Boston - Detroit,0,America/Detroit,0,-,42.38,-83.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.12,21500374,BOS @ DET,-3,FALSE,FALSE,5.275,0.8536585365853658,-3.8536585365853657,14,12,0.538,103.1,99.2,0.556,-0.018000000000000016,105.8,102.5,3.3,99.43,105.3,104.9,0.3,95.75,3,3.680000000000007
