"","test_actual","test_fold","type","test_preds"
"28283",14.8,"3","w40_td",4.40295918082046
"28284",14.8,"3","w60_tf",5.29553578626203
"28285",26.7,"3","sn_net_rating_diff",-3.73951842572214
"28286",26.7,"3","w60_en",-2.92920672505929
"28287",26.7,"3","w_40",-4.46176210991061
"28288",26.7,"3","w40_t",-3.64647941601114
"28289",26.7,"3","w40_td",-4.01865942866905
"28290",26.7,"3","w60_tf",-4.39862509236361
"28291",8.5,"3","sn_net_rating_diff",3.89951071603533
"28292",8.5,"3","w60_en",2.57568514629211
"28293",8.5,"3","w_40",4.7650125492073
"28294",8.5,"3","w40_t",4.29478484972161
"28295",8.5,"3","w40_td",4.47410907175791
"28296",8.5,"3","w60_tf",3.15754172781422
"28297",-8.1,"3","sn_net_rating_diff",-7.99416756796681
"28298",-8.1,"3","w60_en",-7.38025040096202
"28299",-8.1,"3","w_40",-8.20833159827993
"28300",-8.1,"3","w40_t",-7.99535674231919
"28301",-8.1,"3","w40_td",-7.48244526459812
"28302",-8.1,"3","w60_tf",-7.97226817614823
"28303",17.4,"3","sn_net_rating_diff",12.31211242911
"28304",17.4,"3","w60_en",9.85340099163348
"28305",17.4,"3","w_40",12.4264418463622
"28306",17.4,"3","w40_t",12.7724258745011
"28307",17.4,"3","w40_td",11.6290341285859
"28308",17.4,"3","w60_tf",13.6130364045767
"28309",-11.7,"3","sn_net_rating_diff",-1.32210414035585
"28310",-11.7,"3","w60_en",-1.38277929127171
"28311",-11.7,"3","w_40",-1.55818669999618
"28312",-11.7,"3","w40_t",-1.09795715922328
"28313",-11.7,"3","w40_td",-1.31363153472022
"28314",-11.7,"3","w60_tf",-0.859566159776473
"28315",7.1,"3","sn_net_rating_diff",2.44906214481556
"28316",7.1,"3","w60_en",1.20657133646678
"28317",7.1,"3","w_40",2.37957291882882
"28318",7.1,"3","w40_t",2.60815850225743
"28319",7.1,"3","w40_td",2.27088078960774
"28320",7.1,"3","w60_tf",3.56264095321137
"28321",-15.6,"3","sn_net_rating_diff",-3.15933899723423
"28322",-15.6,"3","w60_en",-3.06842365997275
"28323",-15.6,"3","w_40",-3.20720069371139
"28324",-15.6,"3","w40_t",-3.28664650232686
"28325",-15.6,"3","w40_td",-3.23308888679407
"28326",-15.6,"3","w60_tf",-3.3113959880102
"28327",13.1,"3","sn_net_rating_diff",-4.51309099703935
"28328",13.1,"3","w60_en",-3.59599022943087
"28329",13.1,"3","w_40",-4.49684476647496
"28330",13.1,"3","w40_t",-3.91794665073968
"28331",13.1,"3","w40_td",-3.54356648681624
"28332",13.1,"3","w60_tf",-4.70921850534917
"28333",-29.8,"3","sn_net_rating_diff",-11.8620304245529
"28334",-29.8,"3","w60_en",-10.9859276893085
"28335",-29.8,"3","w_40",-11.9489715703604
"28336",-29.8,"3","w40_t",-11.5999368950331
"28337",-29.8,"3","w40_td",-11.0991159255661
"28338",-29.8,"3","w60_tf",-10.2076791942486
"28339",-4.1,"3","sn_net_rating_diff",-8.47765042504007
"28340",-4.1,"3","w60_en",-7.09708986314691
"28341",-4.1,"3","w_40",-8.46119317474114
"28342",-4.1,"3","w40_t",-8.34568352670997
"28343",-4.1,"3","w40_td",-7.87328189484483
"28344",-4.1,"3","w60_tf",-5.40146217563228
"28345",13.5,"3","sn_net_rating_diff",-3.15933899723423
"28346",13.5,"3","w60_en",-3.2807435428946
"28347",13.5,"3","w_40",-3.52232124677143
"28348",13.5,"3","w40_t",-3.68807817902999
"28349",13.5,"3","w40_td",-4.07695545797595
"28350",13.5,"3","w60_tf",-3.41814592350498
"28351",-11.7,"3","sn_net_rating_diff",-9.63800928201589
"28352",-11.7,"3","w60_en",-8.63832349124775
"28353",-11.7,"3","w_40",-10.1815136062142
"28354",-11.7,"3","w40_t",-10.0246298332042
"28355",-11.7,"3","w40_td",-10.1051649958681
"28356",-11.7,"3","w60_tf",-9.83244774082408
"28357",-23.7,"3","sn_net_rating_diff",-4.12630471138075
"28358",-23.7,"3","w60_en",-4.41052241005753
"28359",-23.7,"3","w_40",-3.85667007096487
"28360",-23.7,"3","w40_t",-3.31632900535772
"28361",-23.7,"3","w40_td",-2.68431200605936
"28362",-23.7,"3","w60_tf",-3.20175478101483
"28363",-22.1,"3","sn_net_rating_diff",-6.64041556816169
"28364",-22.1,"3","w60_en",-5.99081961679652
"28365",-22.1,"3","w_40",-7.45483291375957
"28366",-22.1,"3","w40_t",-7.81417752965856
"28367",-22.1,"3","w40_td",-8.63473376874936
"28368",-22.1,"3","w60_tf",-6.15789073904466
"28369",20.8,"3","sn_net_rating_diff",7.67067700120675
"28370",20.8,"3","w60_en",6.38666362716599
"28371",20.8,"3","w_40",7.5972475848064
"28372",20.8,"3","w40_t",6.68637959531961
"28373",20.8,"3","w40_td",5.89400051866744
"28374",20.8,"3","w60_tf",6.39417648452379
"28375",-10.8,"3","sn_net_rating_diff",-10.2181887105038
"28376",-10.8,"3","w60_en",-8.77499615296289
"28377",-10.8,"3","w_40",-10.6220469609508
"28378",-10.8,"3","w40_t",-10.4581498754739
"28379",-10.8,"3","w40_td",-10.2954369874641
"28380",-10.8,"3","w60_tf",-8.63122444071806
"28381",3.2,"3","sn_net_rating_diff",-2.67585614016097
"28382",3.2,"3","w60_en",-3.18608450901501
"28383",3.2,"3","w_40",-2.7909729347235
"28384",3.2,"3","w40_t",-3.19712530392769
"28385",3.2,"3","w40_td",-3.44325896523243
"28386",3.2,"3","w60_tf",-4.01069711251591
"28387",-14.9,"3","sn_net_rating_diff",-1.51549728318516
"28388",-14.9,"3","w60_en",-0.980457189780691
"28389",-14.9,"3","w_40",-2.39119581200779
"28390",-14.9,"3","w40_t",-2.18095537110132
"28391",-14.9,"3","w40_td",-3.01714771153281
"28392",-14.9,"3","w60_tf",-2.57490164514241
"28393",-13.1,"3","sn_net_rating_diff",-8.28425728221077
"28394",-13.1,"3","w60_en",-8.04901148418772
"28395",-13.1,"3","w_40",-8.49346425988678
"28396",-13.1,"3","w40_t",-8.0175821778858
"28397",-13.1,"3","w40_td",-7.70195190273356
"28398",-13.1,"3","w60_tf",-6.78027087344864
"28399",11.7,"3","sn_net_rating_diff",-10.4115818533331
"28400",11.7,"3","w60_en",-9.7894550875676
"28401",11.7,"3","w_40",-10.4192023616964
"28402",11.7,"3","w40_t",-10.158906533647
"28403",11.7,"3","w40_td",-9.68660683452985
"28404",11.7,"3","w60_tf",-9.17299805164369
"28405",2,"3","sn_net_rating_diff",2.54575871623021
"28406",2,"3","w60_en",1.99747912374574
"28407",2,"3","w_40",2.74302350624447
"28408",2,"3","w40_t",3.31527735480693
"28409",2,"3","w40_td",3.45486444394203
"28410",2,"3","w60_tf",1.45330330813249
"28411",-23.1,"3","sn_net_rating_diff",-13.505872138602
"28412",-23.1,"3","w60_en",-12.4641996869255
"28413",-23.1,"3","w_40",-13.4656892447642
"28414",-23.1,"3","w40_t",-13.6116584900188
"28415",-23.1,"3","w40_td",-13.140444132673
"28416",-23.1,"3","w60_tf",-13.1458203030351
"28417",16.2,"3","sn_net_rating_diff",0.611827287937179
"28418",16.2,"3","w60_en",0.506158796128039
"28419",16.2,"3","w_40",0.232852638641399
"28420",16.2,"3","w40_t",1.13992192514106
"28421",16.2,"3","w40_td",0.603252328204089
"28422",16.2,"3","w60_tf",1.08317993380444
"28423",-4.6,"3","sn_net_rating_diff",-2.28906985450237
"28424",-4.6,"3","w60_en",-2.55004505606049
"28425",-4.6,"3","w_40",-3.05291590890119
"28426",-4.6,"3","w40_t",-3.1063543731463
"28427",-4.6,"3","w40_td",-4.18300258679617
"28428",-4.6,"3","w60_tf",-2.65571947044592
"28429",-6.3,"3","sn_net_rating_diff",-5.38336013977122
"28430",-6.3,"3","w60_en",-5.16203835385081
"28431",-6.3,"3","w_40",-5.75465209796048
"28432",-6.3,"3","w40_t",-5.96130236537142
"28433",-6.3,"3","w40_td",-6.57195898640094
"28434",-6.3,"3","w60_tf",-6.30833658150162
"28435",-5.2,"3","sn_net_rating_diff",3.12593814471812
"28436",-5.2,"3","w60_en",2.16798158987941
"28437",-5.2,"3","w_40",2.36512431910722
"28438",-5.2,"3","w40_t",2.25938130211823
"28439",-5.2,"3","w40_td",1.26666081532014
"28440",-5.2,"3","w60_tf",1.96113521799218
"28441",7.7,"3","sn_net_rating_diff",1.28870328783974
"28442",7.7,"3","w60_en",0.938694656691902
"28443",7.7,"3","w_40",1.818431650137
"28444",7.7,"3","w40_t",2.1586936833968
"28445",7.7,"3","w40_td",2.93251535045305
"28446",7.7,"3","w60_tf",1.38065536433038
"28447",9.6,"3","sn_net_rating_diff",6.99380100130418
"28448",9.6,"3","w60_en",6.16409613162119
"28449",9.6,"3","w_40",7.11639234191647
"28450",9.6,"3","w40_t",6.59057965072171
"28451",9.6,"3","w40_td",6.65238154931607
"28452",9.6,"3","w60_tf",6.56090063527706
"28453",-20.9,"3","sn_net_rating_diff",-10.6049749961624
"28454",-20.9,"3","w60_en",-9.90255392578709
"28455",-20.9,"3","w_40",-10.3985430885441
"28456",-20.9,"3","w40_t",-10.4482396139062
"28457",-20.9,"3","w40_td",-10.4067324895477
"28458",-20.9,"3","w60_tf",-9.49211888273332
"28459",-3.4,"3","sn_net_rating_diff",-7.70407785372286
"28460",-3.4,"3","w60_en",-7.06530289294547
"28461",-3.4,"3","w_40",-7.65332440965597
"28462",-3.4,"3","w40_t",-7.83290158846501
"28463",-3.4,"3","w40_td",-7.7721804301916
"28464",-3.4,"3","w60_tf",-6.87615207799858
"28465",3.2,"3","sn_net_rating_diff",4.47969014452324
"28466",3.2,"3","w60_en",3.86777906847377
"28467",3.2,"3","w_40",4.51524370130667
"28468",3.2,"3","w40_t",4.19376342059098
"28469",3.2,"3","w40_td",4.49103814807744
"28470",3.2,"3","w60_tf",2.96676511435036
"28471",-32.5,"3","sn_net_rating_diff",-8.47765042504007
"28472",-32.5,"3","w60_en",-7.64122316680179
"28473",-32.5,"3","w_40",-7.24755861778435
"28474",-32.5,"3","w40_t",-7.32160744157823
"28475",-32.5,"3","w40_td",-5.4840868639206
"28476",-32.5,"3","w60_tf",-7.62391005199749
"28477",-4.5,"3","sn_net_rating_diff",-2.28906985450237
"28478",-4.5,"3","w60_en",-2.34668158308679
"28479",-4.5,"3","w_40",-2.27492450534888
"28480",-4.5,"3","w40_t",-1.98437472591886
"28481",-4.5,"3","w40_td",-2.16808242232416
"28482",-4.5,"3","w60_tf",-1.98404448293138
"28483",0,"3","sn_net_rating_diff",-7.12389842523495
"28484",0,"3","w60_en",-6.70111332858957
"28485",0,"3","w_40",-7.42901100238114
"28486",0,"3","w40_t",-7.34820190351587
"28487",0,"3","w40_td",-7.65279889605606
"28488",0,"3","w60_tf",-6.63958903586551
"28489",-1.1,"3","sn_net_rating_diff",-1.80558699742911
"28490",-1.1,"3","w60_en",-1.69339019884452
"28491",-1.1,"3","w_40",-2.13137412454892
"28492",-1.1,"3","w40_t",-1.92894364320833
"28493",-1.1,"3","w40_td",-2.16809213211402
"28494",-1.1,"3","w60_tf",-3.07235241181689
"28495",-12,"3","sn_net_rating_diff",-3.25603556864888
"28496",-12,"3","w60_en",-3.15277516016747
"28497",-12,"3","w_40",-3.94703415263458
"28498",-12,"3","w40_t",-3.77769954160941
"28499",-12,"3","w40_td",-4.5668353740569
"28500",-12,"3","w60_tf",-2.79811029292014
"28501",-3,"3","sn_net_rating_diff",1.5787930020837
"28502",-3,"3","w60_en",2.0304648439932
"28503",-3,"3","w_40",1.26751384822495
"28504",-3,"3","w40_t",1.29807446683622
"28505",-3,"3","w40_td",0.906000495796276
"28506",-3,"3","w60_tf",1.67597791043103
"28507",18.8,"3","sn_net_rating_diff",7.7673735726214
"28508",18.8,"3","w60_en",6.33155920914606
"28509",18.8,"3","w_40",7.28240818888823
"28510",18.8,"3","w40_t",8.25894784678189
"28511",18.8,"3","w40_td",7.6838302345837
"28512",18.8,"3","w60_tf",6.23024927364434
"28513",-20.2,"3","sn_net_rating_diff",-0.0650487119653818
"28514",-20.2,"3","w60_en",-0.458111922463207
"28515",-20.2,"3","w_40",-0.366923575352514
"28516",-20.2,"3","w40_t",-0.632981382367272
"28517",-20.2,"3","w40_td",-1.21410825392004
"28518",-20.2,"3","w60_tf",-0.928311451193825
"28519",12.2,"3","sn_net_rating_diff",12.9889884290126
"28520",12.2,"3","w60_en",11.2631388212385
"28521",12.2,"3","w_40",12.1529297169966
"28522",12.2,"3","w40_t",11.8520465726358
"28523",12.2,"3","w40_td",11.0791457100173
"28524",12.2,"3","w60_tf",9.75025579479137
"28525",-9.9,"3","sn_net_rating_diff",-5.48005671118587
"28526",-9.9,"3","w60_en",-5.29146687249888
"28527",-9.9,"3","w_40",-4.94611048867123
"28528",-9.9,"3","w40_t",-4.40743395777384
"28529",-9.9,"3","w40_td",-3.34935546628877
"28530",-9.9,"3","w60_tf",-4.24765450152598
"28531",-0.9,"3","sn_net_rating_diff",-9.73470585343054
"28532",-0.9,"3","w60_en",-9.23270345076676
"28533",-0.9,"3","w_40",-9.33893737556522
"28534",-0.9,"3","w40_t",-9.16564429592035
"28535",-0.9,"3","w40_td",-8.87824891697064
"28536",-0.9,"3","w60_tf",-6.86589267181415
"28537",18.9,"3","sn_net_rating_diff",-5.28666356835657
"28538",18.9,"3","w60_en",-4.41929472478099
"28539",18.9,"3","w_40",-4.56315919322823
"28540",18.9,"3","w40_t",-3.36010176723778
"28541",18.9,"3","w40_td",-1.80875546323582
"28542",18.9,"3","w60_tf",-3.75938520441524
"28543",8.1,"3","sn_net_rating_diff",2.44906214481556
"28544",8.1,"3","w60_en",2.35170711389497
"28545",8.1,"3","w_40",2.75555538302626
"28546",8.1,"3","w40_t",2.53794565520647
"28547",8.1,"3","w40_td",3.43519577524538
"28548",8.1,"3","w60_tf",2.00327136175825
"28549",-12.1,"3","sn_net_rating_diff",1.86888271632765
"28550",-12.1,"3","w60_en",1.03810857195201
"28551",-12.1,"3","w_40",2.04114342817138
"28552",-12.1,"3","w40_t",2.09027865967571
"28553",-12.1,"3","w40_td",2.81326719430158
"28554",-12.1,"3","w60_tf",1.08125547770374
"28555",-13.3,"3","sn_net_rating_diff",-10.7983681389917
"28556",-13.3,"3","w60_en",-10.184871651308
"28557",-13.3,"3","w_40",-10.2033062281819
"28558",-13.3,"3","w40_t",-10.9211595650008
"28559",-13.3,"3","w40_td",-9.92699958148835
"28560",-13.3,"3","w60_tf",-11.6854316999764
"28561",-2.2,"3","sn_net_rating_diff",-13.3124789957726
"28562",-2.2,"3","w60_en",-10.971143565888
"28563",-2.2,"3","w_40",-12.8961481428079
"28564",-2.2,"3","w40_t",-12.8280539347443
"28565",-2.2,"3","w40_td",-12.232718693963
"28566",-2.2,"3","w60_tf",-10.055807123258
"28567",-9.8,"3","sn_net_rating_diff",2.93254500188882
"28568",-9.8,"3","w60_en",2.48688639640493
"28569",-9.8,"3","w_40",2.81582104332243
"28570",-9.8,"3","w40_t",2.1801112365829
"28571",-9.8,"3","w40_td",2.533928276008
"28572",-9.8,"3","w60_tf",1.43134558722797
"28573",-17.3,"3","sn_net_rating_diff",-0.548531569038639
"28574",-17.3,"3","w60_en",-0.792611078275861
"28575",-17.3,"3","w_40",-0.459622227767952
"28576",-17.3,"3","w40_t",-0.286831296813617
"28577",-17.3,"3","w40_td",0.355880686350832
"28578",-17.3,"3","w60_tf",-2.68572755158326
"28579",0.9,"3","sn_net_rating_diff",-7.60738128230821
"28580",0.9,"3","w60_en",-7.02301148731099
"28581",0.9,"3","w_40",-7.1140950131001
"28582",0.9,"3","w40_t",-7.97121420612869
"28583",0.9,"3","w40_td",-7.61635048270082
"28584",0.9,"3","w60_tf",-8.25088144006625
"28585",3,"3","sn_net_rating_diff",5.34995928725511
"28586",3,"3","w60_en",2.97253741265496
"28587",3,"3","w_40",4.94420790085535
"28588",3,"3","w40_t",4.21319082709653
"28589",3,"3","w40_td",4.16337691986067
"28590",3,"3","w60_tf",3.37221912099661
"28591",-13,"3","sn_net_rating_diff",-10.1214921390891
"28592",-13,"3","w60_en",-8.51923566469378
"28593",-13,"3","w_40",-9.47499926764126
"28594",-13,"3","w40_t",-9.07703521205267
"28595",-13,"3","w40_td",-8.25845860020108
"28596",-13,"3","w60_tf",-9.42240973826734
"28597",17,"3","sn_net_rating_diff",0.708523859351831
"28598",17,"3","w60_en",-0.198528576298923
"28599",17,"3","w_40",0.0153122190810273
"28600",17,"3","w40_t",0.593207715142727
"28601",17,"3","w40_td",-0.285027029197725
"28602",17,"3","w60_tf",1.00781768790208
"28603",6.5,"3","sn_net_rating_diff",-0.451834997623988
"28604",6.5,"3","w60_en",-0.643909413876983
"28605",6.5,"3","w_40",-0.453334960974365
"28606",6.5,"3","w40_t",-1.3353343200822
"28607",6.5,"3","w40_td",-1.38072721334433
"28608",6.5,"3","w60_tf",-0.680787513169721
"28609",-9.4,"3","sn_net_rating_diff",-1.99898014025841
"28610",-9.4,"3","w60_en",-1.92401958571582
"28611",-9.4,"3","w_40",-2.50231320068849
"28612",-9.4,"3","w40_t",-2.44834038594204
"28613",-9.4,"3","w40_td",-2.85152408021613
"28614",-9.4,"3","w60_tf",-0.740921014649957
"28615",-3,"3","sn_net_rating_diff",-5.18996699694192
"28616",-3,"3","w60_en",-6.38829207379411
"28617",-3,"3","w_40",-4.47839209365221
"28618",-3,"3","w40_t",-5.25713408340815
"28619",-3,"3","w40_td",-4.98862603893732
"28620",-3,"3","w60_tf",-6.56120557577977
"28621",10.4,"3","sn_net_rating_diff",9.02442900101187
"28622",10.4,"3","w60_en",8.62874785498911
"28623",10.4,"3","w_40",8.26145543917126
"28624",10.4,"3","w40_t",8.85427333342636
"28625",10.4,"3","w40_td",9.09485213779682
"28626",10.4,"3","w60_tf",9.67364339279749
"28627",-5.1,"3","sn_net_rating_diff",2.54575871623021
"28628",-5.1,"3","w60_en",2.07870645520399
"28629",-5.1,"3","w_40",2.3274007183457
"28630",-5.1,"3","w40_t",2.85148390944532
"28631",-5.1,"3","w40_td",2.91777842524689
"28632",-5.1,"3","w60_tf",3.56096147318978
"28633",-8.2,"3","sn_net_rating_diff",-4.70648413986866
"28634",-8.2,"3","w60_en",-4.34931308058745
"28635",-8.2,"3","w_40",-4.69360666271476
"28636",-8.2,"3","w40_t",-3.78328140969614
"28637",-8.2,"3","w40_td",-4.25645919531211
"28638",-8.2,"3","w60_tf",-3.5247094887627
"28639",6.3,"3","sn_net_rating_diff",1.67548957349835
"28640",6.3,"3","w60_en",1.55064037585256
"28641",6.3,"3","w_40",1.43636648292499
"28642",6.3,"3","w40_t",1.80504672500822
"28643",6.3,"3","w40_td",2.17004986598399
"28644",6.3,"3","w60_tf",0.603345818105233
"28645",13.5,"3","sn_net_rating_diff",1.86888271632765
"28646",13.5,"3","w60_en",0.907735493887448
"28647",13.5,"3","w_40",1.91982001320671
"28648",13.5,"3","w40_t",1.61115075804749
"28649",13.5,"3","w40_td",2.24620059980906
"28650",13.5,"3","w60_tf",1.8339866653068
"28651",-18,"3","sn_net_rating_diff",-13.215782424358
"28652",-18,"3","w60_en",-11.8446586197167
"28653",-18,"3","w_40",-12.3088698690383
"28654",-18,"3","w40_t",-11.0693789991649
"28655",-18,"3","w40_td",-11.2273970911379
"28656",-18,"3","w60_tf",-11.9294951120289
"28657",-9.6,"3","sn_net_rating_diff",-5.48005671118587
"28658",-9.6,"3","w60_en",-4.9110134215371
"28659",-9.6,"3","w_40",-5.17554387736679
"28660",-9.6,"3","w40_t",-5.39871209871087
"28661",-9.6,"3","w40_td",-4.71029140535567
"28662",-9.6,"3","w60_tf",-5.31038448958114
"28663",-6.7,"3","sn_net_rating_diff",-7.4139881394789
"28664",-6.7,"3","w60_en",-5.87084989027668
"28665",-6.7,"3","w_40",-7.03184960755302
"28666",-6.7,"3","w40_t",-6.50824650821788
"28667",-6.7,"3","w40_td",-5.81293499740966
"28668",-6.7,"3","w60_tf",-8.43182350362692
"28669",-4,"3","sn_net_rating_diff",0.321737573693225
"28670",-4,"3","w60_en",0.343928343264919
"28671",-4,"3","w_40",-0.127156189956842
"28672",-4,"3","w40_t",-0.576871270546578
"28673",-4,"3","w40_td",-0.861041913373343
"28674",-4,"3","w60_tf",-0.170796828328055
"28675",-17.1,"3","sn_net_rating_diff",-7.99416756796681
"28676",-17.1,"3","w60_en",-7.39150758961186
"28677",-17.1,"3","w_40",-8.01213201632387
"28678",-17.1,"3","w40_t",-8.22994675070578
"28679",-17.1,"3","w40_td",-9.13865491258897
"28680",-17.1,"3","w60_tf",-7.48653659406298
"28681",8.9,"3","sn_net_rating_diff",-2.48246299733167
"28682",8.9,"3","w60_en",-2.52013774366969
"28683",8.9,"3","w_40",-2.49130635978429
"28684",8.9,"3","w40_t",-3.17899507429888
"28685",8.9,"3","w40_td",-3.1238211770057
"28686",8.9,"3","w60_tf",-3.51839208022022
"28687",3.3,"3","sn_net_rating_diff",-2.67585614016097
"28688",3.3,"3","w60_en",-2.07596252388321
"28689",3.3,"3","w_40",-2.37294770296405
"28690",3.3,"3","w40_t",-3.03165529288492
"28691",3.3,"3","w40_td",-2.5403918912499
"28692",3.3,"3","w60_tf",-3.23574843619055
"28693",21.4,"3","sn_net_rating_diff",8.44424957252396
"28694",21.4,"3","w60_en",7.01522367991785
"28695",21.4,"3","w_40",8.42353508615683
"28696",21.4,"3","w40_t",7.31401110123041
"28697",21.4,"3","w40_td",8.41072640457862
"28698",21.4,"3","w60_tf",9.54366429072931
"28699",15.2,"3","sn_net_rating_diff",2.54575871623021
"28700",15.2,"3","w60_en",0.848905421901999
"28701",15.2,"3","w_40",2.19286386214726
"28702",15.2,"3","w40_t",0.965842049150159
"28703",15.2,"3","w40_td",1.04938062355167
"28704",15.2,"3","w60_tf",0.813073078579745
"28705",40,"3","sn_net_rating_diff",9.99139471515838
"28706",40,"3","w60_en",9.10487142186456
"28707",40,"3","w_40",9.25567551043325
"28708",40,"3","w40_t",9.11882187023028
"28709",40,"3","w40_td",9.91747085746971
"28710",40,"3","w60_tf",10.9260486711103
"28711",-8.3,"3","sn_net_rating_diff",-6.54371899674704
"28712",-8.3,"3","w60_en",-6.33429847259855
"28713",-8.3,"3","w_40",-6.72180637910832
"28714",-8.3,"3","w40_t",-5.62656013381712
"28715",-8.3,"3","w40_td",-6.48246560054931
"28716",-8.3,"3","w60_tf",-6.19584183883885
"28717",-2.8,"3","sn_net_rating_diff",9.12112557242652
"28718",-2.8,"3","w60_en",8.10792512509275
"28719",-2.8,"3","w_40",8.35903557267093
"28720",-2.8,"3","w40_t",8.00230411387355
"28721",-2.8,"3","w40_td",8.62587597812087
"28722",-2.8,"3","w60_tf",9.74016642656142
"28723",-8.3,"3","sn_net_rating_diff",-0.355138426209336
"28724",-8.3,"3","w60_en",-0.998907478155379
"28725",-8.3,"3","w_40",-0.326925501146455
"28726",-8.3,"3","w40_t",-0.902056844781276
"28727",-8.3,"3","w40_td",-0.504081975710523
"28728",-8.3,"3","w60_tf",-0.637752274090981
"28729",-4.4,"3","sn_net_rating_diff",1.5787930020837
"28730",-4.4,"3","w60_en",0.36841422556952
"28731",-4.4,"3","w_40",1.38363196815813
"28732",-4.4,"3","w40_t",1.99988540172183
"28733",-4.4,"3","w40_td",1.98995641889484
"28734",-4.4,"3","w60_tf",1.88780281179862
"28735",8,"3","sn_net_rating_diff",0.515130716522528
"28736",8,"3","w60_en",0.107833717893557
"28737",8,"3","w_40",0.755903835819068
"28738",8,"3","w40_t",0.376389368445188
"28739",8,"3","w40_td",1.08033428349964
"28740",8,"3","w60_tf",0.151901619042103
"28741",-27.6,"3","sn_net_rating_diff",-14.8596241384071
"28742",-27.6,"3","w60_en",-13.2713228319093
"28743",-27.6,"3","w_40",-14.1859541225451
"28744",-27.6,"3","w40_t",-14.1012031939195
"28745",-27.6,"3","w40_td",-15.0758265298511
