"""Team""","""season""",Team,Opponent,Date,game_id,season,game_net_rating,games_played,score_diff,hollow_wind60_cent,hollow_wind50_cent,hollow_wind40_cent,hollow_wind30_cent,hollow_wind20_cent,wind_10_center,wind_40_hollow,wind_35_hollow,wind_30_hollow,wind_25_hollow,wind_20_hollow,wind_15_hollow,wind_10_hollow_5,wind_5
Team,season,Atlanta Hawks,Golden State Warriors,2010-12-29,21000462,2010-11,11.5,29,10,-23,82.8,38.2,55.6,46.1,61.3,0,0,13.4,59,45.8,59.8,50.8,-15.6
Team,season,Miami Heat,Houston Rockets,2010-12-29,21000469,2010-11,5.9,29,6,4.3,41.5,49.3,119.8,25.9,51.1,0,0,47,33,-2.8,73.3,62.5,-1.4
Team,season,Washington Wizards,Indiana Pacers,2010-12-29,21000464,2010-11,13.7,27,14,-19.6,-109.6,-123.8,-68.8,-48,-26.8,0,0,-16.3,-31.5,-77.3,-44.8,-30.4,0.299999999999997
Team,season,Utah Jazz,Los Angeles Clippers,2010-12-29,21000472,2010-11,9,28,8,-38.9,93.2,49.6,71.6,-25.5,-42.7,0,0,16,55.7,27.8,97,-10.4,11.3
Team,season,Sacramento Kings,Memphis Grizzlies,2010-12-29,21000471,2010-11,-0.1,25,2,-37.9,-125.1,-42.5,-143.7,-65.9,-87.4,0,0,15.8,0.600000000000012,-24.9,-109.5,-4.70000000000001,-59.8
Team,season,Houston Rockets,Miami Heat,2010-12-29,21000469,2010-11,-5.9,29,-6,-4.3,-41.5,-49.3,-119.8,-25.9,-51.1,0,0,-47,-33,2.8,-73.3,-62.5,1.4
Team,season,Denver Nuggets,Minnesota Timberwolves,2010-12-29,21000466,2010-11,3.7,28,6,111.3,24.9,124.7,97.4,125.4,83.8,0,0,116.5,14.3,53.8,29.2,49.1,43.2
Team,season,Phoenix Suns,Philadelphia 76ers,2010-12-29,21000470,2010-11,-12.5,29,-13,-1,-36.2,51.4,3.8,-46.6,11.1,0,0,5.7,2.90000000000001,29.6,16.3,-13.3,16
Team,season,Philadelphia 76ers,Phoenix Suns,2010-12-29,21000470,2010-11,12.5,28,13,1,36.2,-51.4,-3.8,46.6,-11.1,0,0,-5.7,-2.90000000000001,-29.6,-16.3,13.3,-16
Team,season,Memphis Grizzlies,Sacramento Kings,2010-12-29,21000471,2010-11,0.1,30,-2,37.9,125.1,42.5,143.7,65.9,87.4,0,0,-15.8,-0.600000000000012,24.9,109.5,4.70000000000001,59.8
Team,season,Los Angeles Clippers,Utah Jazz,2010-12-29,21000472,2010-11,-9,30,-8,38.9,-93.2,-49.6,-71.6,25.5,42.7,0,0,-16,-55.7,-27.8,-97,10.4,-11.3
Team,season,Indiana Pacers,Washington Wizards,2010-12-29,21000464,2010-11,-13.7,27,-14,19.6,109.6,123.8,68.8,48,26.8,0,0,16.3,31.5,77.3,44.8,30.4,-0.299999999999997
Team,season,San Antonio Spurs,Dallas Mavericks,2010-12-30,21000474,2010-11,6.4,28,6,24,-17.8,51.3,-24.3,139,32.3,0,0,21.3,25.7,45.2,-27,27.3,-0.300000000000001
Team,season,Orlando Magic,New York Knicks,2010-12-30,21000473,2010-11,9.3,29,9,11.4,90.1,81,-0.399999999999999,40,64.8,0,0,37.1,35.5,29.1,12.7,-68.3,45.7
Team,season,New York Knicks,Orlando Magic,2010-12-30,21000473,2010-11,-9.3,28,-9,-11.4,-90.1,-81,0.399999999999999,-40,-64.8,0,0,-37.1,-35.5,-29.1,-12.7,68.3,-45.7
Team,season,Utah Jazz,Portland Trail Blazers,2010-12-30,21000475,2010-11,-9.8,29,-11,-74.8,-6.5,-19.2,9.9,17.7,-17.6,0,0,-38.4,-0.199999999999992,19.5,31.1,41.3,20.9
Team,season,Dallas Mavericks,San Antonio Spurs,2010-12-30,21000474,2010-11,-6.4,27,-6,-24,17.8,-51.3,24.3,-139,-32.3,0,0,-21.3,-25.7,-45.2,27,-27.3,0.300000000000001
Team,season,Portland Trail Blazers,Utah Jazz,2010-12-30,21000475,2010-11,9.8,30,11,74.8,6.5,19.2,-9.9,-17.7,17.6,0,0,38.4,0.199999999999992,-19.5,-31.1,-41.3,-20.9
Team,season,Oklahoma City Thunder,Atlanta Hawks,2010-12-31,21000481,2010-11,8.4,29,9,23.6,27.8,95.8,-29.6,68,-121.5,0,0,-45,-6.4,41.3,-71.4,80.5,-43.5
Team,season,Phoenix Suns,Detroit Pistons,2010-12-31,21000482,2010-11,19.5,30,17,-18.8,114.8,36.6,138.1,12.3,-73.1,0,0,2.10000000000001,70.9,-34.9,91,2.9,-73
Team,season,Toronto Raptors,Houston Rockets,2010-12-31,21000480,2010-11,-8.9,29,-9,-39.2,-88.2,-16.6,-61.5,-171.8,-69.8,0,0,28.4,-62.5,18,-13.9,-72.7,-72.6
Team,season,Washington Wizards,Indiana Pacers,2010-12-31,21000478,2010-11,-10.1,28,-9,-27.2,-115.8,-98.3,-70.6,-56,14.8,0,0,-34,-34,-63.6,-24.7,-45.2,28.9
Team,season,Philadelphia 76ers,Los Angeles Lakers,2010-12-31,21000483,2010-11,-4.3,29,-4,-161.2,-29,-74.8,-16.6,14.3,-99.4,0,0,-88.8,-1.59999999999999,-116.6,-39.7,-10.4,-14.5
Team,season,Atlanta Hawks,Oklahoma City Thunder,2010-12-31,21000481,2010-11,-8.4,30,-9,-23.6,-27.8,-95.8,29.6,-68,121.5,0,0,45,6.4,-41.3,71.4,-80.5,43.5
Team,season,Los Angeles Lakers,Philadelphia 76ers,2010-12-31,21000483,2010-11,4.3,31,4,161.2,29,74.8,16.6,-14.3,99.4,0,0,88.8,1.59999999999999,116.6,39.7,10.4,14.5
Team,season,Detroit Pistons,Phoenix Suns,2010-12-31,21000482,2010-11,-19.5,28,-17,18.8,-114.8,-36.6,-138.1,-12.3,73.1,0,0,-2.10000000000001,-70.9,34.9,-91,-2.9,73
Team,season,Houston Rockets,Toronto Raptors,2010-12-31,21000480,2010-11,8.9,30,9,39.2,88.2,16.6,61.5,171.8,69.8,0,0,-28.4,62.5,-18,13.9,72.7,72.6
Team,season,Indiana Pacers,Washington Wizards,2010-12-31,21000478,2010-11,10.1,28,9,27.2,115.8,98.3,70.6,56,-14.8,0,0,34,34,63.6,24.7,45.2,-28.9
Team,season,Cleveland Cavaliers,Chicago Bulls,2011-01-01,21000485,2010-11,-9.2,29,-9,-179.5,-107.8,-102.5,-209.8,-273.8,-272,0,0,-10.1,-34.5,-58.1,-94.7,-140.6,-104.8
Team,season,Chicago Bulls,Cleveland Cavaliers,2011-01-01,21000485,2010-11,9.2,31,9,179.5,107.8,102.5,209.8,273.8,272,0,0,10.1,34.5,58.1,94.7,140.6,104.8
Team,season,Milwaukee Bucks,Dallas Mavericks,2011-01-01,21000489,2010-11,13.6,27,12,-39.1,-35.7,-71.6,-165.5,18.1,-58.3,0,0,-29,13.7,-36.3,-101.4,-29.4,-33.5
Team,season,Sacramento Kings,Denver Nuggets,2011-01-01,21000490,2010-11,-16.8,26,-18,-97.5000000000001,-73.8999999999999,-97.2,-126.6,-114.8,-53.6,0,0,-33.6,-15.3,-65.5,-86.7,-65.7,-28.4
Team,season,Miami Heat,Golden State Warriors,2011-01-01,21000486,2010-11,7.4,30,7,117,17,124.7,202.2,121.6,37.3,0,-2.69999999999999,60.8,50.9,47.1,119.6,125.5,38.1
Team,season,Utah Jazz,Memphis Grizzlies,2011-01-01,21000491,2010-11,5.5,30,6,-12.4,-31.8,-36.8,20.5,-73.9,-48.3,0,0,20,16.9,3.90000000000001,80.3,3.6,9.7
Team,season,Golden State Warriors,Miami Heat,2011-01-01,21000486,2010-11,-7.4,32,-7,-117,-17,-124.7,-202.2,-121.6,-37.3,0,2.69999999999999,-60.8,-50.9,-47.1,-119.6,-125.5,-38.1
Team,season,Dallas Mavericks,Milwaukee Bucks,2011-01-01,21000489,2010-11,-13.6,28,-12,39.1,35.7,71.6,165.5,-18.1,58.3,0,0,29,-13.7,36.3,101.4,29.4,33.5
Team,season,San Antonio Spurs,Oklahoma City Thunder,2011-01-01,21000488,2010-11,27.7,29,27,3.20000000000002,37.1,41.7,75.3,27.6,24.6,0,0,46.5,67.1,3.40000000000001,68.5,-26.2,30.2
Team,season,Denver Nuggets,Sacramento Kings,2011-01-01,21000490,2010-11,16.8,29,18,97.5000000000001,73.8999999999999,97.2,126.6,114.8,53.6,0,0,33.6,15.3,65.5,86.7,65.7,28.4
Team,season,Oklahoma City Thunder,San Antonio Spurs,2011-01-01,21000488,2010-11,-27.7,30,-27,-3.20000000000002,-37.1,-41.7,-75.3,-27.6,-24.6,0,0,-46.5,-67.1,-3.40000000000001,-68.5,26.2,-30.2
Team,season,Memphis Grizzlies,Utah Jazz,2011-01-01,21000491,2010-11,-5.5,31,-6,12.4,31.8,36.8,-20.5,73.9,48.3,0,0,-20,-16.9,-3.90000000000001,-80.3,-3.6,-9.7
Team,season,Los Angeles Clippers,Atlanta Hawks,2011-01-02,21000493,2010-11,-9.7,31,-9,-56.6,-6.80000000000003,-69.7,-88.5,41.7,-39.4,0,0,-90,-14.3,-46.1,-35.3,32.7,-27.7
Team,season,Toronto Raptors,Boston Celtics,2011-01-02,21000494,2010-11,-15.6,30,-14,-42.1,-123.2,-82.8,-147.8,-233.9,-81.3,0,0,-4,-74.8,-15.1,-72.9,-95.4,-44.7
Team,season,Dallas Mavericks,Cleveland Cavaliers,2011-01-02,21000495,2010-11,7.6,29,9,113.3,94.4000000000001,127.9,266.3,131.7,134.1,0,0,50.6,28.7,72.1,146.7,82.7,40.8
Team,season,Cleveland Cavaliers,Dallas Mavericks,2011-01-02,21000495,2010-11,-7.6,30,-9,-113.3,-94.4000000000001,-127.9,-266.3,-131.7,-134.1,0,0,-50.6,-28.7,-72.1,-146.7,-82.7,-40.8
Team,season,Portland Trail Blazers,Houston Rockets,2011-01-02,21000496,2010-11,14.4,31,15,41.2,-10.7,36.6,-35.3,-62.3,9.7,0,0,28.8,23.3,-2.49999999999999,-2.40000000000001,-75.3,1.4
Team,season,New York Knicks,Indiana Pacers,2011-01-02,21000492,2010-11,5.3,29,6,99.3,-13.6,-68.3,38,35.5,67.4,0,0,23.6,-39,-47.8,26.5,31.6,37
Team,season,Atlanta Hawks,Los Angeles Clippers,2011-01-02,21000493,2010-11,9.7,31,9,56.6,6.80000000000003,69.7,88.5,-41.7,39.4,0,0,90,14.3,46.1,35.3,-32.7,27.7
Team,season,Memphis Grizzlies,Los Angeles Lakers,2011-01-02,21000498,2010-11,19.2,32,19,-111.8,-62.2,-40.8,-7.49999999999999,-67.2,-17.8,0,-16.1,-76.6,-48.5,-31.9,-58.1,-49.6,59.4
Team,season,Los Angeles Lakers,Memphis Grizzlies,2011-01-02,21000498,2010-11,-19.2,32,-19,111.8,62.2,40.8,7.49999999999999,67.2,17.8,0,16.1,76.6,48.5,31.9,58.1,49.6,-59.4
Team,season,Indiana Pacers,New York Knicks,2011-01-02,21000492,2010-11,-5.3,29,-6,-99.3,13.6,68.3,-38,-35.5,-67.4,0,0,-23.6,39,47.8,-26.5,-31.6,-37
Team,season,Sacramento Kings,Phoenix Suns,2011-01-02,21000497,2010-11,3.3,27,5,1.50000000000002,-111.5,-79.1,-147.9,-51.3,18.3,0,0,6.79999999999999,-55.3,-24.8,-83.7,-23.9,-10.3
Team,season,Houston Rockets,Portland Trail Blazers,2011-01-02,21000496,2010-11,-14.4,31,-15,-41.2,10.7,-36.6,35.3,62.3,-9.7,0,0,-28.8,-23.3,2.49999999999999,2.40000000000001,75.3,-1.4
Team,season,Phoenix Suns,Sacramento Kings,2011-01-02,21000497,2010-11,-3.3,31,-5,-1.50000000000002,111.5,79.1,147.9,51.3,-18.3,0,0,-6.79999999999999,55.3,24.8,83.7,23.9,10.3
Team,season,Boston Celtics,Toronto Raptors,2011-01-02,21000494,2010-11,15.6,28,14,42.1,123.2,82.8,147.8,233.9,81.3,0,0,4,74.8,15.1,72.9,95.4,44.7
Team,season,Minnesota Timberwolves,Boston Celtics,2011-01-03,21000501,2010-11,-4.4,32,-3,-99.6,-112.9,-161.6,-102.7,-169,-98.8,0,-2.09999999999999,-92,-57.7,-79.9,-74.9,-84.8,-45.5
Team,season,Houston Rockets,Denver Nuggets,2011-01-03,21000503,2010-11,-6,32,-7,-71.4,16.4,-24.4,7.69999999999999,21.7,-102.5,0,-0.899999999999999,-40.4,-2.3,-20.1,34.6,19.9,-28
Team,season,Utah Jazz,Detroit Pistons,2011-01-03,21000504,2010-11,6.9,31,5,19.2,29.7,68.1,85,-64.9,50.5,0,0,24.7,28,66.5,75.6,37.2,14.2
Team,season,Orlando Magic,Golden State Warriors,2011-01-03,21000500,2010-11,20.8,30,20,93.2,107.4,165.3,102.8,26.4,68.3,0,-20.5,52.9,58.9,75.8,67.4,-5.9,39.7
Team,season,Denver Nuggets,Houston Rockets,2011-01-03,21000503,2010-11,6,30,7,71.4,-16.4,24.4,-7.69999999999999,-21.7,102.5,0,0.899999999999999,40.4,2.3,20.1,-34.6,-19.9,28
Team,season,Boston Celtics,Minnesota Timberwolves,2011-01-03,21000501,2010-11,4.4,29,3,99.6,112.9,161.6,102.7,169,98.8,0,2.09999999999999,92,57.7,79.9,74.9,84.8,45.5
Team,season,Golden State Warriors,Orlando Magic,2011-01-03,21000500,2010-11,-20.8,33,-20,-93.2,-107.4,-165.3,-102.8,-26.4,-68.3,0,20.5,-52.9,-58.9,-75.8,-67.4,5.9,-39.7
Team,season,Detroit Pistons,Utah Jazz,2011-01-03,21000504,2010-11,-6.9,29,-5,-19.2,-29.7,-68.1,-85,64.9,-50.5,0,0,-24.7,-28,-66.5,-75.6,-37.2,-14.2
Team,season,Sacramento Kings,Atlanta Hawks,2011-01-04,21000510,2010-11,-7.3,28,-6,-72.1,7.2,-108.4,-54,-47.6,-112.7,0,-15.2,-37.7,-23.8,-70.8,-58.9,-40.9,-68.1
Team,season,Toronto Raptors,Chicago Bulls,2011-01-04,21000507,2010-11,-22.3,31,-20,-134.5,-161.7,-23.5,-125,-278.8,-122,0,13,-16.3,-73.9,42.9,-38.6,-147.5,-74.1
Team,season,Portland Trail Blazers,Dallas Mavericks,2011-01-04,21000509,2010-11,-4.8,32,-3,69,-90,-69,-89.4,22.9,63.8,0,15.6,9.79999999999998,-18.3,-67.7,-21.1,-0.799999999999997,16.4
Team,season,Los Angeles Lakers,Detroit Pistons,2011-01-04,21000511,2010-11,26.7,33,25,177.7,112.5,124.5,101.1,100.9,13.5,0,9.29999999999998,128,27.8,58.8,83.1,84.8,-81.9
Team,season,Detroit Pistons,Los Angeles Lakers,2011-01-04,21000511,2010-11,-26.7,30,-25,-177.7,-112.5,-124.5,-101.1,-100.9,-13.5,0,-9.29999999999998,-128,-27.8,-58.8,-83.1,-84.8,81.9
Team,season,Oklahoma City Thunder,Memphis Grizzlies,2011-01-04,21000508,2010-11,-4,31,-5,72.8,6.8,12.2,13.1,24.5,-88.1,0,16.2,-21.9,29.2,8,17.7,64.5,-73.3
Team,season,Milwaukee Bucks,Miami Heat,2011-01-04,21000505,2010-11,-13.5,28,-12,-78.9,64.6,-68.5,-238.5,-86.8,-46.7,0,0,-85.3,40.1,-63.6,-123.9,-88.6,-43.1
Team,season,Miami Heat,Milwaukee Bucks,2011-01-04,21000505,2010-11,13.5,31,12,78.9,-64.6,68.5,238.5,86.8,46.7,0,0,85.3,-40.1,63.6,123.9,88.6,43.1
Team,season,San Antonio Spurs,New York Knicks,2011-01-04,21000506,2010-11,-12.1,30,-13,4.59999999999998,128.1,61.6,55.8,116.4,55.8,0,0,18.8,100.1,39.2,33.9,37.5,32
Team,season,Memphis Grizzlies,Oklahoma City Thunder,2011-01-04,21000508,2010-11,4,33,5,-72.8,-6.8,-12.2,-13.1,-24.5,88.1,0,-16.2,21.9,-29.2,-8,-17.7,-64.5,73.3
Team,season,Dallas Mavericks,Portland Trail Blazers,2011-01-04,21000509,2010-11,4.8,30,3,-69,90,69,89.4,-22.9,-63.8,0,-15.6,-9.79999999999998,18.3,67.7,21.1,0.799999999999997,-16.4
Team,season,Atlanta Hawks,Sacramento Kings,2011-01-04,21000510,2010-11,7.3,32,6,72.1,-7.2,108.4,54,47.6,112.7,0,15.2,37.7,23.8,70.8,58.9,40.9,68.1
Team,season,New York Knicks,San Antonio Spurs,2011-01-04,21000506,2010-11,12.1,30,13,-4.59999999999998,-128.1,-61.6,-55.8,-116.4,-55.8,0,0,-18.8,-100.1,-39.2,-33.9,-37.5,-32
Team,season,Chicago Bulls,Toronto Raptors,2011-01-04,21000507,2010-11,22.3,32,20,134.5,161.7,23.5,125,278.8,122,0,-13,16.3,73.9,-42.9,38.6,147.5,74.1
Team,season,Utah Jazz,Atlanta Hawks,2011-01-05,21000520,2010-11,-25.8,32,-23,-32.7,60.2,-1.5,42.3,-35.8,-35.3,0,-41,-17.9,3.2,46.3,27.5,32,-29.8
Team,season,San Antonio Spurs,Boston Celtics,2011-01-05,21000516,2010-11,-2.2,31,-2,-27.7,52.0000000000001,-27.5,23.6,-42.7,48.3,0,0,13.7,63,-36.7,1.89999999999999,-35.4,40.1
Team,season,Toronto Raptors,Cleveland Cavaliers,2011-01-05,21000512,2010-11,15.1,32,15,59.2,5.20000000000005,32.6,113,-15,105.9,0,-6.09999999999999,5,15.4,52.6,81.9,2.8,0.399999999999999
Team,season,Los Angeles Clippers,Denver Nuggets,2011-01-05,21000522,2010-11,15,32,13,-153.1,-118.5,-32.6,-74.8,-37.2,-82.9,0,-11.1,-95,-25.7,-39.3,-0.599999999999998,10.8,-55.3
Team,season,Portland Trail Blazers,Houston Rockets,2011-01-05,21000519,2010-11,4.4,33,3,30.9,14.5,-41,-40.4,-7.8,21.2,0,30.3,12.1,30,-46.4,-43.8,3.2,17.9
Team,season,Denver Nuggets,Los Angeles Clippers,2011-01-05,21000522,2010-11,-15,31,-13,153.1,118.5,32.6,74.8,37.2,82.9,0,11.1,95,25.7,39.3,0.599999999999998,-10.8,55.3
Team,season,Phoenix Suns,Los Angeles Lakers,2011-01-05,21000521,2010-11,-3.3,32,-4,-106.5,-70.1,-45.5,13.1,-24,-122.5,0,-49.4,-48.5,-33.1,-42.8,-15.1,-50.9,4.8
Team,season,Orlando Magic,Milwaukee Bucks,2011-01-05,21000514,2010-11,9.5,31,10,30.6,17.8,180.7,9.09999999999999,43.2,137.8,0,0,60.6,-23.3,122.6,-31.1,-17.5,101.6
Team,season,Milwaukee Bucks,Orlando Magic,2011-01-05,21000514,2010-11,-9.5,29,-10,-30.6,-17.8,-180.7,-9.09999999999999,-43.2,-137.8,0,0,-60.6,23.3,-122.6,31.1,17.5,-101.6
Team,season,Washington Wizards,Philadelphia 76ers,2011-01-05,21000515,2010-11,-12.8,29,-12,-78.5999999999999,-86.6,-167.5,-96.5,-107,-28.7,0,0,-6.30000000000001,-21.9,-26.8,-40.1,-16.2,-16.9
Team,season,Los Angeles Lakers,Phoenix Suns,2011-01-05,21000521,2010-11,3.3,34,4,106.5,70.1,45.5,-13.1,24,122.5,0,49.4,48.5,33.1,42.8,15.1,50.9,-4.8
Team,season,Houston Rockets,Portland Trail Blazers,2011-01-05,21000519,2010-11,-4.4,33,-3,-30.9,-14.5,41,40.4,7.8,-21.2,0,-30.3,-12.1,-30,46.4,43.8,-3.2,-17.9
Team,season,Boston Celtics,San Antonio Spurs,2011-01-05,21000516,2010-11,2.2,30,2,27.7,-52.0000000000001,27.5,-23.6,42.7,-48.3,0,0,-13.7,-63,36.7,-1.89999999999999,35.4,-40.1
Team,season,Cleveland Cavaliers,Toronto Raptors,2011-01-05,21000512,2010-11,-15.1,31,-15,-59.2,-5.20000000000005,-32.6,-113,15,-105.9,0,6.09999999999999,-5,-15.4,-52.6,-81.9,-2.8,-0.399999999999999
Team,season,Atlanta Hawks,Utah Jazz,2011-01-05,21000520,2010-11,25.8,33,23,32.7,-60.2,1.5,-42.3,35.8,35.3,0,41,17.9,-3.2,-46.3,-27.5,-32,29.8
Team,season,Philadelphia 76ers,Washington Wizards,2011-01-05,21000515,2010-11,12.8,30,12,78.5999999999999,86.6,167.5,96.5,107,28.7,0,0,6.30000000000001,21.9,26.8,40.1,16.2,16.9
Team,season,Oklahoma City Thunder,Dallas Mavericks,2011-01-06,21000523,2010-11,2.1,32,4,5.09999999999999,-25.4,-67.5,-32.6,-4.20000000000001,64,0,13,-51.3,-6.59999999999999,-38.4,-33.2,10.4,-8.9
Team,season,Sacramento Kings,Denver Nuggets,2011-01-06,21000524,2010-11,19.3,29,20,-105.9,-119.9,-139.2,-80.8,-67.4,-162.9,0,-22.6,-24,-26.5,-106,-50.2,-40.4,-54.1
Team,season,Dallas Mavericks,Oklahoma City Thunder,2011-01-06,21000523,2010-11,-2.1,31,-4,-5.09999999999999,25.4,67.5,32.6,4.20000000000001,-64,0,-13,51.3,6.59999999999999,38.4,33.2,-10.4,8.9
Team,season,Denver Nuggets,Sacramento Kings,2011-01-06,21000524,2010-11,-19.3,32,-20,105.9,119.9,139.2,80.8,67.4,162.9,0,22.6,24,26.5,106,50.2,40.4,54.1
Team,season,Toronto Raptors,Boston Celtics,2011-01-07,21000528,2010-11,-20.5,33,-20,-171.6,-83.8,-93.8,-161.3,-189.7,-81.2,0,15.2,-73,-24.2,-58.1,-92.8,-74.7,-44.3
Team,season,Philadelphia 76ers,Chicago Bulls,2011-01-07,21000526,2010-11,6.5,31,6,-116.1,-93.6,14,-18.3,-155.2,-88.2,0,3.90000000000001,-26.9,-38.8,-0.100000000000023,-42.8,-129.6,-31.8
Team,season,Golden State Warriors,Cleveland Cavaliers,2011-01-07,21000534,2010-11,19.6,34,18,65.7,14.8,17.5,55.7,134.9,152.4,0,-12.7,44.5,-29.9,48.7,29.6,35.4,29.5
Team,season,Cleveland Cavaliers,Golden State Warriors,2011-01-07,21000534,2010-11,-19.6,32,-18,-65.7,-14.8,-17.5,-55.7,-134.9,-152.4,0,12.7,-44.5,29.9,-48.7,-29.6,-35.4,-29.5
Team,season,Orlando Magic,Houston Rockets,2011-01-07,21000529,2010-11,13.4,32,15,-50,51,112.8,-36.4,-21,89.2,0,44.7,-30.9,67.2,56.5,-67.8,-64.7,86.2
Team,season,San Antonio Spurs,Indiana Pacers,2011-01-07,21000525,2010-11,2.2,32,3,130.1,61.3,7.5,49.5,171.4,133,0,12.7,80.1,12.9,-2.2,56.4,61.4,68.4
Team,season,Utah Jazz,Memphis Grizzlies,2011-01-07,21000530,2010-11,-11.8,33,-11,35.3,-29.9,10.5,-26.1,-63.4,-56.3,0,-41.7,43.6,44.4,56.2,11,32.3,-42.5
Team,season,Milwaukee Bucks,Miami Heat,2011-01-07,21000532,2010-11,-4.9,30,-6,-153.9,42.8,-137.2,-146.8,-123.1,-45.8,0,7.70000000000005,-85.7,21.1,-117.2,-72.7,-58.4,-95.7
Team,season,Miami Heat,Milwaukee Bucks,2011-01-07,21000532,2010-11,4.9,32,6,153.9,-42.8,137.2,146.8,123.1,45.8,0,-7.70000000000005,85.7,-21.1,117.2,72.7,58.4,95.7
Team,season,Portland Trail Blazers,Minnesota Timberwolves,2011-01-07,21000531,2010-11,8.4,34,10,198.3,21.8,124.5,-6.20000000000001,113.4,55.1,0,25,112.2,14,50.8,-39.1,93,43.3
Team,season,Phoenix Suns,New York Knicks,2011-01-07,21000533,2010-11,-24.3,33,-25,-28.9,-5.3,27.2,-4.40000000000001,39.7,9.1,0,2.3,-35.9,41.1,-7,-38.2,-13.2,-13.6
Team,season,Houston Rockets,Orlando Magic,2011-01-07,21000529,2010-11,-13.4,34,-15,50,-51,-112.8,36.4,21,-89.2,0,-44.7,30.9,-67.2,-56.5,67.8,64.7,-86.2
Team,season,Chicago Bulls,Philadelphia 76ers,2011-01-07,21000526,2010-11,-6.5,33,-6,116.1,93.6,-14,18.3,155.2,88.2,0,-3.90000000000001,26.9,38.8,0.100000000000023,42.8,129.6,31.8
Team,season,New York Knicks,Phoenix Suns,2011-01-07,21000533,2010-11,24.3,31,25,28.9,5.3,-27.2,4.40000000000001,-39.7,-9.1,0,-2.3,35.9,-41.1,7,38.2,13.2,13.6
Team,season,Minnesota Timberwolves,Portland Trail Blazers,2011-01-07,21000531,2010-11,-8.4,33,-10,-198.3,-21.8,-124.5,6.20000000000001,-113.4,-55.1,0,-25,-112.2,-14,-50.8,39.1,-93,-43.3
Team,season,Indiana Pacers,San Antonio Spurs,2011-01-07,21000525,2010-11,-2.2,30,-3,-130.1,-61.3,-7.5,-49.5,-171.4,-133,0,-12.7,-80.1,-12.9,2.2,-56.4,-61.4,-68.4
Team,season,Boston Celtics,Toronto Raptors,2011-01-07,21000528,2010-11,20.5,31,20,171.6,83.8,93.8,161.3,189.7,81.2,0,-15.2,73,24.2,58.1,92.8,74.7,44.3
Team,season,Memphis Grizzlies,Utah Jazz,2011-01-07,21000530,2010-11,11.8,34,11,-35.3,29.9,-10.5,26.1,63.4,56.3,0,41.7,-43.6,-44.4,-56.2,-11,-32.3,42.5
Team,season,Indiana Pacers,Atlanta Hawks,2011-01-08,21000536,2010-11,-14.5,31,-15,18.6,11.8,-12.3,66.9,-121.3,-69.2,0,-22.7,-29.5,38.3,2.09999999999999,-24.2,-54.6,-68.9
Team,season,Chicago Bulls,Boston Celtics,2011-01-08,21000540,2010-11,12.2,34,11,67.5,-38.0000000000001,-63.1999999999999,16.7,89.2,9,0,1.59999999999999,-5.40000000000001,-51.7,-79.5,31.3,37.3,11.5
Team,season,Boston Celtics,Chicago Bulls,2011-01-08,21000540,2010-11,-12.2,32,-11,-67.5,38.0000000000001,63.1999999999999,-16.7,-89.2,-9,0,-1.59999999999999,5.40000000000001,51.7,79.5,-31.3,-37.3,-11.5
Team,season,Orlando Magic,Dallas Mavericks,2011-01-08,21000542,2010-11,9.4,33,10,23,-18.8,7.10000000000001,-78.2,-4.19999999999999,183.1,0,-2.39999999999998,21.6,9,-7.7,-62.9,-12.3,78
Team,season,Philadelphia 76ers,Detroit Pistons,2011-01-08,21000539,2010-11,-2.9,32,-3,54.2,25.7,61.9,174.1,-42.9,61.7,0,-8.59999999999999,40.5,-11,-15,97.9,-61.5,52.6
Team,season,Utah Jazz,Houston Rockets,2011-01-08,21000543,2010-11,3,34,4,-31.9,-48.1,1.4,-34.7,-27.2,-48.3,0,-2.3,0.100000000000005,26.5,23.1,-14.9,14.1,-5.7
Team,season,Atlanta Hawks,Indiana Pacers,2011-01-08,21000536,2010-11,14.5,34,15,-18.6,-11.8,12.3,-66.9,121.3,69.2,0,22.7,29.5,-38.3,-2.09999999999999,24.2,54.6,68.9
Team,season,Oklahoma City Thunder,Memphis Grizzlies,2011-01-08,21000541,2010-11,8.3,33,9,14.3,59.1,-56.1,81.2,-16.7,-103.3,0,29.9,-30.9,51.3,-11.2,40.8,3.2,-60.4
Team,season,Memphis Grizzlies,Oklahoma City Thunder,2011-01-08,21000541,2010-11,-8.3,35,-9,-14.3,-59.1,56.1,-81.2,16.7,103.3,0,-29.9,30.9,-51.3,11.2,-40.8,-3.2,60.4
Team,season,Dallas Mavericks,Orlando Magic,2011-01-08,21000542,2010-11,-9.4,32,-10,-23,18.8,-7.10000000000001,78.2,4.19999999999999,-183.1,0,2.39999999999998,-21.6,-9,7.7,62.9,12.3,-78
Team,season,Detroit Pistons,Philadelphia 76ers,2011-01-08,21000539,2010-11,2.9,31,3,-54.2,-25.7,-61.9,-174.1,42.9,-61.7,0,8.59999999999999,-40.5,11,15,-97.9,61.5,-52.6
Team,season,Houston Rockets,Utah Jazz,2011-01-08,21000543,2010-11,-3,35,-4,31.9,48.1,-1.4,34.7,27.2,48.3,0,2.3,-0.100000000000005,-26.5,-23.1,14.9,-14.1,5.7
