"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"318","New Orleans Pelicans",4,1,0.8,"0.5",3,2,124.8,119.4,"2018-10-27"
"319","Portland Trail Blazers*",3,2,0.6,"1.5",3,2,122.4,117.2,"2018-10-27"
"320","Los Angeles Clippers*",3,2,0.6,"1.5",3,2,112.6,108,"2018-10-27"
"321","Utah Jazz*",3,2,0.6,"1.5",3,2,112.4,106.6,"2018-10-27"
"322","San Antonio Spurs*",3,2,0.6,"1.5",2,3,113.8,118.6,"2018-10-27"
"323","Memphis Grizzlies",3,2,0.6,"1.5",3,2,103,101,"2018-10-27"
"324","Sacramento Kings",3,3,0.5,"2.0",2,4,117,120.3,"2018-10-27"
"325","Dallas Mavericks",2,3,0.4,"2.5",2,3,113.2,118.6,"2018-10-27"
"326","Minnesota Timberwolves",2,4,0.333,"3.0",2,4,112.7,117.2,"2018-10-27"
"327","Los Angeles Lakers",2,4,0.333,"3.0",3,3,122.3,122,"2018-10-27"
"328","Houston Rockets*",1,4,0.2,"3.5",1,4,110,118.8,"2018-10-27"
"329","Phoenix Suns",1,4,0.2,"3.5",1,4,104.8,118,"2018-10-27"
"330","Oklahoma City Thunder*",0,4,0,"4.0",1,3,101.8,112,"2018-10-27"
"331","Toronto Raptors*",6,0,1,"—",5,1,116.8,106,"2018-10-28"
"332","Milwaukee Bucks*",6,0,1,"—",5,1,119.3,103.3,"2018-10-28"
"333","Detroit Pistons*",4,1,0.8,"1.5",2,3,110.6,112,"2018-10-28"
"334","Boston Celtics*",4,2,0.667,"2.0",4,2,101.5,96.3,"2018-10-28"
"335","Indiana Pacers*",4,2,0.667,"2.0",5,1,111.7,102.8,"2018-10-28"
"336","Miami Heat",3,2,0.6,"2.5",3,2,111.2,105.4,"2018-10-28"
"337","Philadelphia 76ers*",3,3,0.5,"3.0",3,3,112.5,114.5,"2018-10-28"
"338","Charlotte Hornets",3,4,0.429,"3.5",5,2,114.1,109,"2018-10-28"
"339","Atlanta Hawks",2,3,0.4,"3.5",2,3,110.6,113.8,"2018-10-28"
"340","Orlando Magic*",2,4,0.333,"4.0",1,5,100.8,111.3,"2018-10-28"
"341","Brooklyn Nets*",2,4,0.333,"4.0",3,3,108.3,110.5,"2018-10-28"
"342","Chicago Bulls",2,4,0.333,"4.0",2,4,108,115,"2018-10-28"
"343","Washington Wizards",1,5,0.167,"5.0",1,5,114.7,125,"2018-10-28"
"344","New York Knicks",1,5,0.167,"5.0",2,4,105.3,113.2,"2018-10-28"
"345","Cleveland Cavaliers",0,6,0,"6.0",1,5,105.7,118.5,"2018-10-28"
"346","Golden State Warriors*",6,1,0.857,"—",6,1,120.7,108.9,"2018-10-28"
"347","Denver Nuggets*",4,1,0.8,"1.0",4,1,113.2,104,"2018-10-28"
"348","New Orleans Pelicans",4,1,0.8,"1.0",3,2,124.8,119.4,"2018-10-28"
"349","Los Angeles Clippers*",4,2,0.667,"1.5",5,1,116.5,107.3,"2018-10-28"
"350","Utah Jazz*",4,2,0.667,"1.5",4,2,112.5,106.2,"2018-10-28"
"351","Portland Trail Blazers*",3,2,0.6,"2.0",3,2,122.4,117.2,"2018-10-28"
"352","San Antonio Spurs*",3,2,0.6,"2.0",2,3,113.8,118.6,"2018-10-28"
"353","Memphis Grizzlies",3,2,0.6,"2.0",3,2,103,101,"2018-10-28"
"354","Sacramento Kings",3,3,0.5,"2.5",2,4,117,120.3,"2018-10-28"
"355","Minnesota Timberwolves",2,4,0.333,"3.5",2,4,112.7,117.2,"2018-10-28"
"356","Dallas Mavericks",2,4,0.333,"3.5",2,4,111.7,117.7,"2018-10-28"
"357","Los Angeles Lakers",2,4,0.333,"3.5",3,3,122.3,122,"2018-10-28"
"358","Houston Rockets*",1,4,0.2,"4.0",1,4,110,118.8,"2018-10-28"
"359","Oklahoma City Thunder*",1,4,0.2,"4.0",1,4,104.8,111.6,"2018-10-28"
"360","Phoenix Suns",1,5,0.167,"4.5",1,5,105.7,117.8,"2018-10-28"
"361","Milwaukee Bucks*",7,0,1,"—",6,1,120,104.1,"2018-10-29"
"362","Toronto Raptors*",6,1,0.857,"1.0",5,2,115.7,108.6,"2018-10-29"
"363","Detroit Pistons*",4,1,0.8,"2.0",2,3,110.6,112,"2018-10-29"
"364","Boston Celtics*",4,2,0.667,"2.5",4,2,101.5,96.3,"2018-10-29"
"365","Indiana Pacers*",4,3,0.571,"3.0",5,2,109,102.9,"2018-10-29"
"366","Philadelphia 76ers*",4,3,0.571,"3.0",4,3,112.6,111.3,"2018-10-29"
"367","Miami Heat",3,3,0.5,"3.5",4,2,111.5,108.3,"2018-10-29"
"368","Charlotte Hornets",3,4,0.429,"4.0",5,2,114.1,109,"2018-10-29"
"369","Orlando Magic*",2,4,0.333,"4.5",1,5,100.8,111.3,"2018-10-29"
"370","Atlanta Hawks",2,4,0.333,"4.5",2,4,107.5,113.7,"2018-10-29"
"371","Brooklyn Nets*",2,5,0.286,"5.0",2,5,106.6,111.1,"2018-10-29"
"372","Chicago Bulls",2,5,0.286,"5.0",2,5,110.3,119.9,"2018-10-29"
"373","New York Knicks",2,5,0.286,"5.0",3,4,106.7,110.7,"2018-10-29"
"374","Washington Wizards",1,5,0.167,"5.5",1,5,114.7,125,"2018-10-29"
"375","Cleveland Cavaliers",0,6,0,"6.5",1,5,105.7,118.5,"2018-10-29"
"376","Golden State Warriors*",7,1,0.875,"—",7,1,124.3,110.8,"2018-10-29"
"377","Denver Nuggets*",5,1,0.833,"1.0",4,2,113.7,105.2,"2018-10-29"
"378","Portland Trail Blazers*",4,2,0.667,"2.0",4,2,119.2,113.2,"2018-10-29"
"379","Los Angeles Clippers*",4,2,0.667,"2.0",5,1,116.5,107.3,"2018-10-29"
"380","Utah Jazz*",4,2,0.667,"2.0",4,2,112.5,106.2,"2018-10-29"
"381","San Antonio Spurs*",4,2,0.667,"2.0",2,4,113.7,116.8,"2018-10-29"
"382","New Orleans Pelicans",4,2,0.667,"2.0",4,2,122.5,118.8,"2018-10-29"
"383","Memphis Grizzlies",3,2,0.6,"2.5",3,2,103,101,"2018-10-29"
"384","Sacramento Kings",4,3,0.571,"2.5",3,4,117.9,119.3,"2018-10-29"
"385","Minnesota Timberwolves",3,4,0.429,"3.5",3,4,114.3,117.6,"2018-10-29"
"386","Dallas Mavericks",2,5,0.286,"4.5",2,5,111.1,117,"2018-10-29"
"387","Los Angeles Lakers",2,5,0.286,"4.5",3,4,122,122.3,"2018-10-29"
"388","Houston Rockets*",1,4,0.2,"4.5",1,4,110,118.8,"2018-10-29"
"389","Oklahoma City Thunder*",1,4,0.2,"4.5",1,4,104.8,111.6,"2018-10-29"
"390","Phoenix Suns",1,5,0.167,"5.0",1,5,105.7,117.8,"2018-10-29"
"391","Milwaukee Bucks*",7,0,1,"—",6,1,120,104.1,"2018-10-30"
"392","Toronto Raptors*",7,1,0.875,"0.5",6,2,117.4,109,"2018-10-30"
"393","Boston Celtics*",5,2,0.714,"2.0",5,2,102.4,97.6,"2018-10-30"
"394","Detroit Pistons*",4,2,0.667,"2.5",3,3,109.7,111.3,"2018-10-30"
"395","Indiana Pacers*",4,3,0.571,"3.0",5,2,109,102.9,"2018-10-30"
"396","Philadelphia 76ers*",4,4,0.5,"3.5",4,4,112.5,113.5,"2018-10-30"
"397","Charlotte Hornets",4,4,0.5,"3.5",5,3,115.5,109.5,"2018-10-30"
"398","Miami Heat",3,4,0.429,"4.0",4,3,111.7,110.7,"2018-10-30"
"399","Orlando Magic*",2,5,0.286,"5.0",1,6,100.6,110.7,"2018-10-30"
"400","Brooklyn Nets*",2,5,0.286,"5.0",2,5,106.6,111.1,"2018-10-30"
"401","Atlanta Hawks",2,5,0.286,"5.0",2,5,108.4,116.9,"2018-10-30"
"402","Chicago Bulls",2,5,0.286,"5.0",2,5,110.3,119.9,"2018-10-30"
"403","New York Knicks",2,5,0.286,"5.0",3,4,106.7,110.7,"2018-10-30"
"404","Cleveland Cavaliers",1,6,0.143,"6.0",2,5,110,117.9,"2018-10-30"
"405","Washington Wizards",1,6,0.143,"6.0",2,5,111.9,122.4,"2018-10-30"
"406","Golden State Warriors*",7,1,0.875,"—",7,1,124.3,110.8,"2018-10-30"
"407","Denver Nuggets*",5,1,0.833,"1.0",4,2,113.7,105.2,"2018-10-30"
"408","Portland Trail Blazers*",5,2,0.714,"1.5",5,2,117,109.1,"2018-10-30"
"409","Utah Jazz*",4,2,0.667,"2.0",4,2,112.5,106.2,"2018-10-30"
"410","San Antonio Spurs*",4,2,0.667,"2.0",2,4,113.7,116.8,"2018-10-30"
"411","New Orleans Pelicans",4,2,0.667,"2.0",4,2,122.5,118.8,"2018-10-30"
"412","Memphis Grizzlies",4,2,0.667,"2.0",4,2,103.7,100,"2018-10-30"
"413","Sacramento Kings",5,3,0.625,"2.0",4,4,116.5,116.8,"2018-10-30"
"414","Los Angeles Clippers*",4,3,0.571,"2.5",5,2,115.6,110.3,"2018-10-30"
"415","Minnesota Timberwolves",3,4,0.429,"3.5",3,4,114.3,117.6,"2018-10-30"
"416","Oklahoma City Thunder*",2,4,0.333,"4.0",2,4,108.7,111.3,"2018-10-30"
"417","Dallas Mavericks",2,5,0.286,"4.5",2,5,111.1,117,"2018-10-30"
"418","Los Angeles Lakers",2,5,0.286,"4.5",3,4,122,122.3,"2018-10-30"
"419","Houston Rockets*",1,5,0.167,"5.0",1,5,105.8,116.3,"2018-10-30"
"420","Phoenix Suns",1,5,0.167,"5.0",1,5,105.7,117.8,"2018-10-30"
"421","Milwaukee Bucks*",7,0,1,"—",6,1,120,104.1,"2018-10-31"
"422","Toronto Raptors*",7,1,0.875,"0.5",6,2,117.4,109,"2018-10-31"
"423","Boston Celtics*",5,2,0.714,"2.0",5,2,102.4,97.6,"2018-10-31"
"424","Indiana Pacers*",5,3,0.625,"2.5",6,2,108.8,102.6,"2018-10-31"
"425","Detroit Pistons*",4,3,0.571,"3.0",3,4,111,112.6,"2018-10-31"
"426","Philadelphia 76ers*",4,4,0.5,"3.5",4,4,112.5,113.5,"2018-10-31"
"427","Charlotte Hornets",4,4,0.5,"3.5",5,3,115.5,109.5,"2018-10-31"
"428","Miami Heat",3,4,0.429,"4.0",4,3,111.7,110.7,"2018-10-31"
"429","Brooklyn Nets*",3,5,0.375,"4.5",3,5,108.3,112.1,"2018-10-31"
"430","Orlando Magic*",2,5,0.286,"5.0",1,6,100.6,110.7,"2018-10-31"
"431","Atlanta Hawks",2,5,0.286,"5.0",2,5,108.4,116.9,"2018-10-31"
"432","Chicago Bulls",2,6,0.25,"5.5",2,6,109.9,118.4,"2018-10-31"
"433","New York Knicks",2,6,0.25,"5.5",3,5,106,110.3,"2018-10-31"
"434","Cleveland Cavaliers",1,6,0.143,"6.0",2,5,110,117.9,"2018-10-31"
"435","Washington Wizards",1,6,0.143,"6.0",2,5,111.9,122.4,"2018-10-31"
"436","Golden State Warriors*",8,1,0.889,"—",7,2,125,111.9,"2018-10-31"
"437","Denver Nuggets*",6,1,0.857,"1.0",5,2,112.9,105.4,"2018-10-31"
"438","Portland Trail Blazers*",5,2,0.714,"2.0",5,2,117,109.1,"2018-10-31"
"439","San Antonio Spurs*",5,2,0.714,"2.0",4,3,114.6,113,"2018-10-31"
"440","Memphis Grizzlies",4,2,0.667,"2.5",4,2,103.7,100,"2018-10-31"
"441","Sacramento Kings",5,3,0.625,"2.5",4,4,116.5,116.8,"2018-10-31"
"442","Los Angeles Clippers*",4,3,0.571,"3.0",5,2,115.6,110.3,"2018-10-31"
"443","Utah Jazz*",4,3,0.571,"3.0",5,2,114.3,109.3,"2018-10-31"
"444","New Orleans Pelicans",4,3,0.571,"3.0",4,3,122.3,120.6,"2018-10-31"
"445","Minnesota Timberwolves",4,4,0.5,"3.5",3,5,116,118.5,"2018-10-31"
"446","Los Angeles Lakers",3,5,0.375,"4.5",4,4,121,121.1,"2018-10-31"
"447","Oklahoma City Thunder*",2,4,0.333,"4.5",2,4,108.7,111.3,"2018-10-31"
"448","Dallas Mavericks",2,6,0.25,"5.5",3,5,111.4,116.6,"2018-10-31"
"449","Houston Rockets*",1,5,0.167,"5.5",1,5,105.8,116.3,"2018-10-31"
"450","Phoenix Suns",1,6,0.143,"6.0",1,6,103.4,118.1,"2018-10-31"
"451","Toronto Raptors*",7,1,0.875,"—",6,2,117.4,109,"2018-11-1"
"452","Milwaukee Bucks*",7,1,0.875,"—",7,1,119.1,105.8,"2018-11-1"
"453","Boston Celtics*",6,2,0.75,"1.0",5,3,104.3,99.5,"2018-11-1"
"454","Indiana Pacers*",5,3,0.625,"2.0",6,2,108.8,102.6,"2018-11-1"
"455","Detroit Pistons*",4,3,0.571,"2.5",3,4,111,112.6,"2018-11-1"
"456","Philadelphia 76ers*",5,4,0.556,"2.5",5,4,113.6,113.4,"2018-11-1"
"457","Charlotte Hornets",4,5,0.444,"3.5",6,3,114.6,109.7,"2018-11-1"
"458","Miami Heat",3,4,0.429,"3.5",4,3,111.7,110.7,"2018-11-1"
"459","Brooklyn Nets*",3,5,0.375,"4.0",3,5,108.3,112.1,"2018-11-1"
"460","Orlando Magic*",2,5,0.286,"4.5",1,6,100.6,110.7,"2018-11-1"
"461","Chicago Bulls",2,6,0.25,"5.0",2,6,109.9,118.4,"2018-11-1"
"462","Atlanta Hawks",2,6,0.25,"5.0",2,6,109.3,120.5,"2018-11-1"
"463","New York Knicks",2,6,0.25,"5.0",3,5,106,110.3,"2018-11-1"
"464","Washington Wizards",1,6,0.143,"5.5",2,5,111.9,122.4,"2018-11-1"
"465","Cleveland Cavaliers",1,7,0.125,"6.0",2,6,107.6,116.9,"2018-11-1"
"466","Golden State Warriors*",8,1,0.889,"—",7,2,125,111.9,"2018-11-1"
"467","Denver Nuggets*",7,1,0.875,"0.5",6,2,112.5,103.6,"2018-11-1"
"468","Portland Trail Blazers*",6,2,0.75,"1.5",6,2,118.9,110.4,"2018-11-1"
"469","San Antonio Spurs*",5,2,0.714,"2.0",4,3,114.6,113,"2018-11-1"
"470","Sacramento Kings",6,3,0.667,"2.0",5,4,119.8,116.6,"2018-11-1"
"471","Memphis Grizzlies",4,2,0.667,"2.5",4,2,103.7,100,"2018-11-1"
"472","Utah Jazz*",4,3,0.571,"3.0",5,2,114.3,109.3,"2018-11-1"
"473","Los Angeles Clippers*",4,4,0.5,"3.5",5,3,115.3,111.8,"2018-11-1"
"474","Minnesota Timberwolves",4,4,0.5,"3.5",3,5,116,118.5,"2018-11-1"
"475","New Orleans Pelicans",4,4,0.5,"3.5",4,4,121.9,122,"2018-11-1"
"476","Oklahoma City Thunder*",3,4,0.429,"4.0",3,4,109,110.7,"2018-11-1"
"477","Los Angeles Lakers",3,5,0.375,"4.5",4,4,121,121.1,"2018-11-1"
"478","Dallas Mavericks",2,6,0.25,"5.5",3,5,111.4,116.6,"2018-11-1"
"479","Houston Rockets*",1,5,0.167,"5.5",1,5,105.8,116.3,"2018-11-1"
"480","Phoenix Suns",1,6,0.143,"6.0",1,6,103.4,118.1,"2018-11-1"
"481","Toronto Raptors*",8,1,0.889,"—",7,2,116.2,107.8,"2018-11-2"
"482","Milwaukee Bucks*",7,1,0.875,"0.5",7,1,119.1,105.8,"2018-11-2"
"483","Boston Celtics*",6,2,0.75,"1.5",5,3,104.3,99.5,"2018-11-2"
"484","Indiana Pacers*",6,3,0.667,"2.0",6,3,108.6,102.9,"2018-11-2"
"485","Detroit Pistons*",4,3,0.571,"3.0",3,4,111,112.6,"2018-11-2"
"486","Philadelphia 76ers*",5,4,0.556,"3.0",5,4,113.6,113.4,"2018-11-2"
"487","Charlotte Hornets",4,5,0.444,"4.0",6,3,114.6,109.7,"2018-11-2"
"488","Miami Heat",3,4,0.429,"4.0",4,3,111.7,110.7,"2018-11-2"
"489","Brooklyn Nets*",3,6,0.333,"5.0",3,6,108.6,112.9,"2018-11-2"
"490","New York Knicks",3,6,0.333,"5.0",4,5,107.3,109.8,"2018-11-2"
"491","Orlando Magic*",2,6,0.25,"5.5",1,7,99.9,111.9,"2018-11-2"
"492","Atlanta Hawks",2,6,0.25,"5.5",2,6,109.3,120.5,"2018-11-2"
"493","Chicago Bulls",2,7,0.222,"6.0",2,7,109.3,117.1,"2018-11-2"
"494","Cleveland Cavaliers",1,7,0.125,"6.5",2,6,107.6,116.9,"2018-11-2"
"495","Washington Wizards",1,7,0.125,"6.5",2,6,111.8,123.9,"2018-11-2"
"496","Golden State Warriors*",9,1,0.9,"—",8,2,124.1,110.6,"2018-11-2"
"497","Denver Nuggets*",7,1,0.875,"1.0",6,2,112.5,103.6,"2018-11-2"
"498","Portland Trail Blazers*",6,2,0.75,"2.0",6,2,118.9,110.4,"2018-11-2"
"499","San Antonio Spurs*",5,2,0.714,"2.5",4,3,114.6,113,"2018-11-2"
"500","Memphis Grizzlies",5,2,0.714,"2.5",5,2,104.6,100,"2018-11-2"
"501","Sacramento Kings",6,3,0.667,"2.5",5,4,119.8,116.6,"2018-11-2"
"502","Los Angeles Clippers*",5,4,0.556,"3.5",6,3,115.8,109.9,"2018-11-2"
"503","Oklahoma City Thunder*",4,4,0.5,"4.0",4,4,112.1,110.8,"2018-11-2"
"504","Utah Jazz*",4,4,0.5,"4.0",5,3,112.5,109.4,"2018-11-2"
"505","New Orleans Pelicans",4,4,0.5,"4.0",4,4,121.9,122,"2018-11-2"
"506","Minnesota Timberwolves",4,5,0.444,"4.5",3,6,114.1,118.2,"2018-11-2"
"507","Los Angeles Lakers",3,5,0.375,"5.0",4,4,121,121.1,"2018-11-2"
"508","Houston Rockets*",2,5,0.286,"5.5",2,5,107.7,115.6,"2018-11-2"
"509","Dallas Mavericks",2,7,0.222,"6.5",3,6,110.8,116.8,"2018-11-2"
"510","Phoenix Suns",1,7,0.125,"7.0",1,7,102.8,116.8,"2018-11-2"
"511","Toronto Raptors*",8,1,0.889,"—",7,2,116.2,107.8,"2018-11-3"
"512","Milwaukee Bucks*",7,1,0.875,"0.5",7,1,119.1,105.8,"2018-11-3"
"513","Indiana Pacers*",7,3,0.7,"1.5",7,3,107.9,102.7,"2018-11-3"
"514","Boston Celtics*",6,3,0.667,"2.0",6,3,103.9,99.8,"2018-11-3"
"515","Philadelphia 76ers*",6,4,0.6,"2.5",5,5,113.1,112,"2018-11-3"
"516","Charlotte Hornets",5,5,0.5,"3.5",7,3,115.7,108.1,"2018-11-3"
"517","Detroit Pistons*",4,4,0.5,"3.5",3,5,109.5,112.1,"2018-11-3"
"518","Miami Heat",3,5,0.375,"4.5",4,4,112.5,112.3,"2018-11-3"
"519","Brooklyn Nets*",3,6,0.333,"5.0",3,6,108.6,112.9,"2018-11-3"
"520","Atlanta Hawks",3,6,0.333,"5.0",2,7,110.8,120.2,"2018-11-3"
"521","New York Knicks",3,6,0.333,"5.0",4,5,107.3,109.8,"2018-11-3"
"522","Orlando Magic*",2,6,0.25,"5.5",1,7,99.9,111.9,"2018-11-3"
"523","Chicago Bulls",2,8,0.2,"6.5",3,7,107.2,115,"2018-11-3"
"524","Washington Wizards",1,7,0.125,"6.5",2,6,111.8,123.9,"2018-11-3"
"525","Cleveland Cavaliers",1,8,0.111,"7.0",2,7,106.1,117.9,"2018-11-3"
"526","Golden State Warriors*",9,1,0.9,"—",8,2,124.1,110.6,"2018-11-3"
"527","Denver Nuggets*",8,1,0.889,"0.5",7,2,111.4,101.9,"2018-11-3"
"528","San Antonio Spurs*",6,2,0.75,"2.0",5,3,113.9,110.8,"2018-11-3"
"529","Memphis Grizzlies",5,2,0.714,"2.5",5,2,104.6,100,"2018-11-3"
"530","Portland Trail Blazers*",6,3,0.667,"2.5",6,3,117.9,110.8,"2018-11-3"
"531","Sacramento Kings",6,3,0.667,"2.5",5,4,119.8,116.6,"2018-11-3"
"532","Los Angeles Clippers*",5,4,0.556,"3.5",6,3,115.8,109.9,"2018-11-3"
"533","Oklahoma City Thunder*",4,4,0.5,"4.0",4,4,112.1,110.8,"2018-11-3"
"534","Utah Jazz*",4,5,0.444,"4.5",5,4,109.8,108.7,"2018-11-3"
"535","Minnesota Timberwolves",4,5,0.444,"4.5",3,6,114.1,118.2,"2018-11-3"
"536","Los Angeles Lakers",4,5,0.444,"4.5",5,4,120.2,119.9,"2018-11-3"
"537","New Orleans Pelicans",4,5,0.444,"4.5",4,5,118.9,120.6,"2018-11-3"
"538","Houston Rockets*",3,5,0.375,"5.0",3,5,106.3,112.1,"2018-11-3"
"539","Dallas Mavericks",2,7,0.222,"6.5",3,6,110.8,116.8,"2018-11-3"
"540","Phoenix Suns",1,7,0.125,"7.0",1,7,102.8,116.8,"2018-11-3"
"541","Toronto Raptors*",9,1,0.9,"—",8,2,116.7,107.7,"2018-11-4"
"542","Milwaukee Bucks*",8,1,0.889,"0.5",8,1,121.9,106.1,"2018-11-4"
"543","Indiana Pacers*",7,3,0.7,"2.0",7,3,107.9,102.7,"2018-11-4"
"544","Boston Celtics*",6,3,0.667,"2.5",6,3,103.9,99.8,"2018-11-4"
"545","Philadelphia 76ers*",6,5,0.545,"3.5",5,6,111.6,112.9,"2018-11-4"
"546","Charlotte Hornets",5,5,0.5,"4.0",7,3,115.7,108.1,"2018-11-4"
"547","Detroit Pistons*",4,4,0.5,"4.0",3,5,109.5,112.1,"2018-11-4"
"548","Brooklyn Nets*",4,6,0.4,"5.0",5,5,109.9,111.3,"2018-11-4"
"549","Miami Heat",3,5,0.375,"5.0",4,4,112.5,112.3,"2018-11-4"
"550","Orlando Magic*",3,6,0.333,"5.5",2,7,101.8,111.7,"2018-11-4"
"551","Atlanta Hawks",3,6,0.333,"5.5",2,7,110.8,120.2,"2018-11-4"
"552","New York Knicks",3,7,0.3,"6.0",4,6,106.1,109.6,"2018-11-4"
"553","Washington Wizards",2,7,0.222,"6.5",2,7,111.3,120.7,"2018-11-4"
"554","Chicago Bulls",2,8,0.2,"7.0",3,7,107.2,115,"2018-11-4"
"555","Cleveland Cavaliers",1,8,0.111,"7.5",2,7,106.1,117.9,"2018-11-4"
"556","Golden State Warriors*",9,1,0.9,"—",8,2,124.1,110.6,"2018-11-4"
"557","Denver Nuggets*",8,1,0.889,"0.5",7,2,111.4,101.9,"2018-11-4"
"558","Portland Trail Blazers*",7,3,0.7,"2.0",8,2,117.2,107.8,"2018-11-4"
"559","San Antonio Spurs*",6,3,0.667,"2.5",5,4,113.4,111.4,"2018-11-4"
"560","Memphis Grizzlies",5,3,0.625,"3.0",5,3,104,100.3,"2018-11-4"
"561","Sacramento Kings",6,4,0.6,"3.0",5,5,118.7,119.3,"2018-11-4"
"562","Los Angeles Clippers*",5,4,0.556,"3.5",6,3,115.8,109.9,"2018-11-4"
"563","Oklahoma City Thunder*",4,4,0.5,"4.0",4,4,112.1,110.8,"2018-11-4"
"564","Utah Jazz*",4,5,0.444,"4.5",5,4,109.8,108.7,"2018-11-4"
"565","New Orleans Pelicans",4,5,0.444,"4.5",4,5,118.9,120.6,"2018-11-4"
"566","Minnesota Timberwolves",4,6,0.4,"5.0",3,7,110.8,117.5,"2018-11-4"
"567","Los Angeles Lakers",4,6,0.4,"5.0",5,5,118.9,120,"2018-11-4"
"568","Houston Rockets*",3,5,0.375,"5.0",3,5,106.3,112.1,"2018-11-4"
"569","Dallas Mavericks",2,7,0.222,"6.5",3,6,110.8,116.8,"2018-11-4"
"570","Phoenix Suns",2,7,0.222,"6.5",2,7,102.7,114.9,"2018-11-4"
"571","Toronto Raptors*",10,1,0.909,"—",8,3,117.4,108,"2018-11-5"
"572","Milwaukee Bucks*",8,1,0.889,"1.0",8,1,121.9,106.1,"2018-11-5"
"573","Indiana Pacers*",7,4,0.636,"3.0",7,4,106.6,102.3,"2018-11-5"
"574","Boston Celtics*",6,4,0.6,"3.5",6,4,104.2,101.3,"2018-11-5"
"575","Philadelphia 76ers*",6,5,0.545,"4.0",5,6,111.6,112.9,"2018-11-5"
"576","Charlotte Hornets",5,5,0.5,"4.5",7,3,115.7,108.1,"2018-11-5"
"577","Detroit Pistons*",4,5,0.444,"5.0",4,5,110.1,113,"2018-11-5"
"578","Miami Heat",4,5,0.444,"5.0",5,4,113.3,112.6,"2018-11-5"
"579","Orlando Magic*",4,6,0.4,"5.5",2,8,101.8,110.5,"2018-11-5"
"580","Brooklyn Nets*",4,6,0.4,"5.5",5,5,109.9,111.3,"2018-11-5"
"581","Atlanta Hawks",3,6,0.333,"6.0",2,7,110.8,120.2,"2018-11-5"
"582","Chicago Bulls",3,8,0.273,"7.0",3,8,108,115,"2018-11-5"
"583","New York Knicks",3,8,0.273,"7.0",4,7,106.9,110.2,"2018-11-5"
"584","Washington Wizards",2,7,0.222,"7.0",2,7,111.3,120.7,"2018-11-5"
"585","Cleveland Cavaliers",1,9,0.1,"8.5",2,8,105.5,116.3,"2018-11-5"
"586","Golden State Warriors*",10,1,0.909,"—",9,2,123.5,109.7,"2018-11-5"
"587","Denver Nuggets*",9,1,0.9,"0.5",8,2,111.8,102.4,"2018-11-5"
"588","Portland Trail Blazers*",7,3,0.7,"2.5",8,2,117.2,107.8,"2018-11-5"
"589","San Antonio Spurs*",6,3,0.667,"3.0",5,4,113.4,111.4,"2018-11-5"
"590","Los Angeles Clippers*",6,4,0.6,"3.5",7,3,116.2,109.8,"2018-11-5"
"591","Sacramento Kings",6,4,0.6,"3.5",5,5,118.7,119.3,"2018-11-5"
"592","Oklahoma City Thunder*",5,4,0.556,"4.0",5,4,113.2,111.3,"2018-11-5"
"593","Memphis Grizzlies",5,4,0.556,"4.0",5,4,103.7,102.1,"2018-11-5"
"594","Houston Rockets*",4,5,0.444,"5.0",3,6,105.3,110.1,"2018-11-5"
"595","Utah Jazz*",4,6,0.4,"5.5",5,5,109.9,110.2,"2018-11-5"
"596","New Orleans Pelicans",4,6,0.4,"5.5",4,6,118.6,120.7,"2018-11-5"
"597","Los Angeles Lakers",4,6,0.4,"5.5",5,5,118.9,120,"2018-11-5"
"598","Minnesota Timberwolves",4,7,0.364,"6.0",3,8,110.6,117.7,"2018-11-5"
"599","Dallas Mavericks",2,7,0.222,"7.0",3,6,110.8,116.8,"2018-11-5"
"600","Phoenix Suns",2,7,0.222,"7.0",2,7,102.7,114.9,"2018-11-5"
"601","Toronto Raptors*",10,1,0.909,"—",8,3,117.4,108,"2018-11-6"
"602","Milwaukee Bucks*",8,2,0.8,"1.5",8,2,120,107.3,"2018-11-6"
"603","Indiana Pacers*",7,4,0.636,"3.0",7,4,106.6,102.3,"2018-11-6"
"604","Boston Celtics*",6,4,0.6,"3.5",6,4,104.2,101.3,"2018-11-6"
"605","Philadelphia 76ers*",6,5,0.545,"4.0",5,6,111.6,112.9,"2018-11-6"
"606","Charlotte Hornets",6,5,0.545,"4.0",8,3,115.5,107.5,"2018-11-6"
"607","Brooklyn Nets*",5,6,0.455,"5.0",6,5,109.4,108.6,"2018-11-6"
"608","Detroit Pistons*",4,5,0.444,"5.0",4,5,110.1,113,"2018-11-6"
"609","Miami Heat",4,5,0.444,"5.0",5,4,113.3,112.6,"2018-11-6"
"610","Orlando Magic*",4,6,0.4,"5.5",2,8,101.8,110.5,"2018-11-6"
"611","Atlanta Hawks",3,7,0.3,"6.5",2,8,109.9,119.5,"2018-11-6"
"612","Chicago Bulls",3,8,0.273,"7.0",3,8,108,115,"2018-11-6"
"613","New York Knicks",3,8,0.273,"7.0",4,7,106.9,110.2,"2018-11-6"
"614","Washington Wizards",2,8,0.2,"7.5",2,8,110.2,120.5,"2018-11-6"
"615","Cleveland Cavaliers",1,9,0.1,"8.5",2,8,105.5,116.3,"2018-11-6"
"616","Golden State Warriors*",10,1,0.909,"—",9,2,123.5,109.7,"2018-11-6"
"617","Denver Nuggets*",9,1,0.9,"0.5",8,2,111.8,102.4,"2018-11-6"
