"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"Charlotte Bobcats*","43","39",".524","11.0","40","42","96.9","97.1","2014-6-22"
"Atlanta Hawks*","38","44",".463","16.0","40","42","101.0","101.5","2014-6-22"
"Orlando Magic","23","59",".280","31.0","26","56","96.5","102.0","2014-6-22"
"Oklahoma City Thunder*","59","23",".720","—","58","24","106.2","99.8","2014-6-22"
"Portland Trail Blazers*","54","28",".659","5.0","52","30","106.7","102.8","2014-6-22"
"Minnesota Timberwolves","40","42",".488","19.0","48","34","106.9","104.3","2014-6-22"
"Denver Nuggets","36","46",".439","23.0","35","47","104.4","106.5","2014-6-22"
"Utah Jazz","25","57",".305","34.0","22","60","95.0","102.2","2014-6-22"
"Los Angeles Clippers*","57","25",".695","—","59","23","107.9","101.0","2014-6-22"
"Golden State Warriors*","51","31",".622","6.0","54","28","104.3","99.5","2014-6-22"
"Phoenix Suns","48","34",".585","9.0","48","34","105.2","102.6","2014-6-22"
"Sacramento Kings","28","54",".341","29.0","33","49","100.5","103.4","2014-6-22"
"Los Angeles Lakers","27","55",".329","30.0","25","57","103.0","109.2","2014-6-22"
"San Antonio Spurs*","62","20",".756","—","61","21","105.4","97.6","2014-6-22"
"Houston Rockets*","54","28",".659","8.0","53","29","107.7","103.1","2014-6-22"
"Memphis Grizzlies*","50","32",".610","12.0","46","36","96.1","94.6","2014-6-22"
"Dallas Mavericks*","49","33",".598","13.0","48","34","104.8","102.4","2014-6-22"
"New Orleans Pelicans","34","48",".415","28.0","33","49","99.7","102.4","2014-6-22"
"Toronto Raptors*","48","34",".585","—","50","32","101.3","98.0","2014-6-23"
"Brooklyn Nets*","44","38",".537","4.0","38","44","98.5","99.5","2014-6-23"
"New York Knicks","37","45",".451","11.0","39","43","98.6","99.4","2014-6-23"
"Boston Celtics","25","57",".305","23.0","28","54","96.2","100.7","2014-6-23"
"Philadelphia 76ers","19","63",".232","29.0","16","66","99.5","109.9","2014-6-23"
"Indiana Pacers*","56","26",".683","—","54","28","96.7","92.3","2014-6-23"
"Chicago Bulls*","48","34",".585","8.0","47","35","93.7","91.8","2014-6-23"
"Cleveland Cavaliers","33","49",".402","23.0","32","50","98.2","101.5","2014-6-23"
"Detroit Pistons","29","53",".354","27.0","31","51","101.0","104.7","2014-6-23"
"Milwaukee Bucks","15","67",".183","41.0","20","62","95.5","103.7","2014-6-23"
"Miami Heat*","54","28",".659","—","54","28","102.2","97.4","2014-6-23"
"Washington Wizards*","44","38",".537","10.0","45","37","100.7","99.4","2014-6-23"
"Charlotte Bobcats*","43","39",".524","11.0","40","42","96.9","97.1","2014-6-23"
"Atlanta Hawks*","38","44",".463","16.0","40","42","101.0","101.5","2014-6-23"
"Orlando Magic","23","59",".280","31.0","26","56","96.5","102.0","2014-6-23"
"Oklahoma City Thunder*","59","23",".720","—","58","24","106.2","99.8","2014-6-23"
"Portland Trail Blazers*","54","28",".659","5.0","52","30","106.7","102.8","2014-6-23"
"Minnesota Timberwolves","40","42",".488","19.0","48","34","106.9","104.3","2014-6-23"
"Denver Nuggets","36","46",".439","23.0","35","47","104.4","106.5","2014-6-23"
"Utah Jazz","25","57",".305","34.0","22","60","95.0","102.2","2014-6-23"
"Los Angeles Clippers*","57","25",".695","—","59","23","107.9","101.0","2014-6-23"
"Golden State Warriors*","51","31",".622","6.0","54","28","104.3","99.5","2014-6-23"
"Phoenix Suns","48","34",".585","9.0","48","34","105.2","102.6","2014-6-23"
"Sacramento Kings","28","54",".341","29.0","33","49","100.5","103.4","2014-6-23"
"Los Angeles Lakers","27","55",".329","30.0","25","57","103.0","109.2","2014-6-23"
"San Antonio Spurs*","62","20",".756","—","61","21","105.4","97.6","2014-6-23"
"Houston Rockets*","54","28",".659","8.0","53","29","107.7","103.1","2014-6-23"
"Memphis Grizzlies*","50","32",".610","12.0","46","36","96.1","94.6","2014-6-23"
"Dallas Mavericks*","49","33",".598","13.0","48","34","104.8","102.4","2014-6-23"
"New Orleans Pelicans","34","48",".415","28.0","33","49","99.7","102.4","2014-6-23"
"Toronto Raptors*","48","34",".585","—","50","32","101.3","98.0","2014-6-24"
"Brooklyn Nets*","44","38",".537","4.0","38","44","98.5","99.5","2014-6-24"
"New York Knicks","37","45",".451","11.0","39","43","98.6","99.4","2014-6-24"
"Boston Celtics","25","57",".305","23.0","28","54","96.2","100.7","2014-6-24"
"Philadelphia 76ers","19","63",".232","29.0","16","66","99.5","109.9","2014-6-24"
"Indiana Pacers*","56","26",".683","—","54","28","96.7","92.3","2014-6-24"
"Chicago Bulls*","48","34",".585","8.0","47","35","93.7","91.8","2014-6-24"
"Cleveland Cavaliers","33","49",".402","23.0","32","50","98.2","101.5","2014-6-24"
"Detroit Pistons","29","53",".354","27.0","31","51","101.0","104.7","2014-6-24"
"Milwaukee Bucks","15","67",".183","41.0","20","62","95.5","103.7","2014-6-24"
"Miami Heat*","54","28",".659","—","54","28","102.2","97.4","2014-6-24"
"Washington Wizards*","44","38",".537","10.0","45","37","100.7","99.4","2014-6-24"
"Charlotte Bobcats*","43","39",".524","11.0","40","42","96.9","97.1","2014-6-24"
"Atlanta Hawks*","38","44",".463","16.0","40","42","101.0","101.5","2014-6-24"
"Orlando Magic","23","59",".280","31.0","26","56","96.5","102.0","2014-6-24"
"Oklahoma City Thunder*","59","23",".720","—","58","24","106.2","99.8","2014-6-24"
"Portland Trail Blazers*","54","28",".659","5.0","52","30","106.7","102.8","2014-6-24"
"Minnesota Timberwolves","40","42",".488","19.0","48","34","106.9","104.3","2014-6-24"
"Denver Nuggets","36","46",".439","23.0","35","47","104.4","106.5","2014-6-24"
"Utah Jazz","25","57",".305","34.0","22","60","95.0","102.2","2014-6-24"
"Los Angeles Clippers*","57","25",".695","—","59","23","107.9","101.0","2014-6-24"
"Golden State Warriors*","51","31",".622","6.0","54","28","104.3","99.5","2014-6-24"
"Phoenix Suns","48","34",".585","9.0","48","34","105.2","102.6","2014-6-24"
"Sacramento Kings","28","54",".341","29.0","33","49","100.5","103.4","2014-6-24"
"Los Angeles Lakers","27","55",".329","30.0","25","57","103.0","109.2","2014-6-24"
"San Antonio Spurs*","62","20",".756","—","61","21","105.4","97.6","2014-6-24"
"Houston Rockets*","54","28",".659","8.0","53","29","107.7","103.1","2014-6-24"
"Memphis Grizzlies*","50","32",".610","12.0","46","36","96.1","94.6","2014-6-24"
"Dallas Mavericks*","49","33",".598","13.0","48","34","104.8","102.4","2014-6-24"
"New Orleans Pelicans","34","48",".415","28.0","33","49","99.7","102.4","2014-6-24"
"Toronto Raptors*","48","34",".585","—","50","32","101.3","98.0","2014-6-25"
"Brooklyn Nets*","44","38",".537","4.0","38","44","98.5","99.5","2014-6-25"
"New York Knicks","37","45",".451","11.0","39","43","98.6","99.4","2014-6-25"
"Boston Celtics","25","57",".305","23.0","28","54","96.2","100.7","2014-6-25"
"Philadelphia 76ers","19","63",".232","29.0","16","66","99.5","109.9","2014-6-25"
"Indiana Pacers*","56","26",".683","—","54","28","96.7","92.3","2014-6-25"
"Chicago Bulls*","48","34",".585","8.0","47","35","93.7","91.8","2014-6-25"
"Cleveland Cavaliers","33","49",".402","23.0","32","50","98.2","101.5","2014-6-25"
"Detroit Pistons","29","53",".354","27.0","31","51","101.0","104.7","2014-6-25"
"Milwaukee Bucks","15","67",".183","41.0","20","62","95.5","103.7","2014-6-25"
"Miami Heat*","54","28",".659","—","54","28","102.2","97.4","2014-6-25"
"Washington Wizards*","44","38",".537","10.0","45","37","100.7","99.4","2014-6-25"
"Charlotte Bobcats*","43","39",".524","11.0","40","42","96.9","97.1","2014-6-25"
"Atlanta Hawks*","38","44",".463","16.0","40","42","101.0","101.5","2014-6-25"
"Orlando Magic","23","59",".280","31.0","26","56","96.5","102.0","2014-6-25"
"Oklahoma City Thunder*","59","23",".720","—","58","24","106.2","99.8","2014-6-25"
"Portland Trail Blazers*","54","28",".659","5.0","52","30","106.7","102.8","2014-6-25"
"Minnesota Timberwolves","40","42",".488","19.0","48","34","106.9","104.3","2014-6-25"
"Denver Nuggets","36","46",".439","23.0","35","47","104.4","106.5","2014-6-25"
"Utah Jazz","25","57",".305","34.0","22","60","95.0","102.2","2014-6-25"
"Los Angeles Clippers*","57","25",".695","—","59","23","107.9","101.0","2014-6-25"
"Golden State Warriors*","51","31",".622","6.0","54","28","104.3","99.5","2014-6-25"
"Phoenix Suns","48","34",".585","9.0","48","34","105.2","102.6","2014-6-25"
"Sacramento Kings","28","54",".341","29.0","33","49","100.5","103.4","2014-6-25"
"Los Angeles Lakers","27","55",".329","30.0","25","57","103.0","109.2","2014-6-25"
"San Antonio Spurs*","62","20",".756","—","61","21","105.4","97.6","2014-6-25"
"Houston Rockets*","54","28",".659","8.0","53","29","107.7","103.1","2014-6-25"
"Memphis Grizzlies*","50","32",".610","12.0","46","36","96.1","94.6","2014-6-25"
"Dallas Mavericks*","49","33",".598","13.0","48","34","104.8","102.4","2014-6-25"
"New Orleans Pelicans","34","48",".415","28.0","33","49","99.7","102.4","2014-6-25"
"Toronto Raptors*","48","34",".585","—","50","32","101.3","98.0","2014-6-26"
"Brooklyn Nets*","44","38",".537","4.0","38","44","98.5","99.5","2014-6-26"
"New York Knicks","37","45",".451","11.0","39","43","98.6","99.4","2014-6-26"
"Boston Celtics","25","57",".305","23.0","28","54","96.2","100.7","2014-6-26"
"Philadelphia 76ers","19","63",".232","29.0","16","66","99.5","109.9","2014-6-26"
"Indiana Pacers*","56","26",".683","—","54","28","96.7","92.3","2014-6-26"
"Chicago Bulls*","48","34",".585","8.0","47","35","93.7","91.8","2014-6-26"
"Cleveland Cavaliers","33","49",".402","23.0","32","50","98.2","101.5","2014-6-26"
"Detroit Pistons","29","53",".354","27.0","31","51","101.0","104.7","2014-6-26"
"Milwaukee Bucks","15","67",".183","41.0","20","62","95.5","103.7","2014-6-26"
"Miami Heat*","54","28",".659","—","54","28","102.2","97.4","2014-6-26"
"Washington Wizards*","44","38",".537","10.0","45","37","100.7","99.4","2014-6-26"
"Charlotte Bobcats*","43","39",".524","11.0","40","42","96.9","97.1","2014-6-26"
"Atlanta Hawks*","38","44",".463","16.0","40","42","101.0","101.5","2014-6-26"
"Orlando Magic","23","59",".280","31.0","26","56","96.5","102.0","2014-6-26"
"Oklahoma City Thunder*","59","23",".720","—","58","24","106.2","99.8","2014-6-26"
"Portland Trail Blazers*","54","28",".659","5.0","52","30","106.7","102.8","2014-6-26"
"Minnesota Timberwolves","40","42",".488","19.0","48","34","106.9","104.3","2014-6-26"
"Denver Nuggets","36","46",".439","23.0","35","47","104.4","106.5","2014-6-26"
"Utah Jazz","25","57",".305","34.0","22","60","95.0","102.2","2014-6-26"
"Los Angeles Clippers*","57","25",".695","—","59","23","107.9","101.0","2014-6-26"
"Golden State Warriors*","51","31",".622","6.0","54","28","104.3","99.5","2014-6-26"
"Phoenix Suns","48","34",".585","9.0","48","34","105.2","102.6","2014-6-26"
"Sacramento Kings","28","54",".341","29.0","33","49","100.5","103.4","2014-6-26"
"Los Angeles Lakers","27","55",".329","30.0","25","57","103.0","109.2","2014-6-26"
"San Antonio Spurs*","62","20",".756","—","61","21","105.4","97.6","2014-6-26"
"Houston Rockets*","54","28",".659","8.0","53","29","107.7","103.1","2014-6-26"
"Memphis Grizzlies*","50","32",".610","12.0","46","36","96.1","94.6","2014-6-26"
"Dallas Mavericks*","49","33",".598","13.0","48","34","104.8","102.4","2014-6-26"
"New Orleans Pelicans","34","48",".415","28.0","33","49","99.7","102.4","2014-6-26"
"Toronto Raptors*","48","34",".585","—","50","32","101.3","98.0","2014-6-27"
"Brooklyn Nets*","44","38",".537","4.0","38","44","98.5","99.5","2014-6-27"
"New York Knicks","37","45",".451","11.0","39","43","98.6","99.4","2014-6-27"
"Boston Celtics","25","57",".305","23.0","28","54","96.2","100.7","2014-6-27"
"Philadelphia 76ers","19","63",".232","29.0","16","66","99.5","109.9","2014-6-27"
"Indiana Pacers*","56","26",".683","—","54","28","96.7","92.3","2014-6-27"
"Chicago Bulls*","48","34",".585","8.0","47","35","93.7","91.8","2014-6-27"
"Cleveland Cavaliers","33","49",".402","23.0","32","50","98.2","101.5","2014-6-27"
"Detroit Pistons","29","53",".354","27.0","31","51","101.0","104.7","2014-6-27"
"Milwaukee Bucks","15","67",".183","41.0","20","62","95.5","103.7","2014-6-27"
"Miami Heat*","54","28",".659","—","54","28","102.2","97.4","2014-6-27"
"Washington Wizards*","44","38",".537","10.0","45","37","100.7","99.4","2014-6-27"
"Charlotte Bobcats*","43","39",".524","11.0","40","42","96.9","97.1","2014-6-27"
"Atlanta Hawks*","38","44",".463","16.0","40","42","101.0","101.5","2014-6-27"
"Orlando Magic","23","59",".280","31.0","26","56","96.5","102.0","2014-6-27"
"Oklahoma City Thunder*","59","23",".720","—","58","24","106.2","99.8","2014-6-27"
"Portland Trail Blazers*","54","28",".659","5.0","52","30","106.7","102.8","2014-6-27"
"Minnesota Timberwolves","40","42",".488","19.0","48","34","106.9","104.3","2014-6-27"
"Denver Nuggets","36","46",".439","23.0","35","47","104.4","106.5","2014-6-27"
"Utah Jazz","25","57",".305","34.0","22","60","95.0","102.2","2014-6-27"
"Los Angeles Clippers*","57","25",".695","—","59","23","107.9","101.0","2014-6-27"
"Golden State Warriors*","51","31",".622","6.0","54","28","104.3","99.5","2014-6-27"
"Phoenix Suns","48","34",".585","9.0","48","34","105.2","102.6","2014-6-27"
"Sacramento Kings","28","54",".341","29.0","33","49","100.5","103.4","2014-6-27"
"Los Angeles Lakers","27","55",".329","30.0","25","57","103.0","109.2","2014-6-27"
"San Antonio Spurs*","62","20",".756","—","61","21","105.4","97.6","2014-6-27"
"Houston Rockets*","54","28",".659","8.0","53","29","107.7","103.1","2014-6-27"
"Memphis Grizzlies*","50","32",".610","12.0","46","36","96.1","94.6","2014-6-27"
"Dallas Mavericks*","49","33",".598","13.0","48","34","104.8","102.4","2014-6-27"
"New Orleans Pelicans","34","48",".415","28.0","33","49","99.7","102.4","2014-6-27"
"Toronto Raptors*","48","34",".585","—","50","32","101.3","98.0","2014-6-28"
"Brooklyn Nets*","44","38",".537","4.0","38","44","98.5","99.5","2014-6-28"
"New York Knicks","37","45",".451","11.0","39","43","98.6","99.4","2014-6-28"
"Boston Celtics","25","57",".305","23.0","28","54","96.2","100.7","2014-6-28"
"Philadelphia 76ers","19","63",".232","29.0","16","66","99.5","109.9","2014-6-28"
"Indiana Pacers*","56","26",".683","—","54","28","96.7","92.3","2014-6-28"
"Chicago Bulls*","48","34",".585","8.0","47","35","93.7","91.8","2014-6-28"
"Cleveland Cavaliers","33","49",".402","23.0","32","50","98.2","101.5","2014-6-28"
"Detroit Pistons","29","53",".354","27.0","31","51","101.0","104.7","2014-6-28"
"Milwaukee Bucks","15","67",".183","41.0","20","62","95.5","103.7","2014-6-28"
"Miami Heat*","54","28",".659","—","54","28","102.2","97.4","2014-6-28"
"Washington Wizards*","44","38",".537","10.0","45","37","100.7","99.4","2014-6-28"
"Charlotte Bobcats*","43","39",".524","11.0","40","42","96.9","97.1","2014-6-28"
"Atlanta Hawks*","38","44",".463","16.0","40","42","101.0","101.5","2014-6-28"
"Orlando Magic","23","59",".280","31.0","26","56","96.5","102.0","2014-6-28"
"Oklahoma City Thunder*","59","23",".720","—","58","24","106.2","99.8","2014-6-28"
"Portland Trail Blazers*","54","28",".659","5.0","52","30","106.7","102.8","2014-6-28"
"Minnesota Timberwolves","40","42",".488","19.0","48","34","106.9","104.3","2014-6-28"
"Denver Nuggets","36","46",".439","23.0","35","47","104.4","106.5","2014-6-28"
"Utah Jazz","25","57",".305","34.0","22","60","95.0","102.2","2014-6-28"
"Los Angeles Clippers*","57","25",".695","—","59","23","107.9","101.0","2014-6-28"
"Golden State Warriors*","51","31",".622","6.0","54","28","104.3","99.5","2014-6-28"
"Phoenix Suns","48","34",".585","9.0","48","34","105.2","102.6","2014-6-28"
"Sacramento Kings","28","54",".341","29.0","33","49","100.5","103.4","2014-6-28"
"Los Angeles Lakers","27","55",".329","30.0","25","57","103.0","109.2","2014-6-28"
"San Antonio Spurs*","62","20",".756","—","61","21","105.4","97.6","2014-6-28"
"Houston Rockets*","54","28",".659","8.0","53","29","107.7","103.1","2014-6-28"
"Memphis Grizzlies*","50","32",".610","12.0","46","36","96.1","94.6","2014-6-28"
"Dallas Mavericks*","49","33",".598","13.0","48","34","104.8","102.4","2014-6-28"
"New Orleans Pelicans","34","48",".415","28.0","33","49","99.7","102.4","2014-6-28"
"Toronto Raptors*","48","34",".585","—","50","32","101.3","98.0","2014-6-29"
"Brooklyn Nets*","44","38",".537","4.0","38","44","98.5","99.5","2014-6-29"
"New York Knicks","37","45",".451","11.0","39","43","98.6","99.4","2014-6-29"
"Boston Celtics","25","57",".305","23.0","28","54","96.2","100.7","2014-6-29"
"Philadelphia 76ers","19","63",".232","29.0","16","66","99.5","109.9","2014-6-29"
"Indiana Pacers*","56","26",".683","—","54","28","96.7","92.3","2014-6-29"
"Chicago Bulls*","48","34",".585","8.0","47","35","93.7","91.8","2014-6-29"
"Cleveland Cavaliers","33","49",".402","23.0","32","50","98.2","101.5","2014-6-29"
"Detroit Pistons","29","53",".354","27.0","31","51","101.0","104.7","2014-6-29"
"Milwaukee Bucks","15","67",".183","41.0","20","62","95.5","103.7","2014-6-29"
"Miami Heat*","54","28",".659","—","54","28","102.2","97.4","2014-6-29"
"Washington Wizards*","44","38",".537","10.0","45","37","100.7","99.4","2014-6-29"
"Charlotte Bobcats*","43","39",".524","11.0","40","42","96.9","97.1","2014-6-29"
"Atlanta Hawks*","38","44",".463","16.0","40","42","101.0","101.5","2014-6-29"
"Orlando Magic","23","59",".280","31.0","26","56","96.5","102.0","2014-6-29"
"Oklahoma City Thunder*","59","23",".720","—","58","24","106.2","99.8","2014-6-29"
"Portland Trail Blazers*","54","28",".659","5.0","52","30","106.7","102.8","2014-6-29"
"Minnesota Timberwolves","40","42",".488","19.0","48","34","106.9","104.3","2014-6-29"
"Denver Nuggets","36","46",".439","23.0","35","47","104.4","106.5","2014-6-29"
"Utah Jazz","25","57",".305","34.0","22","60","95.0","102.2","2014-6-29"
"Los Angeles Clippers*","57","25",".695","—","59","23","107.9","101.0","2014-6-29"
"Golden State Warriors*","51","31",".622","6.0","54","28","104.3","99.5","2014-6-29"
"Phoenix Suns","48","34",".585","9.0","48","34","105.2","102.6","2014-6-29"
"Sacramento Kings","28","54",".341","29.0","33","49","100.5","103.4","2014-6-29"
"Los Angeles Lakers","27","55",".329","30.0","25","57","103.0","109.2","2014-6-29"
"San Antonio Spurs*","62","20",".756","—","61","21","105.4","97.6","2014-6-29"
"Houston Rockets*","54","28",".659","8.0","53","29","107.7","103.1","2014-6-29"
"Memphis Grizzlies*","50","32",".610","12.0","46","36","96.1","94.6","2014-6-29"
