"team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"Detroit Pistons","25","41",".379","25.0","22","44","90.9","95.7","2012-5-25"
"Cleveland Cavaliers","21","45",".318","29.0","17","49","93.0","100.2","2012-5-25"
"Miami Heat*","46","20",".697","—","47","19","98.5","92.5","2012-5-25"
"Atlanta Hawks*","40","26",".606","6.0","41","25","96.6","93.2","2012-5-25"
"Orlando Magic*","37","29",".561","9.0","35","31","94.2","93.4","2012-5-25"
"Washington Wizards","20","46",".303","26.0","22","44","93.6","98.4","2012-5-25"
"Charlotte Bobcats","7","59",".106","39.0","7","59","87.0","100.9","2012-5-25"
"Oklahoma City Thunder*","47","19",".712","—","46","20","103.1","96.9","2012-5-25"
"Denver Nuggets*","38","28",".576","9.0","39","27","104.1","101.2","2012-5-25"
"Utah Jazz*","36","30",".545","11.0","34","32","99.7","99.0","2012-5-25"
"Portland Trail Blazers","28","38",".424","19.0","32","34","97.2","97.8","2012-5-25"
"Minnesota Timberwolves","26","40",".394","21.0","28","38","97.9","100.1","2012-5-25"
"Los Angeles Lakers*","41","25",".621","—","36","30","97.3","95.9","2012-5-25"
"Los Angeles Clippers*","40","26",".606","1.0","39","27","97.5","95.0","2012-5-25"
"Phoenix Suns","33","33",".500","8.0","32","34","98.4","98.6","2012-5-25"
"Golden State Warriors","23","43",".348","18.0","25","41","97.8","101.2","2012-5-25"
"Sacramento Kings","22","44",".333","19.0","21","45","98.8","104.4","2012-5-25"
"San Antonio Spurs*","50","16",".758","—","48","18","103.7","96.5","2012-5-25"
"Memphis Grizzlies*","41","25",".621","9.0","38","28","95.0","93.0","2012-5-25"
"Dallas Mavericks*","36","30",".545","14.0","35","31","95.8","94.8","2012-5-25"
"Houston Rockets","34","32",".515","16.0","34","32","98.1","97.9","2012-5-25"
"New Orleans Hornets","21","45",".318","29.0","24","42","89.6","93.4","2012-5-25"
"Boston Celtics*","39","27",".591","—","39","27","91.8","89.3","2012-5-26"
"New York Knicks*","36","30",".545","3.0","41","25","97.8","94.7","2012-5-26"
"Philadelphia 76ers*","35","31",".530","4.0","43","23","93.6","89.4","2012-5-26"
"Toronto Raptors","23","43",".348","16.0","25","41","90.7","94.0","2012-5-26"
"New Jersey Nets","22","44",".333","17.0","19","47","93.1","99.1","2012-5-26"
"Chicago Bulls*","50","16",".758","—","51","15","96.3","88.2","2012-5-26"
"Indiana Pacers*","42","24",".636","8.0","41","25","97.7","94.4","2012-5-26"
"Milwaukee Bucks","31","35",".470","19.0","34","32","99.0","98.7","2012-5-26"
"Detroit Pistons","25","41",".379","25.0","22","44","90.9","95.7","2012-5-26"
"Cleveland Cavaliers","21","45",".318","29.0","17","49","93.0","100.2","2012-5-26"
"Miami Heat*","46","20",".697","—","47","19","98.5","92.5","2012-5-26"
"Atlanta Hawks*","40","26",".606","6.0","41","25","96.6","93.2","2012-5-26"
"Orlando Magic*","37","29",".561","9.0","35","31","94.2","93.4","2012-5-26"
"Washington Wizards","20","46",".303","26.0","22","44","93.6","98.4","2012-5-26"
"Charlotte Bobcats","7","59",".106","39.0","7","59","87.0","100.9","2012-5-26"
"Oklahoma City Thunder*","47","19",".712","—","46","20","103.1","96.9","2012-5-26"
"Denver Nuggets*","38","28",".576","9.0","39","27","104.1","101.2","2012-5-26"
"Utah Jazz*","36","30",".545","11.0","34","32","99.7","99.0","2012-5-26"
"Portland Trail Blazers","28","38",".424","19.0","32","34","97.2","97.8","2012-5-26"
"Minnesota Timberwolves","26","40",".394","21.0","28","38","97.9","100.1","2012-5-26"
"Los Angeles Lakers*","41","25",".621","—","36","30","97.3","95.9","2012-5-26"
"Los Angeles Clippers*","40","26",".606","1.0","39","27","97.5","95.0","2012-5-26"
"Phoenix Suns","33","33",".500","8.0","32","34","98.4","98.6","2012-5-26"
"Golden State Warriors","23","43",".348","18.0","25","41","97.8","101.2","2012-5-26"
"Sacramento Kings","22","44",".333","19.0","21","45","98.8","104.4","2012-5-26"
"San Antonio Spurs*","50","16",".758","—","48","18","103.7","96.5","2012-5-26"
"Memphis Grizzlies*","41","25",".621","9.0","38","28","95.0","93.0","2012-5-26"
"Dallas Mavericks*","36","30",".545","14.0","35","31","95.8","94.8","2012-5-26"
"Houston Rockets","34","32",".515","16.0","34","32","98.1","97.9","2012-5-26"
"New Orleans Hornets","21","45",".318","29.0","24","42","89.6","93.4","2012-5-26"
"Boston Celtics*","39","27",".591","—","39","27","91.8","89.3","2012-5-27"
"New York Knicks*","36","30",".545","3.0","41","25","97.8","94.7","2012-5-27"
"Philadelphia 76ers*","35","31",".530","4.0","43","23","93.6","89.4","2012-5-27"
"Toronto Raptors","23","43",".348","16.0","25","41","90.7","94.0","2012-5-27"
"New Jersey Nets","22","44",".333","17.0","19","47","93.1","99.1","2012-5-27"
"Chicago Bulls*","50","16",".758","—","51","15","96.3","88.2","2012-5-27"
"Indiana Pacers*","42","24",".636","8.0","41","25","97.7","94.4","2012-5-27"
"Milwaukee Bucks","31","35",".470","19.0","34","32","99.0","98.7","2012-5-27"
"Detroit Pistons","25","41",".379","25.0","22","44","90.9","95.7","2012-5-27"
"Cleveland Cavaliers","21","45",".318","29.0","17","49","93.0","100.2","2012-5-27"
"Miami Heat*","46","20",".697","—","47","19","98.5","92.5","2012-5-27"
"Atlanta Hawks*","40","26",".606","6.0","41","25","96.6","93.2","2012-5-27"
"Orlando Magic*","37","29",".561","9.0","35","31","94.2","93.4","2012-5-27"
"Washington Wizards","20","46",".303","26.0","22","44","93.6","98.4","2012-5-27"
"Charlotte Bobcats","7","59",".106","39.0","7","59","87.0","100.9","2012-5-27"
"Oklahoma City Thunder*","47","19",".712","—","46","20","103.1","96.9","2012-5-27"
"Denver Nuggets*","38","28",".576","9.0","39","27","104.1","101.2","2012-5-27"
"Utah Jazz*","36","30",".545","11.0","34","32","99.7","99.0","2012-5-27"
"Portland Trail Blazers","28","38",".424","19.0","32","34","97.2","97.8","2012-5-27"
"Minnesota Timberwolves","26","40",".394","21.0","28","38","97.9","100.1","2012-5-27"
"Los Angeles Lakers*","41","25",".621","—","36","30","97.3","95.9","2012-5-27"
"Los Angeles Clippers*","40","26",".606","1.0","39","27","97.5","95.0","2012-5-27"
"Phoenix Suns","33","33",".500","8.0","32","34","98.4","98.6","2012-5-27"
"Golden State Warriors","23","43",".348","18.0","25","41","97.8","101.2","2012-5-27"
"Sacramento Kings","22","44",".333","19.0","21","45","98.8","104.4","2012-5-27"
"San Antonio Spurs*","50","16",".758","—","48","18","103.7","96.5","2012-5-27"
"Memphis Grizzlies*","41","25",".621","9.0","38","28","95.0","93.0","2012-5-27"
"Dallas Mavericks*","36","30",".545","14.0","35","31","95.8","94.8","2012-5-27"
"Houston Rockets","34","32",".515","16.0","34","32","98.1","97.9","2012-5-27"
"New Orleans Hornets","21","45",".318","29.0","24","42","89.6","93.4","2012-5-27"
"Boston Celtics*","39","27",".591","—","39","27","91.8","89.3","2012-5-28"
"New York Knicks*","36","30",".545","3.0","41","25","97.8","94.7","2012-5-28"
"Philadelphia 76ers*","35","31",".530","4.0","43","23","93.6","89.4","2012-5-28"
"Toronto Raptors","23","43",".348","16.0","25","41","90.7","94.0","2012-5-28"
"New Jersey Nets","22","44",".333","17.0","19","47","93.1","99.1","2012-5-28"
"Chicago Bulls*","50","16",".758","—","51","15","96.3","88.2","2012-5-28"
"Indiana Pacers*","42","24",".636","8.0","41","25","97.7","94.4","2012-5-28"
"Milwaukee Bucks","31","35",".470","19.0","34","32","99.0","98.7","2012-5-28"
"Detroit Pistons","25","41",".379","25.0","22","44","90.9","95.7","2012-5-28"
"Cleveland Cavaliers","21","45",".318","29.0","17","49","93.0","100.2","2012-5-28"
"Miami Heat*","46","20",".697","—","47","19","98.5","92.5","2012-5-28"
"Atlanta Hawks*","40","26",".606","6.0","41","25","96.6","93.2","2012-5-28"
"Orlando Magic*","37","29",".561","9.0","35","31","94.2","93.4","2012-5-28"
"Washington Wizards","20","46",".303","26.0","22","44","93.6","98.4","2012-5-28"
"Charlotte Bobcats","7","59",".106","39.0","7","59","87.0","100.9","2012-5-28"
"Oklahoma City Thunder*","47","19",".712","—","46","20","103.1","96.9","2012-5-28"
"Denver Nuggets*","38","28",".576","9.0","39","27","104.1","101.2","2012-5-28"
"Utah Jazz*","36","30",".545","11.0","34","32","99.7","99.0","2012-5-28"
"Portland Trail Blazers","28","38",".424","19.0","32","34","97.2","97.8","2012-5-28"
"Minnesota Timberwolves","26","40",".394","21.0","28","38","97.9","100.1","2012-5-28"
"Los Angeles Lakers*","41","25",".621","—","36","30","97.3","95.9","2012-5-28"
"Los Angeles Clippers*","40","26",".606","1.0","39","27","97.5","95.0","2012-5-28"
"Phoenix Suns","33","33",".500","8.0","32","34","98.4","98.6","2012-5-28"
"Golden State Warriors","23","43",".348","18.0","25","41","97.8","101.2","2012-5-28"
"Sacramento Kings","22","44",".333","19.0","21","45","98.8","104.4","2012-5-28"
"San Antonio Spurs*","50","16",".758","—","48","18","103.7","96.5","2012-5-28"
"Memphis Grizzlies*","41","25",".621","9.0","38","28","95.0","93.0","2012-5-28"
"Dallas Mavericks*","36","30",".545","14.0","35","31","95.8","94.8","2012-5-28"
"Houston Rockets","34","32",".515","16.0","34","32","98.1","97.9","2012-5-28"
"New Orleans Hornets","21","45",".318","29.0","24","42","89.6","93.4","2012-5-28"
"Boston Celtics*","39","27",".591","—","39","27","91.8","89.3","2012-5-29"
"New York Knicks*","36","30",".545","3.0","41","25","97.8","94.7","2012-5-29"
"Philadelphia 76ers*","35","31",".530","4.0","43","23","93.6","89.4","2012-5-29"
"Toronto Raptors","23","43",".348","16.0","25","41","90.7","94.0","2012-5-29"
"New Jersey Nets","22","44",".333","17.0","19","47","93.1","99.1","2012-5-29"
"Chicago Bulls*","50","16",".758","—","51","15","96.3","88.2","2012-5-29"
"Indiana Pacers*","42","24",".636","8.0","41","25","97.7","94.4","2012-5-29"
"Milwaukee Bucks","31","35",".470","19.0","34","32","99.0","98.7","2012-5-29"
"Detroit Pistons","25","41",".379","25.0","22","44","90.9","95.7","2012-5-29"
"Cleveland Cavaliers","21","45",".318","29.0","17","49","93.0","100.2","2012-5-29"
"Miami Heat*","46","20",".697","—","47","19","98.5","92.5","2012-5-29"
"Atlanta Hawks*","40","26",".606","6.0","41","25","96.6","93.2","2012-5-29"
"Orlando Magic*","37","29",".561","9.0","35","31","94.2","93.4","2012-5-29"
"Washington Wizards","20","46",".303","26.0","22","44","93.6","98.4","2012-5-29"
"Charlotte Bobcats","7","59",".106","39.0","7","59","87.0","100.9","2012-5-29"
"Oklahoma City Thunder*","47","19",".712","—","46","20","103.1","96.9","2012-5-29"
"Denver Nuggets*","38","28",".576","9.0","39","27","104.1","101.2","2012-5-29"
"Utah Jazz*","36","30",".545","11.0","34","32","99.7","99.0","2012-5-29"
"Portland Trail Blazers","28","38",".424","19.0","32","34","97.2","97.8","2012-5-29"
"Minnesota Timberwolves","26","40",".394","21.0","28","38","97.9","100.1","2012-5-29"
"Los Angeles Lakers*","41","25",".621","—","36","30","97.3","95.9","2012-5-29"
"Los Angeles Clippers*","40","26",".606","1.0","39","27","97.5","95.0","2012-5-29"
"Phoenix Suns","33","33",".500","8.0","32","34","98.4","98.6","2012-5-29"
"Golden State Warriors","23","43",".348","18.0","25","41","97.8","101.2","2012-5-29"
"Sacramento Kings","22","44",".333","19.0","21","45","98.8","104.4","2012-5-29"
"San Antonio Spurs*","50","16",".758","—","48","18","103.7","96.5","2012-5-29"
"Memphis Grizzlies*","41","25",".621","9.0","38","28","95.0","93.0","2012-5-29"
"Dallas Mavericks*","36","30",".545","14.0","35","31","95.8","94.8","2012-5-29"
"Houston Rockets","34","32",".515","16.0","34","32","98.1","97.9","2012-5-29"
"New Orleans Hornets","21","45",".318","29.0","24","42","89.6","93.4","2012-5-29"
"Boston Celtics*","39","27",".591","—","39","27","91.8","89.3","2012-5-30"
"New York Knicks*","36","30",".545","3.0","41","25","97.8","94.7","2012-5-30"
"Philadelphia 76ers*","35","31",".530","4.0","43","23","93.6","89.4","2012-5-30"
"Toronto Raptors","23","43",".348","16.0","25","41","90.7","94.0","2012-5-30"
"New Jersey Nets","22","44",".333","17.0","19","47","93.1","99.1","2012-5-30"
"Chicago Bulls*","50","16",".758","—","51","15","96.3","88.2","2012-5-30"
"Indiana Pacers*","42","24",".636","8.0","41","25","97.7","94.4","2012-5-30"
"Milwaukee Bucks","31","35",".470","19.0","34","32","99.0","98.7","2012-5-30"
"Detroit Pistons","25","41",".379","25.0","22","44","90.9","95.7","2012-5-30"
"Cleveland Cavaliers","21","45",".318","29.0","17","49","93.0","100.2","2012-5-30"
"Miami Heat*","46","20",".697","—","47","19","98.5","92.5","2012-5-30"
"Atlanta Hawks*","40","26",".606","6.0","41","25","96.6","93.2","2012-5-30"
"Orlando Magic*","37","29",".561","9.0","35","31","94.2","93.4","2012-5-30"
"Washington Wizards","20","46",".303","26.0","22","44","93.6","98.4","2012-5-30"
"Charlotte Bobcats","7","59",".106","39.0","7","59","87.0","100.9","2012-5-30"
"Oklahoma City Thunder*","47","19",".712","—","46","20","103.1","96.9","2012-5-30"
"Denver Nuggets*","38","28",".576","9.0","39","27","104.1","101.2","2012-5-30"
"Utah Jazz*","36","30",".545","11.0","34","32","99.7","99.0","2012-5-30"
"Portland Trail Blazers","28","38",".424","19.0","32","34","97.2","97.8","2012-5-30"
"Minnesota Timberwolves","26","40",".394","21.0","28","38","97.9","100.1","2012-5-30"
"Los Angeles Lakers*","41","25",".621","—","36","30","97.3","95.9","2012-5-30"
"Los Angeles Clippers*","40","26",".606","1.0","39","27","97.5","95.0","2012-5-30"
"Phoenix Suns","33","33",".500","8.0","32","34","98.4","98.6","2012-5-30"
"Golden State Warriors","23","43",".348","18.0","25","41","97.8","101.2","2012-5-30"
"Sacramento Kings","22","44",".333","19.0","21","45","98.8","104.4","2012-5-30"
"San Antonio Spurs*","50","16",".758","—","48","18","103.7","96.5","2012-5-30"
"Memphis Grizzlies*","41","25",".621","9.0","38","28","95.0","93.0","2012-5-30"
"Dallas Mavericks*","36","30",".545","14.0","35","31","95.8","94.8","2012-5-30"
"Houston Rockets","34","32",".515","16.0","34","32","98.1","97.9","2012-5-30"
"New Orleans Hornets","21","45",".318","29.0","24","42","89.6","93.4","2012-5-30"
"Boston Celtics*","39","27",".591","—","39","27","91.8","89.3","2012-5-31"
"New York Knicks*","36","30",".545","3.0","41","25","97.8","94.7","2012-5-31"
"Philadelphia 76ers*","35","31",".530","4.0","43","23","93.6","89.4","2012-5-31"
"Toronto Raptors","23","43",".348","16.0","25","41","90.7","94.0","2012-5-31"
"New Jersey Nets","22","44",".333","17.0","19","47","93.1","99.1","2012-5-31"
"Chicago Bulls*","50","16",".758","—","51","15","96.3","88.2","2012-5-31"
"Indiana Pacers*","42","24",".636","8.0","41","25","97.7","94.4","2012-5-31"
"Milwaukee Bucks","31","35",".470","19.0","34","32","99.0","98.7","2012-5-31"
"Detroit Pistons","25","41",".379","25.0","22","44","90.9","95.7","2012-5-31"
"Cleveland Cavaliers","21","45",".318","29.0","17","49","93.0","100.2","2012-5-31"
"Miami Heat*","46","20",".697","—","47","19","98.5","92.5","2012-5-31"
"Atlanta Hawks*","40","26",".606","6.0","41","25","96.6","93.2","2012-5-31"
"Orlando Magic*","37","29",".561","9.0","35","31","94.2","93.4","2012-5-31"
"Washington Wizards","20","46",".303","26.0","22","44","93.6","98.4","2012-5-31"
"Charlotte Bobcats","7","59",".106","39.0","7","59","87.0","100.9","2012-5-31"
"Oklahoma City Thunder*","47","19",".712","—","46","20","103.1","96.9","2012-5-31"
"Denver Nuggets*","38","28",".576","9.0","39","27","104.1","101.2","2012-5-31"
"Utah Jazz*","36","30",".545","11.0","34","32","99.7","99.0","2012-5-31"
"Portland Trail Blazers","28","38",".424","19.0","32","34","97.2","97.8","2012-5-31"
"Minnesota Timberwolves","26","40",".394","21.0","28","38","97.9","100.1","2012-5-31"
"Los Angeles Lakers*","41","25",".621","—","36","30","97.3","95.9","2012-5-31"
"Los Angeles Clippers*","40","26",".606","1.0","39","27","97.5","95.0","2012-5-31"
"Phoenix Suns","33","33",".500","8.0","32","34","98.4","98.6","2012-5-31"
"Golden State Warriors","23","43",".348","18.0","25","41","97.8","101.2","2012-5-31"
"Sacramento Kings","22","44",".333","19.0","21","45","98.8","104.4","2012-5-31"
"San Antonio Spurs*","50","16",".758","—","48","18","103.7","96.5","2012-5-31"
"Memphis Grizzlies*","41","25",".621","9.0","38","28","95.0","93.0","2012-5-31"
"Dallas Mavericks*","36","30",".545","14.0","35","31","95.8","94.8","2012-5-31"
"Houston Rockets","34","32",".515","16.0","34","32","98.1","97.9","2012-5-31"
"New Orleans Hornets","21","45",".318","29.0","24","42","89.6","93.4","2012-5-31"
"Boston Celtics*","39","27",".591","—","39","27","91.8","89.3","2012-6-1"
"New York Knicks*","36","30",".545","3.0","41","25","97.8","94.7","2012-6-1"
"Philadelphia 76ers*","35","31",".530","4.0","43","23","93.6","89.4","2012-6-1"
"Toronto Raptors","23","43",".348","16.0","25","41","90.7","94.0","2012-6-1"
"New Jersey Nets","22","44",".333","17.0","19","47","93.1","99.1","2012-6-1"
"Chicago Bulls*","50","16",".758","—","51","15","96.3","88.2","2012-6-1"
"Indiana Pacers*","42","24",".636","8.0","41","25","97.7","94.4","2012-6-1"
"Milwaukee Bucks","31","35",".470","19.0","34","32","99.0","98.7","2012-6-1"
"Detroit Pistons","25","41",".379","25.0","22","44","90.9","95.7","2012-6-1"
"Cleveland Cavaliers","21","45",".318","29.0","17","49","93.0","100.2","2012-6-1"
"Miami Heat*","46","20",".697","—","47","19","98.5","92.5","2012-6-1"
"Atlanta Hawks*","40","26",".606","6.0","41","25","96.6","93.2","2012-6-1"
"Orlando Magic*","37","29",".561","9.0","35","31","94.2","93.4","2012-6-1"
"Washington Wizards","20","46",".303","26.0","22","44","93.6","98.4","2012-6-1"
"Charlotte Bobcats","7","59",".106","39.0","7","59","87.0","100.9","2012-6-1"
"Oklahoma City Thunder*","47","19",".712","—","46","20","103.1","96.9","2012-6-1"
"Denver Nuggets*","38","28",".576","9.0","39","27","104.1","101.2","2012-6-1"
"Utah Jazz*","36","30",".545","11.0","34","32","99.7","99.0","2012-6-1"
"Portland Trail Blazers","28","38",".424","19.0","32","34","97.2","97.8","2012-6-1"
"Minnesota Timberwolves","26","40",".394","21.0","28","38","97.9","100.1","2012-6-1"
"Los Angeles Lakers*","41","25",".621","—","36","30","97.3","95.9","2012-6-1"
"Los Angeles Clippers*","40","26",".606","1.0","39","27","97.5","95.0","2012-6-1"
"Phoenix Suns","33","33",".500","8.0","32","34","98.4","98.6","2012-6-1"
"Golden State Warriors","23","43",".348","18.0","25","41","97.8","101.2","2012-6-1"
"Sacramento Kings","22","44",".333","19.0","21","45","98.8","104.4","2012-6-1"
"San Antonio Spurs*","50","16",".758","—","48","18","103.7","96.5","2012-6-1"
"Memphis Grizzlies*","41","25",".621","9.0","38","28","95.0","93.0","2012-6-1"
"Dallas Mavericks*","36","30",".545","14.0","35","31","95.8","94.8","2012-6-1"
"Houston Rockets","34","32",".515","16.0","34","32","98.1","97.9","2012-6-1"
"New Orleans Hornets","21","45",".318","29.0","24","42","89.6","93.4","2012-6-1"
"Boston Celtics*","39","27",".591","—","39","27","91.8","89.3","2012-6-2"
"New York Knicks*","36","30",".545","3.0","41","25","97.8","94.7","2012-6-2"
